Game Code,Full Hyperlink,Home Team,Away Team,Home Team Short,Away Team Short,Home Tipper,Away Tipper,First Scorer,Tipoff Winning Team,Tipoff Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Tipoff Winner,Tipoff Loser,Tipoff Winner Scores
201512020SAS,https://www.basketball-reference.com/boxscores/pbp/201512020SAS.html,San Antonio Spurs,Milwaukee Bucks,SAS,MIL,T. Duncan,G. Monroe,T. Duncan,SAS,MIL,K. Leonard,/players/l/leonaka01.html,SAS,T. Duncan,G. Monroe,1
201512020LAC,https://www.basketball-reference.com/boxscores/pbp/201512020LAC.html,Los Angeles Clippers,Indiana Pacers,LAC,IND,D. Jordan,I. Mahinmi,J. Redick,LAC,IND,B. Griffin,/players/g/griffbl01.html,LAC,D. Jordan,I. Mahinmi,1
201512030MIA,https://www.basketball-reference.com/boxscores/pbp/201512030MIA.html,Miami Heat,Oklahoma City Thunder,MIA,OKC,H. Whiteside,S. Adams,C. Bosh,MIA,OKC,G. Green,/players/g/greenge01.html,MIA,H. Whiteside,S. Adams,1
201512030TOR,https://www.basketball-reference.com/boxscores/pbp/201512030TOR.html,Toronto Raptors,Denver Nuggets,TOR,DEN,B. Biyombo,J. Lauvergne,J. Lauvergne,TOR,DEN,K. Lowry,/players/l/lowryky01.html,DEN,B. Biyombo,J. Lauvergne,0
201512030UTA,https://www.basketball-reference.com/boxscores/pbp/201512030UTA.html,Utah Jazz,Orlando Magic,UTA,ORL,D. Favors,N. Vučević,T. Harris,ORL,UTA,C. Frye,/players/f/fryech01.html,ORL,N. Vučević,D. Favors,1
201512030MEM,https://www.basketball-reference.com/boxscores/pbp/201512030MEM.html,Memphis Grizzlies,San Antonio Spurs,MEM,SAS,M. Gasol,T. Duncan,J. Green,MEM,SAS,M. Conley,/players/c/conlemi01.html,MEM,M. Gasol,T. Duncan,1
201512030POR,https://www.basketball-reference.com/boxscores/pbp/201512030POR.html,Portland Trail Blazers,Indiana Pacers,POR,IND,M. Plumlee,I. Mahinmi,C. Miles,IND,POR,C. Miles,/players/m/milescj01.html,IND,I. Mahinmi,M. Plumlee,1
201512030SAC,https://www.basketball-reference.com/boxscores/pbp/201512030SAC.html,Sacramento Kings,Boston Celtics,SAC,BOS,W. Cauley-Stein,A. Johnson,D. Cousins,BOS,SAC,I. Thomas,/players/t/thomais02.html,SAC,A. Johnson,W. Cauley-Stein,0
201512040NYK,https://www.basketball-reference.com/boxscores/pbp/201512040NYK.html,New York Knicks,Brooklyn Nets,NYK,BRK,R. Lopez,B. Lopez,A. Afflalo,BRK,NYK,T. Young,/players/y/youngth01.html,NYK,B. Lopez,R. Lopez,0
201512040WAS,https://www.basketball-reference.com/boxscores/pbp/201512040WAS.html,Washington Wizards,Phoenix Suns,WAS,PHO,R. Hollins,A. Len,B. Beal,PHO,WAS,J. Leuer,/players/l/leuerjo01.html,WAS,A. Len,R. Hollins,0
201512040DET,https://www.basketball-reference.com/boxscores/pbp/201512040DET.html,Detroit Pistons,Milwaukee Bucks,DET,MIL,A. Drummond,G. Monroe,E. İlyasova,DET,MIL,R. Jackson,/players/j/jacksre01.html,DET,A. Drummond,G. Monroe,1
201512040ATL,https://www.basketball-reference.com/boxscores/pbp/201512040ATL.html,Atlanta Hawks,Los Angeles Lakers,ATL,LAL,A. Horford,R. Hibbert,P. Millsap,ATL,LAL,J. Teague,/players/t/teaguje01.html,ATL,A. Horford,R. Hibbert,1
201512040DAL,https://www.basketball-reference.com/boxscores/pbp/201512040DAL.html,Dallas Mavericks,Houston Rockets,DAL,HOU,Z. Pachulia,C. Capela,P. Beverley,HOU,DAL,T. Jones,/players/j/joneste01.html,HOU,C. Capela,Z. Pachulia,1
201512040NOP,https://www.basketball-reference.com/boxscores/pbp/201512040NOP.html,New Orleans Pelicans,Cleveland Cavaliers,NOP,CLE,A. Davis,T. Mozgov,E. Gordon,NOP,CLE,T. Evans,/players/e/evansty01.html,NOP,A. Davis,T. Mozgov,1
201512050PHI,https://www.basketball-reference.com/boxscores/pbp/201512050PHI.html,Philadelphia 76ers,Denver Nuggets,PHI,DEN,N. Noel,J. Lauvergne,R. Covington,PHI,DEN,J. Grant,/players/g/grantje01.html,PHI,N. Noel,J. Lauvergne,1
201512050TOR,https://www.basketball-reference.com/boxscores/pbp/201512050TOR.html,Toronto Raptors,Golden State Warriors,TOR,GSW,B. Biyombo,F. Ezeli,L. Scola,TOR,GSW,K. Lowry,/players/l/lowryky01.html,TOR,B. Biyombo,F. Ezeli,1
201512050CHI,https://www.basketball-reference.com/boxscores/pbp/201512050CHI.html,Chicago Bulls,Charlotte Hornets,CHI,CHO,P. Gasol,C. Zeller,M. Williams,CHI,CHO,T. Snell,/players/s/snellto01.html,CHO,P. Gasol,C. Zeller,0
201512050HOU,https://www.basketball-reference.com/boxscores/pbp/201512050HOU.html,Houston Rockets,Sacramento Kings,HOU,SAC,D. Howard,D. Cousins,D. Cousins,HOU,SAC,P. Beverley,/players/b/beverpa01.html,SAC,D. Howard,D. Cousins,0
201512050MIA,https://www.basketball-reference.com/boxscores/pbp/201512050MIA.html,Miami Heat,Cleveland Cavaliers,MIA,CLE,H. Whiteside,T. Mozgov,G. Green,CLE,MIA,K. Love,/players/l/loveke01.html,MIA,T. Mozgov,H. Whiteside,0
201512050MIN,https://www.basketball-reference.com/boxscores/pbp/201512050MIN.html,Minnesota Timberwolves,Portland Trail Blazers,MIN,POR,K. Towns,M. Plumlee,A. Aminu,POR,MIN,N. Vonleh,/players/v/vonleno01.html,POR,M. Plumlee,K. Towns,1
201512050MIL,https://www.basketball-reference.com/boxscores/pbp/201512050MIL.html,Milwaukee Bucks,New York Knicks,MIL,NYK,G. Monroe,R. Lopez,R. Lopez,MIL,NYK,O. Mayo,/players/m/mayooj01.html,NYK,G. Monroe,R. Lopez,0
201512050SAS,https://www.basketball-reference.com/boxscores/pbp/201512050SAS.html,San Antonio Spurs,Boston Celtics,SAS,BOS,T. Duncan,A. Johnson,A. Bradley,BOS,SAS,J. Crowder,/players/c/crowdja01.html,BOS,A. Johnson,T. Duncan,1
201512050UTA,https://www.basketball-reference.com/boxscores/pbp/201512050UTA.html,Utah Jazz,Indiana Pacers,UTA,IND,D. Favors,I. Mahinmi,T. Lyles,IND,UTA,G. Hill,/players/h/hillge01.html,UTA,I. Mahinmi,D. Favors,0
201512050LAC,https://www.basketball-reference.com/boxscores/pbp/201512050LAC.html,Los Angeles Clippers,Orlando Magic,LAC,ORL,D. Jordan,N. Vučević,D. Jordan,ORL,LAC,C. Frye,/players/f/fryech01.html,LAC,N. Vučević,D. Jordan,0
201512060MEM,https://www.basketball-reference.com/boxscores/pbp/201512060MEM.html,Memphis Grizzlies,Phoenix Suns,MEM,PHO,M. Gasol,A. Len,B. Knight,MEM,PHO,M. Conley,/players/c/conlemi01.html,PHO,M. Gasol,A. Len,0
201512060BRK,https://www.basketball-reference.com/boxscores/pbp/201512060BRK.html,Brooklyn Nets,Golden State Warriors,BRK,GSW,B. Lopez,A. Bogut,K. Thompson,BRK,GSW,T. Young,/players/y/youngth01.html,GSW,B. Lopez,A. Bogut,0
201512060DET,https://www.basketball-reference.com/boxscores/pbp/201512060DET.html,Detroit Pistons,Los Angeles Lakers,DET,LAL,A. Drummond,R. Hibbert,A. Drummond,DET,LAL,R. Jackson,/players/j/jacksre01.html,DET,A. Drummond,R. Hibbert,1
201512060WAS,https://www.basketball-reference.com/boxscores/pbp/201512060WAS.html,Washington Wizards,Dallas Mavericks,WAS,DAL,R. Hollins,Z. Pachulia,Z. Pachulia,DAL,WAS,D. Nowitzki,/players/n/nowitdi01.html,DAL,Z. Pachulia,R. Hollins,1
201512060OKC,https://www.basketball-reference.com/boxscores/pbp/201512060OKC.html,Oklahoma City Thunder,Sacramento Kings,OKC,SAC,S. Adams,D. Cousins,R. Westbrook,OKC,SAC,S. Ibaka,/players/i/ibakase01.html,OKC,S. Adams,D. Cousins,1
201512070CHO,https://www.basketball-reference.com/boxscores/pbp/201512070CHO.html,Charlotte Hornets,Detroit Pistons,CHO,DET,C. Zeller,A. Drummond,P. Hairston,DET,CHO,R. Jackson,/players/j/jacksre01.html,CHO,A. Drummond,C. Zeller,0
201512070PHI,https://www.basketball-reference.com/boxscores/pbp/201512070PHI.html,Philadelphia 76ers,San Antonio Spurs,PHI,SAS,N. Noel,L. Aldridge,T. Parker,SAS,PHI,D. Green,/players/g/greenda02.html,SAS,L. Aldridge,N. Noel,1
201512070MIA,https://www.basketball-reference.com/boxscores/pbp/201512070MIA.html,Miami Heat,Washington Wizards,MIA,WAS,H. Whiteside,R. Hollins,D. Wade,MIA,WAS,G. Dragić,/players/d/dragigo01.html,MIA,H. Whiteside,R. Hollins,1
201512070NYK,https://www.basketball-reference.com/boxscores/pbp/201512070NYK.html,New York Knicks,Dallas Mavericks,NYK,DAL,R. Lopez,Z. Pachulia,R. Lopez,NYK,DAL,K. Porziņģis,/players/p/porzikr01.html,NYK,R. Lopez,Z. Pachulia,1
201512070TOR,https://www.basketball-reference.com/boxscores/pbp/201512070TOR.html,Toronto Raptors,Los Angeles Lakers,TOR,LAL,B. Biyombo,R. Hibbert,T. Ross,TOR,LAL,K. Lowry,/players/l/lowryky01.html,TOR,B. Biyombo,R. Hibbert,1
201512070CHI,https://www.basketball-reference.com/boxscores/pbp/201512070CHI.html,Chicago Bulls,Phoenix Suns,CHI,PHO,P. Gasol,A. Len,P. Gasol,PHO,CHI,J. Leuer,/players/l/leuerjo01.html,CHI,A. Len,P. Gasol,0
201512070MIL,https://www.basketball-reference.com/boxscores/pbp/201512070MIL.html,Milwaukee Bucks,Portland Trail Blazers,MIL,POR,G. Monroe,M. Plumlee,D. Lillard,POR,MIL,N. Vonleh,/players/v/vonleno01.html,POR,M. Plumlee,G. Monroe,1
201512070MIN,https://www.basketball-reference.com/boxscores/pbp/201512070MIN.html,Minnesota Timberwolves,Los Angeles Clippers,MIN,LAC,K. Towns,D. Jordan,K. Garnett,LAC,MIN,C. Paul,/players/p/paulch01.html,MIN,D. Jordan,K. Towns,0
201512070NOP,https://www.basketball-reference.com/boxscores/pbp/201512070NOP.html,New Orleans Pelicans,Boston Celtics,NOP,BOS,A. Davis,A. Johnson,A. Davis,NOP,BOS,Ö. Aşık,/players/a/asikom01.html,NOP,A. Davis,A. Johnson,1
201512080CLE,https://www.basketball-reference.com/boxscores/pbp/201512080CLE.html,Cleveland Cavaliers,Portland Trail Blazers,CLE,POR,T. Mozgov,M. Plumlee,L. James,CLE,POR,M. Dellavedova,/players/d/dellama01.html,CLE,T. Mozgov,M. Plumlee,1
201512080IND,https://www.basketball-reference.com/boxscores/pbp/201512080IND.html,Indiana Pacers,Golden State Warriors,IND,GSW,I. Mahinmi,A. Bogut,P. George,GSW,IND,S. Curry,/players/c/curryst01.html,IND,A. Bogut,I. Mahinmi,0
201512080BRK,https://www.basketball-reference.com/boxscores/pbp/201512080BRK.html,Brooklyn Nets,Houston Rockets,BRK,HOU,B. Lopez,D. Howard,B. Lopez,HOU,BRK,T. Ariza,/players/a/arizatr01.html,BRK,D. Howard,B. Lopez,0
201512080MEM,https://www.basketball-reference.com/boxscores/pbp/201512080MEM.html,Memphis Grizzlies,Oklahoma City Thunder,MEM,OKC,M. Gasol,S. Adams,S. Adams,OKC,MEM,S. Ibaka,/players/i/ibakase01.html,OKC,S. Adams,M. Gasol,1
201512080DEN,https://www.basketball-reference.com/boxscores/pbp/201512080DEN.html,Denver Nuggets,Orlando Magic,DEN,ORL,J. Hickson,N. Vučević,T. Harris,ORL,DEN,T. Harris,/players/h/harrito02.html,ORL,N. Vučević,J. Hickson,1
201512080SAC,https://www.basketball-reference.com/boxscores/pbp/201512080SAC.html,Sacramento Kings,Utah Jazz,SAC,UTA,D. Cousins,D. Favors,R. Neto,UTA,SAC,R. Neto,/players/n/netora01.html,UTA,D. Favors,D. Cousins,1
201512090BOS,https://www.basketball-reference.com/boxscores/pbp/201512090BOS.html,Boston Celtics,Chicago Bulls,BOS,CHI,A. Johnson,P. Gasol,A. Johnson,BOS,CHI,I. Thomas,/players/t/thomais02.html,BOS,A. Johnson,P. Gasol,1
201512090CHO,https://www.basketball-reference.com/boxscores/pbp/201512090CHO.html,Charlotte Hornets,Miami Heat,CHO,MIA,C. Zeller,H. Whiteside,K. Walker,CHO,MIA,M. Williams,/players/w/willima02.html,CHO,C. Zeller,H. Whiteside,1
201512090WAS,https://www.basketball-reference.com/boxscores/pbp/201512090WAS.html,Washington Wizards,Houston Rockets,WAS,HOU,M. Gortat,D. Howard,M. Gortat,WAS,HOU,J. Dudley,/players/d/dudleja01.html,WAS,M. Gortat,D. Howard,1
201512090DET,https://www.basketball-reference.com/boxscores/pbp/201512090DET.html,Detroit Pistons,Memphis Grizzlies,DET,MEM,A. Drummond,M. Gasol,M. Gasol,DET,MEM,R. Jackson,/players/j/jacksre01.html,MEM,A. Drummond,M. Gasol,0
201512090TOR,https://www.basketball-reference.com/boxscores/pbp/201512090TOR.html,Toronto Raptors,San Antonio Spurs,TOR,SAS,B. Biyombo,T. Duncan,D. DeRozan,SAS,TOR,T. Parker,/players/p/parketo01.html,TOR,T. Duncan,B. Biyombo,0
201512090MIL,https://www.basketball-reference.com/boxscores/pbp/201512090MIL.html,Milwaukee Bucks,Los Angeles Clippers,MIL,LAC,G. Monroe,D. Jordan,J. Parker,LAC,MIL,C. Paul,/players/p/paulch01.html,MIL,D. Jordan,G. Monroe,0
201512090MIN,https://www.basketball-reference.com/boxscores/pbp/201512090MIN.html,Minnesota Timberwolves,Los Angeles Lakers,MIN,LAL,K. Towns,R. Hibbert,K. Martin,MIN,LAL,K. Martin,/players/m/martike02.html,MIN,K. Towns,R. Hibbert,1
201512090PHO,https://www.basketball-reference.com/boxscores/pbp/201512090PHO.html,Phoenix Suns,Orlando Magic,PHO,ORL,A. Len,N. Vučević,E. Bledsoe,ORL,PHO,C. Frye,/players/f/fryech01.html,PHO,N. Vučević,A. Len,0
201512090UTA,https://www.basketball-reference.com/boxscores/pbp/201512090UTA.html,Utah Jazz,New York Knicks,UTA,NYK,D. Favors,R. Lopez,K. Porziņģis,NYK,UTA,K. Porziņģis,/players/p/porzikr01.html,NYK,R. Lopez,D. Favors,1
201512090DAL,https://www.basketball-reference.com/boxscores/pbp/201512090DAL.html,Dallas Mavericks,Atlanta Hawks,DAL,ATL,Z. Pachulia,A. Horford,A. Horford,DAL,ATL,D. Nowitzki,/players/n/nowitdi01.html,ATL,Z. Pachulia,A. Horford,0
201512100BRK,https://www.basketball-reference.com/boxscores/pbp/201512100BRK.html,Brooklyn Nets,Philadelphia 76ers,BRK,PHI,B. Lopez,N. Noel,T. Young,BRK,PHI,T. Young,/players/y/youngth01.html,BRK,B. Lopez,N. Noel,1
201512100CHI,https://www.basketball-reference.com/boxscores/pbp/201512100CHI.html,Chicago Bulls,Los Angeles Clippers,CHI,LAC,P. Gasol,D. Jordan,J. Redick,LAC,CHI,B. Griffin,/players/g/griffbl01.html,LAC,D. Jordan,P. Gasol,1
201512100OKC,https://www.basketball-reference.com/boxscores/pbp/201512100OKC.html,Oklahoma City Thunder,Atlanta Hawks,OKC,ATL,S. Adams,A. Horford,K. Korver,OKC,ATL,S. Ibaka,/players/i/ibakase01.html,ATL,S. Adams,A. Horford,0
201512100SAC,https://www.basketball-reference.com/boxscores/pbp/201512100SAC.html,Sacramento Kings,New York Knicks,SAC,NYK,D. Cousins,R. Lopez,D. Cousins,NYK,SAC,K. Porziņģis,/players/p/porzikr01.html,SAC,R. Lopez,D. Cousins,0
201512110IND,https://www.basketball-reference.com/boxscores/pbp/201512110IND.html,Indiana Pacers,Miami Heat,IND,MIA,I. Mahinmi,H. Whiteside,I. Mahinmi,IND,MIA,L. Allen,/players/a/allenla01.html,IND,I. Mahinmi,H. Whiteside,1
201512110ORL,https://www.basketball-reference.com/boxscores/pbp/201512110ORL.html,Orlando Magic,Cleveland Cavaliers,ORL,CLE,N. Vučević,T. Mozgov,J. Cunningham,CLE,ORL,K. Love,/players/l/loveke01.html,CLE,T. Mozgov,N. Vučević,1
201512110PHI,https://www.basketball-reference.com/boxscores/pbp/201512110PHI.html,Philadelphia 76ers,Detroit Pistons,PHI,DET,N. Noel,A. Drummond,M. Morris,DET,PHI,R. Jackson,/players/j/jacksre01.html,DET,A. Drummond,N. Noel,1
201512110BOS,https://www.basketball-reference.com/boxscores/pbp/201512110BOS.html,Boston Celtics,Golden State Warriors,BOS,GSW,A. Johnson,A. Bogut,B. Rush,GSW,BOS,S. Curry,/players/c/curryst01.html,GSW,A. Bogut,A. Johnson,1
201512110TOR,https://www.basketball-reference.com/boxscores/pbp/201512110TOR.html,Toronto Raptors,Milwaukee Bucks,TOR,MIL,B. Biyombo,G. Monroe,L. Scola,TOR,MIL,L. Scola,/players/s/scolalu01.html,TOR,B. Biyombo,G. Monroe,1
201512110MEM,https://www.basketball-reference.com/boxscores/pbp/201512110MEM.html,Memphis Grizzlies,Charlotte Hornets,MEM,CHO,M. Gasol,C. Zeller,Z. Randolph,MEM,CHO,M. Conley,/players/c/conlemi01.html,MEM,M. Gasol,C. Zeller,1
201512110NOP,https://www.basketball-reference.com/boxscores/pbp/201512110NOP.html,New Orleans Pelicans,Washington Wizards,NOP,WAS,A. Davis,M. Gortat,M. Gortat,WAS,NOP,J. Dudley,/players/d/dudleja01.html,WAS,M. Gortat,A. Davis,1
201512110DEN,https://www.basketball-reference.com/boxscores/pbp/201512110DEN.html,Denver Nuggets,Minnesota Timberwolves,DEN,MIN,J. Lauvergne,K. Towns,K. Faried,DEN,MIN,K. Faried,/players/f/farieke01.html,DEN,J. Lauvergne,K. Towns,1
201512110UTA,https://www.basketball-reference.com/boxscores/pbp/201512110UTA.html,Utah Jazz,Oklahoma City Thunder,UTA,OKC,D. Favors,S. Adams,K. Durant,OKC,UTA,A. Roberson,/players/r/roberan03.html,OKC,S. Adams,D. Favors,1
201512110PHO,https://www.basketball-reference.com/boxscores/pbp/201512110PHO.html,Phoenix Suns,Portland Trail Blazers,PHO,POR,A. Len,M. Plumlee,A. Len,PHO,POR,E. Bledsoe,/players/b/bledser01.html,PHO,A. Len,M. Plumlee,1
201512110SAS,https://www.basketball-reference.com/boxscores/pbp/201512110SAS.html,San Antonio Spurs,Los Angeles Lakers,SAS,LAL,T. Duncan,R. Hibbert,L. Aldridge,SAS,LAL,R. McCallum,/players/m/mccalra01.html,SAS,T. Duncan,R. Hibbert,1
201512120BRK,https://www.basketball-reference.com/boxscores/pbp/201512120BRK.html,Brooklyn Nets,Los Angeles Clippers,BRK,LAC,B. Lopez,D. Jordan,T. Young,LAC,BRK,C. Paul,/players/p/paulch01.html,BRK,D. Jordan,B. Lopez,0
201512120CHO,https://www.basketball-reference.com/boxscores/pbp/201512120CHO.html,Charlotte Hornets,Boston Celtics,CHO,BOS,C. Zeller,A. Johnson,A. Bradley,BOS,CHO,J. Sullinger,/players/s/sullija01.html,BOS,A. Johnson,C. Zeller,1
201512120DET,https://www.basketball-reference.com/boxscores/pbp/201512120DET.html,Detroit Pistons,Indiana Pacers,DET,IND,A. Drummond,I. Mahinmi,M. Ellis,DET,IND,K. Caldwell-Pope,/players/c/caldwke01.html,IND,A. Drummond,I. Mahinmi,0
201512120ATL,https://www.basketball-reference.com/boxscores/pbp/201512120ATL.html,Atlanta Hawks,San Antonio Spurs,ATL,SAS,A. Horford,T. Duncan,P. Millsap,ATL,SAS,P. Millsap,/players/m/millspa01.html,ATL,A. Horford,T. Duncan,1
201512120CHI,https://www.basketball-reference.com/boxscores/pbp/201512120CHI.html,Chicago Bulls,New Orleans Pelicans,CHI,NOP,P. Gasol,A. Davis,P. Gasol,CHI,NOP,D. Rose,/players/r/rosede01.html,CHI,P. Gasol,A. Davis,1
201512120HOU,https://www.basketball-reference.com/boxscores/pbp/201512120HOU.html,Houston Rockets,Los Angeles Lakers,HOU,LAL,D. Howard,R. Hibbert,R. Hibbert,LAL,HOU,D. Russell,/players/r/russeda01.html,LAL,R. Hibbert,D. Howard,1
201512120DAL,https://www.basketball-reference.com/boxscores/pbp/201512120DAL.html,Dallas Mavericks,Washington Wizards,DAL,WAS,Z. Pachulia,M. Gortat,J. Dudley,WAS,DAL,J. Dudley,/players/d/dudleja01.html,WAS,M. Gortat,Z. Pachulia,1
201512120MIL,https://www.basketball-reference.com/boxscores/pbp/201512120MIL.html,Milwaukee Bucks,Golden State Warriors,MIL,GSW,G. Monroe,A. Bogut,J. Parker,MIL,GSW,G. Antetokounmpo,/players/a/antetgi01.html,MIL,G. Monroe,A. Bogut,1
201512120POR,https://www.basketball-reference.com/boxscores/pbp/201512120POR.html,Portland Trail Blazers,New York Knicks,POR,NYK,M. Plumlee,R. Lopez,C. McCollum,NYK,POR,K. Porziņģis,/players/p/porzikr01.html,POR,R. Lopez,M. Plumlee,0
201512130PHO,https://www.basketball-reference.com/boxscores/pbp/201512130PHO.html,Phoenix Suns,Minnesota Timberwolves,PHO,MIN,A. Len,K. Towns,A. Wiggins,PHO,MIN,B. Knight,/players/k/knighbr03.html,MIN,A. Len,K. Towns,0
201512130MIA,https://www.basketball-reference.com/boxscores/pbp/201512130MIA.html,Miami Heat,Memphis Grizzlies,MIA,MEM,H. Whiteside,M. Gasol,C. Bosh,MEM,MIA,J. Green,/players/g/greenje02.html,MIA,M. Gasol,H. Whiteside,0
201512130TOR,https://www.basketball-reference.com/boxscores/pbp/201512130TOR.html,Toronto Raptors,Philadelphia 76ers,TOR,PHI,B. Biyombo,N. Noel,K. Lowry,TOR,PHI,T. Ross,/players/r/rosste01.html,TOR,B. Biyombo,N. Noel,1
201512130OKC,https://www.basketball-reference.com/boxscores/pbp/201512130OKC.html,Oklahoma City Thunder,Utah Jazz,OKC,UTA,S. Adams,D. Favors,A. Burks,UTA,OKC,T. Lyles,/players/l/lylestr01.html,UTA,D. Favors,S. Adams,1
201512140IND,https://www.basketball-reference.com/boxscores/pbp/201512140IND.html,Indiana Pacers,Toronto Raptors,IND,TOR,I. Mahinmi,B. Biyombo,K. Lowry,IND,TOR,M. Ellis,/players/e/ellismo01.html,TOR,I. Mahinmi,B. Biyombo,0
201512140BRK,https://www.basketball-reference.com/boxscores/pbp/201512140BRK.html,Brooklyn Nets,Orlando Magic,BRK,ORL,B. Lopez,N. Vučević,J. Jack,BRK,ORL,J. Jack,/players/j/jackja01.html,BRK,B. Lopez,N. Vučević,1
201512140DET,https://www.basketball-reference.com/boxscores/pbp/201512140DET.html,Detroit Pistons,Los Angeles Clippers,DET,LAC,A. Drummond,D. Jordan,J. Redick,DET,LAC,R. Jackson,/players/j/jacksre01.html,LAC,A. Drummond,D. Jordan,0
201512140ATL,https://www.basketball-reference.com/boxscores/pbp/201512140ATL.html,Atlanta Hawks,Miami Heat,ATL,MIA,A. Horford,H. Whiteside,K. Bazemore,ATL,MIA,P. Millsap,/players/m/millspa01.html,ATL,A. Horford,H. Whiteside,1
201512140CHI,https://www.basketball-reference.com/boxscores/pbp/201512140CHI.html,Chicago Bulls,Philadelphia 76ers,CHI,PHI,P. Gasol,J. Grant,P. Gasol,CHI,PHI,D. Rose,/players/r/rosede01.html,CHI,P. Gasol,J. Grant,1
201512140MEM,https://www.basketball-reference.com/boxscores/pbp/201512140MEM.html,Memphis Grizzlies,Washington Wizards,MEM,WAS,M. Gasol,M. Gortat,C. Lee,WAS,MEM,J. Dudley,/players/d/dudleja01.html,MEM,M. Gortat,M. Gasol,0
201512140DAL,https://www.basketball-reference.com/boxscores/pbp/201512140DAL.html,Dallas Mavericks,Phoenix Suns,DAL,PHO,Z. Pachulia,A. Len,D. Williams,DAL,PHO,D. Nowitzki,/players/n/nowitdi01.html,DAL,Z. Pachulia,A. Len,1
201512140SAS,https://www.basketball-reference.com/boxscores/pbp/201512140SAS.html,San Antonio Spurs,Utah Jazz,SAS,UTA,T. Duncan,D. Favors,D. Green,SAS,UTA,T. Parker,/players/p/parketo01.html,SAS,T. Duncan,D. Favors,1
201512140DEN,https://www.basketball-reference.com/boxscores/pbp/201512140DEN.html,Denver Nuggets,Houston Rockets,DEN,HOU,J. Lauvergne,D. Howard,T. Ariza,HOU,DEN,T. Jones,/players/j/joneste01.html,HOU,D. Howard,J. Lauvergne,1
201512140POR,https://www.basketball-reference.com/boxscores/pbp/201512140POR.html,Portland Trail Blazers,New Orleans Pelicans,POR,NOP,M. Plumlee,A. Davis,C. McCollum,POR,NOP,D. Lillard,/players/l/lillada01.html,POR,M. Plumlee,A. Davis,1
201512150BOS,https://www.basketball-reference.com/boxscores/pbp/201512150BOS.html,Boston Celtics,Cleveland Cavaliers,BOS,CLE,A. Johnson,T. Mozgov,I. Thomas,BOS,CLE,J. Sullinger,/players/s/sullija01.html,BOS,A. Johnson,T. Mozgov,1
201512150MIN,https://www.basketball-reference.com/boxscores/pbp/201512150MIN.html,Minnesota Timberwolves,Denver Nuggets,MIN,DEN,K. Towns,J. Lauvergne,A. Wiggins,DEN,MIN,K. Faried,/players/f/farieke01.html,MIN,J. Lauvergne,K. Towns,0
201512150SAC,https://www.basketball-reference.com/boxscores/pbp/201512150SAC.html,Sacramento Kings,Houston Rockets,SAC,HOU,D. Cousins,D. Howard,O. Casspi,HOU,SAC,P. Beverley,/players/b/beverpa01.html,SAC,D. Howard,D. Cousins,0
201512150LAL,https://www.basketball-reference.com/boxscores/pbp/201512150LAL.html,Los Angeles Lakers,Milwaukee Bucks,LAL,MIL,R. Hibbert,J. Henson,J. Parker,MIL,LAL,G. Antetokounmpo,/players/a/antetgi01.html,MIL,J. Henson,R. Hibbert,1
201512160IND,https://www.basketball-reference.com/boxscores/pbp/201512160IND.html,Indiana Pacers,Dallas Mavericks,IND,DAL,I. Mahinmi,Z. Pachulia,D. Nowitzki,DAL,IND,D. Nowitzki,/players/n/nowitdi01.html,DAL,Z. Pachulia,I. Mahinmi,1
201512160ORL,https://www.basketball-reference.com/boxscores/pbp/201512160ORL.html,Orlando Magic,Charlotte Hornets,ORL,CHO,N. Vučević,C. Zeller,N. Vučević,ORL,CHO,C. Frye,/players/f/fryech01.html,ORL,N. Vučević,C. Zeller,1
201512160BRK,https://www.basketball-reference.com/boxscores/pbp/201512160BRK.html,Brooklyn Nets,Miami Heat,BRK,MIA,B. Lopez,H. Whiteside,B. Lopez,BRK,MIA,T. Young,/players/y/youngth01.html,BRK,B. Lopez,H. Whiteside,1
201512160DET,https://www.basketball-reference.com/boxscores/pbp/201512160DET.html,Detroit Pistons,Boston Celtics,DET,BOS,A. Drummond,J. Sullinger,J. Crowder,BOS,DET,I. Thomas,/players/t/thomais02.html,BOS,J. Sullinger,A. Drummond,1
201512160NYK,https://www.basketball-reference.com/boxscores/pbp/201512160NYK.html,New York Knicks,Minnesota Timberwolves,NYK,MIN,R. Lopez,K. Towns,K. Porziņģis,NYK,MIN,J. Calderón,/players/c/caldejo01.html,NYK,R. Lopez,K. Towns,1
201512160ATL,https://www.basketball-reference.com/boxscores/pbp/201512160ATL.html,Atlanta Hawks,Philadelphia 76ers,ATL,PHI,A. Horford,J. Grant,K. Bazemore,ATL,PHI,J. Teague,/players/t/teaguje01.html,ATL,A. Horford,J. Grant,1
201512160CHI,https://www.basketball-reference.com/boxscores/pbp/201512160CHI.html,Chicago Bulls,Memphis Grizzlies,CHI,MEM,P. Gasol,M. Gasol,D. Rose,CHI,MEM,T. Gibson,/players/g/gibsota01.html,CHI,P. Gasol,M. Gasol,1
201512160OKC,https://www.basketball-reference.com/boxscores/pbp/201512160OKC.html,Oklahoma City Thunder,Portland Trail Blazers,OKC,POR,S. Adams,M. Plumlee,C. McCollum,OKC,POR,R. Westbrook,/players/w/westbru01.html,POR,S. Adams,M. Plumlee,0
