Game Code,Full Hyperlink,Home,Away,Home Short,Away Short,Home Tipper,Away Tipper,First Scorer,Tip Winning Team,Tip Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Scored Upon Team,Tip Winner,Tip Winner Link,Tip Loser,Tip Loser Link,Tip Winner Scores,Home TS Mu,Away TS Mu,Home TS Sigma,Away TS Sigma,Home Lifetime Appearances,Away Lifetime Appearances,Home Tipper Wins,Away Tipper Wins,Home Tipper Losses,Away Tipper Losses
200511030MIA,https://www.basketball-reference.com/boxscores/pbp/200511030MIA.html,Miami Heat,Indiana Pacers,MIA,IND,S. O'Neal,J. O'Neal,U. Haslem,MIA,IND,J. Williams,/players/w/willija02.html,MIA,IND,S. O'Neal,/players/o/onealsh01.html,J. O'Neal,/players/o/onealje01.html,1.0,29.28407557504559,25.520594007482227,0.8550730051639026,0.8204548483947975,653,375,485,216,169,161
200511030LAL,https://www.basketball-reference.com/boxscores/pbp/200511030LAL.html,Los Angeles Lakers,Phoenix Suns,LAL,PHO,K. Brown,K. Thomas,S. Parker,LAL,PHO,D. George,/players/g/georgde01.html,LAL,PHO,K. Brown,/players/b/brownkw01.html,K. Thomas,/players/t/thomaku01.html,1.0,22.55825850258822,25.203544291588678,1.4422434047738946,0.8467546287154749,35,174,15,93,20,82
200511040ORL,https://www.basketball-reference.com/boxscores/pbp/200511040ORL.html,Orlando Magic,Memphis Grizzlies,ORL,MEM,D. Howard,P. Gasol,S. Francis,ORL,MEM,H. Türkoğlu,/players/t/turkohe01.html,ORL,MEM,D. Howard,/players/h/howardw01.html,P. Gasol,/players/g/gasolpa01.html,1.0,21.407549898812064,23.810957416030057,1.5546283822944673,0.8333518867898827,31,275,11,132,21,145
200511040PHI,https://www.basketball-reference.com/boxscores/pbp/200511040PHI.html,Philadelphia 76ers,Charlotte Bobcats,PHI,CHA,S. Hunter,E. Okafor,B. Knight,PHI,CHA,K. Korver,/players/k/korveky01.html,CHA,PHI,S. Hunter,/players/h/huntest01.html,E. Okafor,/players/o/okafoem01.html,0.0,24.06649022114612,21.358462216141834,1.2014798321561972,1.1371812444162797,52,64,25,20,27,45
200511040TOR,https://www.basketball-reference.com/boxscores/pbp/200511040TOR.html,Toronto Raptors,New Jersey Nets,TOR,NJN,C. Bosh,J. Collins,J. Graham,NJN,TOR,J. Kidd,/players/k/kiddja01.html,TOR,NJN,J. Collins,/players/c/collija04.html,C. Bosh,/players/b/boshch01.html,0.0,26.55878514131227,24.780166619115434,0.8786115497818477,0.8309020634810873,142,236,85,114,57,121
200511040BOS,https://www.basketball-reference.com/boxscores/pbp/200511040BOS.html,Boston Celtics,Detroit Pistons,BOS,DET,M. Blount,B. Wallace,R. Wallace,DET,BOS,C. Billups,/players/b/billuch01.html,DET,BOS,B. Wallace,/players/w/wallabe01.html,M. Blount,/players/b/blounma01.html,1.0,24.94800661642138,25.757497035949108,0.8437710724340021,0.8201680347546241,204,551,107,341,97,209
200511040NYK,https://www.basketball-reference.com/boxscores/pbp/200511040NYK.html,New York Knicks,Washington Wizards,NYK,WAS,E. Curry,J. Jeffries,B. Haywood,NYK,WAS,S. Marbury,/players/m/marbust01.html,WAS,NYK,E. Curry,/players/c/curryed01.html,J. Jeffries,/players/j/jeffrja01.html,0.0,24.811488583450476,30.99346427321976,0.9020725010511582,6.305178224319419,126,1,63,1,63,1
200511040SAS,https://www.basketball-reference.com/boxscores/pbp/200511040SAS.html,San Antonio Spurs,Cleveland Cavaliers,SAS,CLE,R. Nesterović,Z. Ilgauskas,L. James,CLE,SAS,L. Hughes,/players/h/hughela01.html,CLE,SAS,Z. Ilgauskas,/players/i/ilgauzy01.html,R. Nesterović,/players/n/nestera01.html,1.0,26.121728257003603,29.429428465794228,0.9172967178933007,0.8667749913610359,108,375,63,294,45,80
200511040DEN,https://www.basketball-reference.com/boxscores/pbp/200511040DEN.html,Denver Nuggets,Portland Trail Blazers,DEN,POR,M. Camby,J. Przybilla,K. Martin,DEN,POR,A. Miller,/players/m/millean02.html,DEN,POR,M. Camby,/players/c/cambyma01.html,J. Przybilla,/players/p/przybjo01.html,1.0,27.401219624596802,24.55724809231086,0.832924494626479,0.8631907438702038,320,157,196,72,124,86
200511040GSW,https://www.basketball-reference.com/boxscores/pbp/200511040GSW.html,Golden State Warriors,Utah Jazz,GSW,UTA,A. Foyle,G. Ostertag,G. Giriček,UTA,GSW,M. Okur,/players/o/okurme01.html,UTA,GSW,G. Ostertag,/players/o/ostergr01.html,A. Foyle,/players/f/foylead01.html,1.0,25.60982711720861,25.27940939382706,0.8404908865012747,0.8298324069804359,188,237,103,125,85,111
200511040LAC,https://www.basketball-reference.com/boxscores/pbp/200511040LAC.html,Los Angeles Clippers,Atlanta Hawks,LAC,ATL,C. Kaman,J. Smith,Z. Pachulia,ATL,LAC,J. Johnson,/players/j/johnsjo02.html,ATL,LAC,J. Smith,/players/s/smithjo03.html,C. Kaman,/players/k/kamanch01.html,1.0,21.33190295232329,24.96378487128822,0.9526755707885559,1.2381150295119125,110,46,33,22,77,23
200511040SEA,https://www.basketball-reference.com/boxscores/pbp/200511040SEA.html,Seattle SuperSonics,Minnesota Timberwolves,SEA,MIN,J. Petro,K. Garnett,J. Petro,SEA,MIN,R. Lewis,/players/l/lewisra02.html,SEA,MIN,J. Petro,/players/p/petrojo01.html,K. Garnett,/players/g/garneke01.html,1.0,28.934991449831585,25.217872396775498,6.699723811326335,0.8227145680307432,1,578,1,289,0,290
200511050WAS,https://www.basketball-reference.com/boxscores/pbp/200511050WAS.html,Washington Wizards,Orlando Magic,WAS,ORL,J. Jeffries,D. Howard,S. Francis,WAS,ORL,A. Daniels,/players/d/daniean01.html,ORL,WAS,J. Jeffries,/players/j/jeffrja01.html,D. Howard,/players/h/howardw01.html,0.0,25.238424106037172,21.80186656419779,4.953365677852544,1.5243187937887688,2,32,1,12,1,22
200511050CHA,https://www.basketball-reference.com/boxscores/pbp/200511050CHA.html,Charlotte Bobcats,Boston Celtics,CHA,BOS,E. Okafor,M. Blount,R. Davis,BOS,CHA,R. LaFrentz,/players/l/lafrera01.html,BOS,CHA,M. Blount,/players/b/blounma01.html,E. Okafor,/players/o/okafoem01.html,1.0,21.247055021797816,24.866250834707856,1.1305747309565446,0.843218131934834,66,205,20,107,46,97
200511050DET,https://www.basketball-reference.com/boxscores/pbp/200511050DET.html,Detroit Pistons,Toronto Raptors,DET,TOR,B. Wallace,C. Bosh,R. Hamilton,DET,TOR,C. Billups,/players/b/billuch01.html,DET,TOR,B. Wallace,/players/w/wallabe01.html,C. Bosh,/players/b/boshch01.html,1.0,25.834786404398216,26.437371482296985,0.8201097347026596,0.8765681943758548,551,142,342,85,209,58
200511050NJN,https://www.basketball-reference.com/boxscores/pbp/200511050NJN.html,New Jersey Nets,Chicago Bulls,NJN,CHI,J. Collins,T. Chandler,N. Krstić,NJN,CHI,J. Kidd,/players/k/kiddja01.html,NJN,CHI,J. Collins,/players/c/collija04.html,T. Chandler,/players/c/chandty01.html,1.0,24.888866880152065,24.921567856132295,0.8300010412677454,0.9112346365842817,236,118,115,64,121,55
200511050IND,https://www.basketball-reference.com/boxscores/pbp/200511050IND.html,Indiana Pacers,Philadelphia 76ers,IND,PHI,Jermaine O'Neal,Steven Hunter,Jermaine O'Neal,IND,PHI,,,IND,PHI,Jermaine O'Neal,/players/o/onealje01.html,Steven Hunter,/players/h/huntest01.html,1.0,25.470937362411256,24.19078277796291,0.8212422102843387,1.192982184803242,376,53,216,26,161,28
200511050MEM,https://www.basketball-reference.com/boxscores/pbp/200511050MEM.html,Memphis Grizzlies,Cleveland Cavaliers,MEM,CLE,P. Gasol,Z. Ilgauskas,E. Jones,MEM,CLE,L. Wright,/players/w/wrighlo02.html,MEM,CLE,P. Gasol,/players/g/gasolpa01.html,Z. Ilgauskas,/players/i/ilgauzy01.html,1.0,23.69684736545804,29.48903548260709,0.8324800635161276,0.8665796970569062,276,375,132,295,145,81
200511050DAL,https://www.basketball-reference.com/boxscores/pbp/200511050DAL.html,Dallas Mavericks,San Antonio Spurs,DAL,SAS,E. Dampier,R. Nesterović,J. Howard,DAL,SAS,D. Nowitzki,/players/n/nowitdi01.html,DAL,SAS,E. Dampier,/players/d/dampier01.html,R. Nesterović,/players/n/nestera01.html,1.0,26.322908052503426,26.05503559700709,0.8281116537424887,0.9161115390768255,435,108,253,63,183,46
200511050HOU,https://www.basketball-reference.com/boxscores/pbp/200511050HOU.html,Houston Rockets,New Orleans/Oklahoma City Hornets,HOU,NOK,Y. Ming,P. Brown,Y. Ming,NOK,HOU,D. West,/players/w/westda01.html,HOU,NOK,P. Brown,/players/b/brownpj01.html,Y. Ming,/players/m/mingya01.html,0.0,21.693834807243196,25.577824574023488,0.8886543136000206,0.9929604126811002,147,91,50,51,97,39
200511050MIL,https://www.basketball-reference.com/boxscores/pbp/200511050MIL.html,Milwaukee Bucks,Miami Heat,MIL,MIA,J. Magloire,A. Mourning,A. Mourning,MIA,MIL,U. Haslem,/players/h/hasleud01.html,MIA,MIL,A. Mourning,/players/m/mournal01.html,J. Magloire,/players/m/magloja01.html,1.0,23.4796949227913,28.132132593089658,0.837048711108207,0.8563469124973238,202,294,86,197,116,96
200511050UTA,https://www.basketball-reference.com/boxscores/pbp/200511050UTA.html,Utah Jazz,Phoenix Suns,UTA,PHO,G. Ostertag,K. Thomas,A. Kirilenko,UTA,PHO,K. McLeod,/players/m/mcleoke01.html,UTA,PHO,G. Ostertag,/players/o/ostergr01.html,K. Thomas,/players/t/thomaku01.html,1.0,25.370990237463527,25.08218396324016,0.8292809925879517,0.8454814956817133,237,175,126,93,111,83
200511050POR,https://www.basketball-reference.com/boxscores/pbp/200511050POR.html,Portland Trail Blazers,Atlanta Hawks,POR,ATL,J. Przybilla,Z. Pachulia,S. Monia,ATL,POR,E. Batista,/players/b/batises01.html,POR,ATL,Z. Pachulia,/players/p/pachuza01.html,J. Przybilla,/players/p/przybjo01.html,0.0,24.493556309411936,21.994787876590657,0.8628871187930256,4.535063697631708,159,4,72,1,87,2
200511050LAC,https://www.basketball-reference.com/boxscores/pbp/200511050LAC.html,Los Angeles Clippers,Minnesota Timberwolves,LAC,MIN,C. Kaman,K. Garnett,C. Kaman,LAC,MIN,E. Brand,/players/b/brandel01.html,LAC,MIN,C. Kaman,/players/k/kamanch01.html,K. Garnett,/players/g/garneke01.html,1.0,21.264000931358293,25.176182788400148,0.9510067992372129,0.8251090476940248,110,579,33,289,77,291
200511060NYK,https://www.basketball-reference.com/boxscores/pbp/200511060NYK.html,New York Knicks,Golden State Warriors,NYK,GSW,J. James,A. Foyle,E. Curry,NYK,GSW,S. Marbury,/players/m/marbust01.html,NYK,GSW,J. James,/players/j/jamesje01.html,A. Foyle,/players/f/foylead01.html,1.0,27.657038001596568,25.51590225029493,0.8694256144699433,0.8397038780666733,171,188,120,103,51,86
200511060PHO,https://www.basketball-reference.com/boxscores/pbp/200511060PHO.html,Phoenix Suns,Sacramento Kings,PHO,SAC,Brad Miller,Brad Miller,Kurt Thomas,PHO,SAC,,,PHO,SAC,Brad Miller,/players/m/millebr01.html,Brad Miller,/players/m/millebr01.html,1.0,21.935510588877854,21.935510588877854,0.8892562333830817,0.8892562333830817,149,149,53,54,97,97
200511060LAL,https://www.basketball-reference.com/boxscores/pbp/200511060LAL.html,Los Angeles Lakers,Denver Nuggets,LAL,DEN,Chris Mihm,Marcus Camby,Andre Miller,LAL,DEN,,,DEN,LAL,Chris Mihm,/players/m/mihmch01.html,Marcus Camby,/players/c/cambyma01.html,0.0,24.672846096443223,27.46056375460367,0.845464700107341,0.8332010252747671,179,321,88,197,91,125
200511070TOR,https://www.basketball-reference.com/boxscores/pbp/200511070TOR.html,Toronto Raptors,Cleveland Cavaliers,TOR,CLE,C. Bosh,Z. Ilgauskas,E. Snow,CLE,TOR,D. Gooden,/players/g/goodedr01.html,CLE,TOR,Z. Ilgauskas,/players/i/ilgauzy01.html,C. Bosh,/players/b/boshch01.html,1.0,26.33190373025899,29.31407354858742,0.8748867693888518,0.864018490547833,144,377,85,295,59,81
200511070CHA,https://www.basketball-reference.com/boxscores/pbp/200511070CHA.html,Charlotte Bobcats,Utah Jazz,CHA,UTA,E. Okafor,G. Ostertag,G. Giriček,UTA,CHA,M. Okur,/players/o/okurme01.html,UTA,CHA,G. Ostertag,/players/o/ostergr01.html,E. Okafor,/players/o/okafoem01.html,1.0,21.151221972376902,25.455569559037414,1.1246988205306478,0.8288982861324369,67,239,20,127,47,111
200511070MIA,https://www.basketball-reference.com/boxscores/pbp/200511070MIA.html,Miami Heat,New Jersey Nets,MIA,NJN,A. Mourning,J. Collins,A. Walker,MIA,NJN,J. Williams,/players/w/willija02.html,MIA,NJN,A. Mourning,/players/m/mournal01.html,J. Collins,/players/c/collija04.html,1.0,28.178466979398195,24.977007752731545,0.8568140107927422,0.829534503303469,294,237,198,116,96,122
200511070MIN,https://www.basketball-reference.com/boxscores/pbp/200511070MIN.html,Minnesota Timberwolves,Los Angeles Clippers,MIN,LAC,K. Garnett,C. Kaman,M. Olowokandi,MIN,LAC,M. Olowokandi,/players/o/olowomi01.html,MIN,LAC,K. Garnett,/players/g/garneke01.html,C. Kaman,/players/k/kamanch01.html,1.0,25.042712226160802,21.44086697817588,0.8239518518536396,0.9464740967591354,580,111,289,34,291,78
200511070CHI,https://www.basketball-reference.com/boxscores/pbp/200511070CHI.html,Chicago Bulls,San Antonio Spurs,CHI,SAS,T. Chandler,R. Nesterović,T. Duncan,SAS,CHI,T. Parker,/players/p/parketo01.html,SAS,CHI,R. Nesterović,/players/n/nestera01.html,T. Chandler,/players/c/chandty01.html,1.0,24.81551031189069,25.95187784717843,0.9089100010572458,0.9137717837551437,120,110,64,63,56,46
200511080ATL,https://www.basketball-reference.com/boxscores/pbp/200511080ATL.html,Atlanta Hawks,Los Angeles Lakers,ATL,LAL,Z. Pachulia,C. Mihm,K. Brown,LAL,ATL,S. Parker,/players/p/parkesm01.html,LAL,ATL,C. Mihm,/players/m/mihmch01.html,Z. Pachulia,/players/p/pachuza01.html,1.0,24.693455326886337,24.798364232518622,3.951074762810671,0.8439966401026151,5,181,2,89,3,91
200511080MEM,https://www.basketball-reference.com/boxscores/pbp/200511080MEM.html,Memphis Grizzlies,Seattle SuperSonics,MEM,SEA,P. Gasol,J. Petro,S. Battier,MEM,SEA,D. Stoudamire,/players/s/stoudda01.html,MEM,SEA,P. Gasol,/players/g/gasolpa01.html,J. Petro,/players/p/petrojo01.html,1.0,23.858434500284023,31.672007541838834,0.830821004214587,5.654018095278394,277,2,133,2,145,1
200511080MIL,https://www.basketball-reference.com/boxscores/pbp/200511080MIL.html,Milwaukee Bucks,Golden State Warriors,MIL,GSW,J. Magloire,A. Foyle,B. Davis,GSW,MIL,T. Murphy,/players/m/murphtr01.html,GSW,MIL,A. Foyle,/players/f/foylead01.html,J. Magloire,/players/m/magloja01.html,1.0,23.435405972529274,25.448818566782503,0.8378432196841386,0.8396348247005195,203,190,86,103,117,86
200511080HOU,https://www.basketball-reference.com/boxscores/pbp/200511080HOU.html,Houston Rockets,Orlando Magic,HOU,ORL,Y. Ming,D. Howard,Y. Ming,HOU,ORL,J. Howard,/players/h/howarju01.html,HOU,ORL,Y. Ming,/players/m/mingya01.html,D. Howard,/players/h/howardw01.html,1.0,21.636925522214074,21.643769214224303,0.8882785716223611,1.511992420754685,147,33,50,12,97,23
200511080SAC,https://www.basketball-reference.com/boxscores/pbp/200511080SAC.html,Sacramento Kings,Detroit Pistons,SAC,DET,B. Miller,B. Wallace,B. Miller,DET,SAC,T. Prince,/players/p/princta01.html,SAC,DET,B. Wallace,/players/w/wallabe01.html,B. Miller,/players/m/millebr01.html,0.0,21.834959247580176,25.927223411554483,0.8874742367068177,0.8197120102633584,151,553,54,343,98,209
200511090CLE,https://www.basketball-reference.com/boxscores/pbp/200511090CLE.html,Cleveland Cavaliers,Seattle SuperSonics,CLE,SEA,Z. Ilgauskas,V. Potapenko,L. Ridnour,SEA,CLE,V. Potapenko,/players/p/potapvi01.html,SEA,CLE,V. Potapenko,/players/p/potapvi01.html,Z. Ilgauskas,/players/i/ilgauzy01.html,1.0,29.376488698443502,23.618459069005656,0.8637537456976412,0.9044546503037889,378,125,296,55,82,69
200511090PHI,https://www.basketball-reference.com/boxscores/pbp/200511090PHI.html,Philadelphia 76ers,Dallas Mavericks,PHI,DAL,S. Hunter,E. Dampier,S. Hunter,DAL,PHI,D. Nowitzki,/players/n/nowitdi01.html,PHI,DAL,E. Dampier,/players/d/dampier01.html,S. Hunter,/players/h/huntest01.html,0.0,24.03936017649151,26.4073542188786,1.1833813214053392,0.827762391978256,55,437,26,254,29,183
200511090WAS,https://www.basketball-reference.com/boxscores/pbp/200511090WAS.html,Washington Wizards,Los Angeles Clippers,WAS,LAC,J. Jeffries,C. Kaman,A. Jamison,WAS,LAC,J. Hayes,/players/h/hayesja01.html,WAS,LAC,J. Jeffries,/players/j/jeffrja01.html,C. Kaman,/players/k/kamanch01.html,1.0,26.903371877462828,21.373214758210498,4.429648207459926,0.9448226855711837,3,112,2,34,1,79
200511090BOS,https://www.basketball-reference.com/boxscores/pbp/200511090BOS.html,Boston Celtics,Memphis Grizzlies,BOS,MEM,M. Blount,P. Gasol,E. Jones,BOS,MEM,D. West,/players/w/westde01.html,MEM,BOS,M. Blount,/players/b/blounma01.html,P. Gasol,/players/g/gasolpa01.html,0.0,24.919789142470687,23.97965131197169,0.8435982148422894,0.8317428538868793,205,278,108,134,97,146
200511090CHA,https://www.basketball-reference.com/boxscores/pbp/200511090CHA.html,Charlotte Bobcats,San Antonio Spurs,CHA,SAS,E. Okafor,R. Nesterović,E. Okafor,CHA,SAS,M. Carroll,/players/c/carroma01.html,CHA,SAS,E. Okafor,/players/o/okafoem01.html,R. Nesterović,/players/n/nestera01.html,1.0,21.066699355604932,26.04320546103459,1.1195111203522712,0.9118148110852231,67,110,20,64,47,47
200511090NJN,https://www.basketball-reference.com/boxscores/pbp/200511090NJN.html,New Jersey Nets,Utah Jazz,NJN,UTA,J. Collins,G. Ostertag,A. Kirilenko,UTA,NJN,M. Okur,/players/o/okurme01.html,UTA,NJN,G. Ostertag,/players/o/ostergr01.html,J. Collins,/players/c/collija04.html,1.0,24.921369332181886,25.50168992350823,0.8299843724738015,0.829748617768296,239,240,116,128,123,111
200511090IND,https://www.basketball-reference.com/boxscores/pbp/200511090IND.html,Indiana Pacers,Miami Heat,IND,MIA,J. O'Neal,A. Mourning,D. Wade,IND,MIA,J. Tinsley,/players/t/tinslja01.html,MIA,IND,J. O'Neal,/players/o/onealje01.html,A. Mourning,/players/m/mournal01.html,0.0,25.543081368963374,28.237787782448304,0.8213573469473697,0.856755078095853,377,295,217,199,161,97
200511090MIN,https://www.basketball-reference.com/boxscores/pbp/200511090MIN.html,Minnesota Timberwolves,Los Angeles Lakers,MIN,LAL,K. Garnett,C. Mihm,M. Olowokandi,LAL,MIN,K. Bryant,/players/b/bryanko01.html,MIN,LAL,C. Mihm,/players/m/mihmch01.html,K. Garnett,/players/g/garneke01.html,0.0,25.094108824502108,24.875007941340638,0.8246394857924433,0.8445679360613925,582,182,290,90,292,91
200511090CHI,https://www.basketball-reference.com/boxscores/pbp/200511090CHI.html,Chicago Bulls,Golden State Warriors,CHI,GSW,T. Chandler,A. Foyle,T. Murphy,GSW,CHI,T. Murphy,/players/m/murphtr01.html,GSW,CHI,A. Foyle,/players/f/foylead01.html,T. Chandler,/players/c/chandty01.html,1.0,24.725143947188226,25.517196059720444,0.9070639404777119,0.8395229474046071,121,191,64,104,57,86
200511090POR,https://www.basketball-reference.com/boxscores/pbp/200511090POR.html,Portland Trail Blazers,New York Knicks,POR,NYK,J. Przybilla,E. Curry,S. Marbury,POR,NYK,S. Monia,/players/m/moniase01.html,NYK,POR,J. Przybilla,/players/p/przybjo01.html,E. Curry,/players/c/curryed01.html,0.0,24.394979281554775,24.930270743244005,0.8630740592229311,0.9023263597049321,159,127,72,64,87,64
