Game Code,Full Hyperlink,Home,Away,Home Short,Away Short,Home Tipper,Away Tipper,First Scorer,Tip Winning Team,Tip Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Scored Upon Team,Tip Winner,Tip Winner Link,Tip Loser,Tip Loser Link,Tip Winner Scores,Home TS Mu,Away TS Mu,Home TS Sigma,Away TS Sigma,Home Lifetime Appearances,Away Lifetime Appearances,Home Tipper Wins,Away Tipper Wins,Home Tipper Losses,Away Tipper Losses
201112280GSW,https://www.basketball-reference.com/boxscores/pbp/201112280GSW.html,Golden State Warriors,New York Knicks,GSW,NYK,Andris Biedrins,Tyson Chandler,Andris Biedrins,GSW,NYK,,,GSW,NYK,Andris Biedrins,/players/b/biedran01.html,Tyson Chandler,/players/c/chandty01.html,1.0,22.194128463542608,25.101988426093076,0.8412028113848654,0.8315008075631616,235,488,96,279,141,210
201112290ORL,https://www.basketball-reference.com/boxscores/pbp/201112290ORL.html,Orlando Magic,New Jersey Nets,ORL,NJN,D. Howard,M. Okur,J. Richardson,ORL,NJN,J. Nelson,/players/n/nelsoja01.html,ORL,NJN,D. Howard,/players/h/howardw01.html,M. Okur,/players/o/okurme01.html,1.0,27.317981288953206,23.979232937772913,0.8356759484019798,0.8193837985821406,561,364,359,166,205,199
201112290HOU,https://www.basketball-reference.com/boxscores/pbp/201112290HOU.html,Houston Rockets,San Antonio Spurs,HOU,SAS,J. Hill,T. Duncan,L. Scola,HOU,SAS,L. Scola,/players/s/scolalu01.html,HOU,SAS,J. Hill,/players/h/hilljo01.html,T. Duncan,/players/d/duncati01.html,1.0,19.12977554813651,25.529242807721342,2.591079448526839,0.8240046437714212,12,533,2,296,10,239
201112290OKC,https://www.basketball-reference.com/boxscores/pbp/201112290OKC.html,Oklahoma City Thunder,Dallas Mavericks,OKC,DAL,S. Ibaka,B. Haywood,D. West,OKC,DAL,R. Westbrook,/players/w/westbru01.html,DAL,OKC,S. Ibaka,/players/i/ibakase01.html,B. Haywood,/players/h/haywobr01.html,0.0,23.435779637873534,21.4763985609365,1.102590775282387,0.832866410634947,62,407,28,145,34,265
201112290POR,https://www.basketball-reference.com/boxscores/pbp/201112290POR.html,Portland Trail Blazers,Denver Nuggets,POR,DEN,M. Camby,T. Mozgov,A. Afflalo,POR,DEN,R. Felton,/players/f/feltora01.html,DEN,POR,M. Camby,/players/c/cambyma01.html,T. Mozgov,/players/m/mozgoti01.html,0.0,27.685760689310417,24.74121552663423,0.8419688256595199,2.115616863023092,709,16,466,8,244,9
201112290SAC,https://www.basketball-reference.com/boxscores/pbp/201112290SAC.html,Sacramento Kings,Chicago Bulls,SAC,CHI,D. Cousins,J. Noah,C. Hayes,CHI,SAC,L. Deng,/players/d/denglu01.html,SAC,CHI,J. Noah,/players/n/noahjo01.html,D. Cousins,/players/c/couside01.html,0.0,24.81724371365796,26.7438426404375,1.4267531680411578,0.8459500411688141,39,202,21,123,18,78
201112290LAL,https://www.basketball-reference.com/boxscores/pbp/201112290LAL.html,Los Angeles Lakers,New York Knicks,LAL,NYK,P. Gasol,T. Chandler,P. Gasol,LAL,NYK,K. Bryant,/players/b/bryanko01.html,LAL,NYK,P. Gasol,/players/g/gasolpa01.html,T. Chandler,/players/c/chandty01.html,1.0,24.751180553104497,24.97900130388995,0.8211811252867105,0.8303455066594827,586,489,307,279,281,211
201112300CHA,https://www.basketball-reference.com/boxscores/pbp/201112300CHA.html,Charlotte Bobcats,Orlando Magic,CHA,ORL,D. White,D. Howard,D. Howard,CHA,ORL,B. Diaw,/players/d/diawbo01.html,ORL,CHA,D. White,/players/w/whitedj01.html,D. Howard,/players/h/howardw01.html,0.0,31.303323199346735,27.373219998312496,5.823010256667428,0.8360525283043927,2,562,2,360,0,206
201112300IND,https://www.basketball-reference.com/boxscores/pbp/201112300IND.html,Indiana Pacers,Cleveland Cavaliers,IND,CLE,R. Hibbert,A. Varejão,O. Casspi,IND,CLE,D. Granger,/players/g/grangda01.html,CLE,IND,R. Hibbert,/players/h/hibbero01.html,A. Varejão,/players/v/varejan01.html,0.0,23.54648200189971,24.18652970733839,0.8705528098976225,1.4264411572698767,148,38,69,21,79,18
201112300ATL,https://www.basketball-reference.com/boxscores/pbp/201112300ATL.html,Atlanta Hawks,New Jersey Nets,ATL,NJN,J. Smith,M. Okur,J. Smith,ATL,NJN,J. Teague,/players/t/teaguje01.html,ATL,NJN,J. Smith,/players/s/smithjo03.html,M. Okur,/players/o/okurme01.html,1.0,23.75678219305773,23.926106075599076,0.8255839966165891,0.82005668865782,528,365,275,166,255,200
201112300BOS,https://www.basketball-reference.com/boxscores/pbp/201112300BOS.html,Boston Celtics,Detroit Pistons,BOS,DET,J. O'Neal,G. Monroe,J. O'Neal,DET,BOS,R. Stuckey,/players/s/stuckro01.html,BOS,DET,G. Monroe,/players/m/monrogr01.html,J. O'Neal,/players/o/onealje01.html,0.0,25.871169993225273,15.999900758991286,0.8239203811005907,2.9571032404306306,653,12,384,1,270,10
201112300NOH,https://www.basketball-reference.com/boxscores/pbp/201112300NOH.html,New Orleans Hornets,Phoenix Suns,NOH,PHO,E. Okafor,M. Gortat,E. Okafor,NOH,PHO,C. Landry,/players/l/landrca01.html,NOH,PHO,E. Okafor,/players/o/okafoem01.html,M. Gortat,/players/g/gortama01.html,1.0,23.640501972722326,24.52541437765047,0.8268558710822909,1.9722737694038253,468,19,203,9,266,11
201112300MEM,https://www.basketball-reference.com/boxscores/pbp/201112300MEM.html,Memphis Grizzlies,Houston Rockets,MEM,HOU,M. Gasol,J. Hill,R. Gay,MEM,HOU,J. Pargo,/players/p/pargoje01.html,MEM,HOU,M. Gasol,/players/g/gasolma01.html,J. Hill,/players/h/hilljo01.html,1.0,24.95282574443454,20.599315244276987,0.828623017270777,2.436936036932528,229,13,129,3,100,11
201112300MIN,https://www.basketball-reference.com/boxscores/pbp/201112300MIN.html,Minnesota Timberwolves,Miami Heat,MIN,MIA,D. Miličić,J. Anthony,D. Miličić,MIN,MIA,L. Ridnour,/players/r/ridnolu01.html,MIN,MIA,D. Miličić,/players/m/milicda01.html,J. Anthony,/players/a/anthojo01.html,1.0,24.388781279684043,21.13139939852298,0.8756138946773316,1.1281179055442982,139,64,73,19,66,46
201112300DAL,https://www.basketball-reference.com/boxscores/pbp/201112300DAL.html,Dallas Mavericks,Toronto Raptors,DAL,TOR,B. Haywood,A. Bargnani,S. Marion,DAL,TOR,D. Nowitzki,/players/n/nowitdi01.html,DAL,TOR,B. Haywood,/players/h/haywobr01.html,A. Bargnani,/players/b/bargnan01.html,1.0,21.40887740890507,21.2520715342472,0.8329209350118185,0.9940032120484129,408,91,145,29,265,63
201112300MIL,https://www.basketball-reference.com/boxscores/pbp/201112300MIL.html,Milwaukee Bucks,Washington Wizards,MIL,WAS,A. Bogut,J. McGee,A. Bogut,WAS,MIL,J. Wall,/players/w/walljo01.html,MIL,WAS,J. McGee,/players/m/mcgeeja01.html,A. Bogut,/players/b/bogutan01.html,0.0,24.00264438786388,27.017158231110546,0.8254120531960304,0.943616724709855,318,111,151,74,167,36
201112300UTA,https://www.basketball-reference.com/boxscores/pbp/201112300UTA.html,Utah Jazz,Philadelphia 76ers,UTA,PHI,D. Favors,S. Hawes,P. Millsap,UTA,PHI,P. Millsap,/players/m/millspa01.html,UTA,PHI,D. Favors,/players/f/favorde01.html,S. Hawes,/players/h/hawessp01.html,1.0,28.20886751021472,23.483699457503256,4.5115966172402056,0.8515200793537541,3,183,2,81,1,103
201112300LAC,https://www.basketball-reference.com/boxscores/pbp/201112300LAC.html,Los Angeles Clippers,Chicago Bulls,LAC,CHI,D. Jordan,J. Noah,B. Griffin,LAC,CHI,C. Paul,/players/p/paulch01.html,LAC,CHI,D. Jordan,/players/j/jordade01.html,J. Noah,/players/n/noahjo01.html,1.0,25.995190970335468,26.813291870508436,0.9797719679626958,0.8458181133731338,90,202,54,124,36,79
201112310LAL,https://www.basketball-reference.com/boxscores/pbp/201112310LAL.html,Los Angeles Lakers,Denver Nuggets,LAL,DEN,A. Bynum,T. Mozgov,A. Bynum,LAL,DEN,M. Barnes,/players/b/barnema02.html,LAL,DEN,A. Bynum,/players/b/bynuman01.html,T. Mozgov,/players/m/mozgoti01.html,1.0,27.26951029526759,24.376591179410454,0.8331718240092124,2.059034126063863,282,17,178,8,105,10
201112310DET,https://www.basketball-reference.com/boxscores/pbp/201112310DET.html,Detroit Pistons,Indiana Pacers,DET,IND,G. Monroe,R. Hibbert,J. Jerebko,IND,DET,D. West,/players/w/westda01.html,DET,IND,R. Hibbert,/players/h/hibbero01.html,G. Monroe,/players/m/monrogr01.html,0.0,18.371893792012038,23.649135715090733,2.720659773241091,0.8691870697851872,13,150,2,70,11,79
201112310HOU,https://www.basketball-reference.com/boxscores/pbp/201112310HOU.html,Houston Rockets,Atlanta Hawks,HOU,ATL,J. Hill,J. Smith,L. Scola,HOU,ATL,K. Lowry,/players/l/lowryky01.html,HOU,ATL,J. Hill,/players/h/hilljo01.html,J. Smith,/players/s/smithjo03.html,1.0,20.213322438318713,23.845689434294545,2.361173436927345,0.8251600122713258,14,529,3,276,11,256
201112310OKC,https://www.basketball-reference.com/boxscores/pbp/201112310OKC.html,Oklahoma City Thunder,Phoenix Suns,OKC,PHO,S. Ibaka,M. Gortat,S. Ibaka,OKC,PHO,R. Westbrook,/players/w/westbru01.html,OKC,PHO,S. Ibaka,/players/i/ibakase01.html,M. Gortat,/players/g/gortama01.html,1.0,23.553612224353383,23.999470137647386,1.0962565968993292,1.9137159727692805,63,20,29,9,34,12
201112310SAC,https://www.basketball-reference.com/boxscores/pbp/201112310SAC.html,Sacramento Kings,New York Knicks,SAC,NYK,D. Cousins,T. Chandler,T. Chandler,SAC,NYK,T. Evans,/players/e/evansty01.html,NYK,SAC,D. Cousins,/players/c/couside01.html,T. Chandler,/players/c/chandty01.html,0.0,24.620925452255086,24.888429409639368,1.4090047537331296,0.8298044524869174,39,490,21,279,18,212
201112310SAS,https://www.basketball-reference.com/boxscores/pbp/201112310SAS.html,San Antonio Spurs,Utah Jazz,SAS,UTA,T. Duncan,A. Jefferson,D. Blair,SAS,UTA,T. Parker,/players/p/parketo01.html,SAS,UTA,T. Duncan,/players/d/duncati01.html,A. Jefferson,/players/j/jeffeal01.html,1.0,25.379257241639113,22.454774384538734,0.8232753684549641,0.8292375227768717,534,254,296,103,239,153
201112310GSW,https://www.basketball-reference.com/boxscores/pbp/201112310GSW.html,Golden State Warriors,Philadelphia 76ers,GSW,PHI,A. Biedriņš,S. Hawes,S. Hawes,GSW,PHI,S. Curry,/players/c/curryst01.html,PHI,GSW,A. Biedriņš,/players/b/biedran01.html,S. Hawes,/players/h/hawessp01.html,0.0,22.31997366573546,23.440712525897133,0.8398127494981994,0.8530456137366077,236,184,97,81,141,104
201201010MIA,https://www.basketball-reference.com/boxscores/pbp/201201010MIA.html,Miami Heat,Charlotte Bobcats,MIA,CHA,J. Anthony,D. White,C. Bosh,MIA,CHA,J. Anthony,/players/a/anthojo01.html,MIA,CHA,J. Anthony,/players/a/anthojo01.html,D. White,/players/w/whitedj01.html,1.0,21.030259308574763,33.406112357257726,1.1220351881625386,5.06539379479374,65,3,19,3,46,1
201201010ORL,https://www.basketball-reference.com/boxscores/pbp/201201010ORL.html,Orlando Magic,Toronto Raptors,ORL,TOR,Dwight Howard,Andrea Bargnani,Dwight Howard,ORL,TOR,,,ORL,TOR,Dwight Howard,/players/h/howardw01.html,Andrea Bargnani,/players/b/bargnan01.html,1.0,27.329450430430374,21.12927394686787,0.838063938979376,0.989661875156149,563,92,360,29,206,64
201201010WAS,https://www.basketball-reference.com/boxscores/pbp/201201010WAS.html,Washington Wizards,Boston Celtics,WAS,BOS,J. McGee,J. O'Neal,R. Lewis,WAS,BOS,A. Blatche,/players/b/blatcan01.html,WAS,BOS,J. McGee,/players/m/mcgeeja01.html,J. O'Neal,/players/o/onealje01.html,1.0,27.09108543082399,25.685292699352267,0.9417534685641055,0.823105544509488,111,653,75,384,36,271
201201010MIN,https://www.basketball-reference.com/boxscores/pbp/201201010MIN.html,Minnesota Timberwolves,Dallas Mavericks,MIN,DAL,D. Miličić,B. Haywood,D. Nowitzki,MIN,DAL,K. Love,/players/l/loveke01.html,DAL,MIN,D. Miličić,/players/m/milicda01.html,B. Haywood,/players/h/haywobr01.html,0.0,24.449930683235106,21.495355419596486,0.8752727873919075,0.8324582508612419,140,409,74,146,66,266
201201010CHI,https://www.basketball-reference.com/boxscores/pbp/201201010CHI.html,Chicago Bulls,Memphis Grizzlies,CHI,MEM,J. Noah,M. Gasol,Z. Randolph,CHI,MEM,C. Boozer,/players/b/boozeca01.html,MEM,CHI,J. Noah,/players/n/noahjo01.html,M. Gasol,/players/g/gasolma01.html,0.0,26.71277731833251,24.997852202029506,0.8448245572911417,0.8297707548850588,203,230,124,130,79,101
201201010DEN,https://www.basketball-reference.com/boxscores/pbp/201201010DEN.html,Denver Nuggets,Los Angeles Lakers,DEN,LAL,T. Mozgov,A. Bynum,D. Fisher,LAL,DEN,P. Gasol,/players/g/gasolpa01.html,LAL,DEN,A. Bynum,/players/b/bynuman01.html,T. Mozgov,/players/m/mozgoti01.html,1.0,24.027949528062333,27.327071991650886,2.0065829141583196,0.8337371075681154,19,284,8,179,11,105
201201010SAC,https://www.basketball-reference.com/boxscores/pbp/201201010SAC.html,Sacramento Kings,New Orleans Hornets,SAC,NOH,J. Hickson,E. Okafor,T. Evans,SAC,NOH,C. Hayes,/players/h/hayesch01.html,SAC,NOH,J. Hickson,/players/h/hicksjj01.html,E. Okafor,/players/o/okafoem01.html,1.0,24.457083570021826,23.733715576105457,1.1668375932628767,0.826601026922841,54,469,28,204,26,267
201201010LAC,https://www.basketball-reference.com/boxscores/pbp/201201010LAC.html,Los Angeles Clippers,Portland Trail Blazers,LAC,POR,D. Jordan,M. Camby,R. Felton,POR,LAC,L. Aldridge,/players/a/aldrila01.html,POR,LAC,M. Camby,/players/c/cambyma01.html,D. Jordan,/players/j/jordade01.html,1.0,26.129733654530956,27.743987628141287,0.9754207780805283,0.8424103478579766,92,711,55,467,37,244
201201020PHO,https://www.basketball-reference.com/boxscores/pbp/201201020PHO.html,Phoenix Suns,Golden State Warriors,PHO,GSW,M. Gortat,A. Biedriņš,C. Frye,PHO,GSW,C. Frye,/players/f/fryech01.html,PHO,GSW,M. Gortat,/players/g/gortama01.html,A. Biedriņš,/players/b/biedran01.html,1.0,23.53052245485149,22.4230200117363,1.8619984391093962,0.8388514820122915,21,237,9,98,12,142
