Game Code,Full Hyperlink,Home,Away,Home Short,Away Short,Home Tipper,Away Tipper,First Scorer,Tip Winning Team,Tip Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Scored Upon Team,Tip Winner,Tip Winner Link,Tip Loser,Tip Loser Link,Tip Winner Scores,Home TS Mu,Away TS Mu,Home TS Sigma,Away TS Sigma,Home Lifetime Appearances,Away Lifetime Appearances,Home Tipper Wins,Away Tipper Wins,Home Tipper Losses,Away Tipper Losses
201410290PHO,https://www.basketball-reference.com/boxscores/pbp/201410290PHO.html,Phoenix Suns,Los Angeles Lakers,PHO,LAL,M. Plumlee,J. Hill,M. Plumlee,PHO,LAL,E. Bledsoe,/players/b/bledser01.html,PHO,LAL,M. Plumlee,/players/p/plumlmi01.html,J. Hill,/players/h/hilljo01.html,1.0,21.590701612326953,22.300537903288255,1.0431513248004955,1.5556622757137542,79,32,29,11,50,22
201410290SAC,https://www.basketball-reference.com/boxscores/pbp/201410290SAC.html,Sacramento Kings,Golden State Warriors,SAC,GSW,Jason Thompson,Andrew Bogut,Darren Collison,SAC,GSW,,,SAC,GSW,Jason Thompson,/players/t/thompja02.html,Andrew Bogut,/players/b/bogutan01.html,1.0,20.914541658049338,24.44791572858704,0.8594969982491063,0.8297856007565554,201,438,69,217,133,222
201410290POR,https://www.basketball-reference.com/boxscores/pbp/201410290POR.html,Portland Trail Blazers,Oklahoma City Thunder,POR,OKC,R. Lopez,S. Adams,R. Westbrook,OKC,POR,A. Roberson,/players/r/roberan03.html,OKC,POR,S. Adams,/players/a/adamsst01.html,R. Lopez,/players/l/lopezro01.html,1.0,21.987077580741392,17.89980086495558,0.8384282794651643,5.5736873241582074,266,3,106,0,160,2
201410300ORL,https://www.basketball-reference.com/boxscores/pbp/201410300ORL.html,Orlando Magic,Washington Wizards,ORL,WAS,N. Vučević,M. Gortat,E. Fournier,WAS,ORL,J. Wall,/players/w/walljo01.html,ORL,WAS,M. Gortat,/players/g/gortama01.html,N. Vučević,/players/v/vucevni01.html,0.0,21.555283211356734,24.615096335723145,0.888770620172507,0.8293414578700921,147,231,54,116,93,114
201410300CLE,https://www.basketball-reference.com/boxscores/pbp/201410300CLE.html,Cleveland Cavaliers,New York Knicks,CLE,NYK,A. Varejão,S. Dalembert,K. Love,CLE,NYK,K. Love,/players/l/loveke01.html,CLE,NYK,A. Varejão,/players/v/varejan01.html,S. Dalembert,/players/d/dalemsa01.html,1.0,24.103936113282092,28.521877432859572,0.9530924490876979,0.8496402800746685,97,691,51,459,46,234
201410300MIN,https://www.basketball-reference.com/boxscores/pbp/201410300MIN.html,Minnesota Timberwolves,Detroit Pistons,MIN,DET,N. Peković,A. Drummond,K. Caldwell-Pope,DET,MIN,J. Smith,/players/s/smithjo03.html,DET,MIN,A. Drummond,/players/d/drumman01.html,N. Peković,/players/p/pekovni01.html,1.0,23.423778441088785,26.589886563574,0.8689178779075197,1.0115247026975764,159,92,78,62,81,29
201410300DAL,https://www.basketball-reference.com/boxscores/pbp/201410300DAL.html,Dallas Mavericks,Utah Jazz,DAL,UTA,T. Chandler,D. Favors,D. Nowitzki,DAL,UTA,J. Nelson,/players/n/nelsoja01.html,DAL,UTA,T. Chandler,/players/c/chandty01.html,D. Favors,/players/f/favorde01.html,1.0,25.202907212688874,24.194204954185956,0.8273075018593132,0.9960306521515722,687,88,398,46,289,43
201410300LAC,https://www.basketball-reference.com/boxscores/pbp/201410300LAC.html,Los Angeles Clippers,Oklahoma City Thunder,LAC,OKC,DeAndre Jordan,Steven Adams,Russell Westbrook,OKC,LAC,,,OKC,LAC,Steven Adams,/players/a/adamsst01.html,DeAndre Jordan,/players/j/jordade01.html,1.0,27.429194114872253,22.096449128491,0.8462994099281782,4.587749987218317,349,4,239,1,112,2
201410310IND,https://www.basketball-reference.com/boxscores/pbp/201410310IND.html,Indiana Pacers,Memphis Grizzlies,IND,MEM,R. Hibbert,M. Gasol,C. Lee,IND,MEM,C. Miles,/players/m/milescj01.html,MEM,IND,R. Hibbert,/players/h/hibbero01.html,M. Gasol,/players/g/gasolma01.html,0.0,22.73542888382924,26.23161323269615,0.8290035161882107,0.8352265596639533,416,458,183,286,233,174
201410310CHI,https://www.basketball-reference.com/boxscores/pbp/201410310CHI.html,Chicago Bulls,Cleveland Cavaliers,CHI,CLE,P. Gasol,A. Varejão,A. Varejão,CLE,CHI,K. Love,/players/l/loveke01.html,CLE,CHI,A. Varejão,/players/v/varejan01.html,P. Gasol,/players/g/gasolpa01.html,1.0,25.236838726912495,24.290157806569262,0.8248162559927983,0.9483788291798076,651,99,347,52,306,46
201410310MIL,https://www.basketball-reference.com/boxscores/pbp/201410310MIL.html,Milwaukee Bucks,Philadelphia 76ers,MIL,PHI,L. Sanders,N. Noel,J. Parker,PHI,MIL,T. Wroten,/players/w/wroteto01.html,MIL,PHI,N. Noel,/players/n/noelne01.html,L. Sanders,/players/s/sandela01.html,0.0,23.397793781337377,18.700753596383134,0.9941194312539064,6.2565595814606,84,2,40,0,45,1
201410310PHO,https://www.basketball-reference.com/boxscores/pbp/201410310PHO.html,Phoenix Suns,San Antonio Spurs,PHO,SAS,M. Plumlee,T. Duncan,T. Parker,SAS,PHO,A. Daye,/players/d/dayeau01.html,SAS,PHO,T. Duncan,/players/d/duncati01.html,M. Plumlee,/players/p/plumlmi01.html,1.0,21.73753532090318,25.97220191297737,1.0374328528029315,0.8253220100289951,81,789,30,458,51,331
201410310SAC,https://www.basketball-reference.com/boxscores/pbp/201410310SAC.html,Sacramento Kings,Portland Trail Blazers,SAC,POR,J. Thompson,R. Lopez,D. Collison,POR,SAC,D. Lillard,/players/l/lillada01.html,SAC,POR,R. Lopez,/players/l/lopezro01.html,J. Thompson,/players/t/thompja02.html,0.0,21.05437222822257,21.891199042755787,0.8575296973323117,0.8394483407793724,203,267,70,106,134,160
201410310LAL,https://www.basketball-reference.com/boxscores/pbp/201410310LAL.html,Los Angeles Lakers,Los Angeles Clippers,LAL,LAC,J. Hill,D. Jordan,J. Lin,LAL,LAC,C. Boozer,/players/b/boozeca01.html,LAL,LAC,J. Hill,/players/h/hilljo01.html,D. Jordan,/players/j/jordade01.html,1.0,21.97511850795344,27.309884096412038,1.5279010268181894,0.8465039279964784,33,349,11,239,22,113
201411010NOP,https://www.basketball-reference.com/boxscores/pbp/201411010NOP.html,New Orleans Pelicans,Dallas Mavericks,NOP,DAL,A. Davis,T. Chandler,A. Davis,NOP,DAL,J. Holiday,/players/h/holidjr01.html,NOP,DAL,A. Davis,/players/d/davisan02.html,T. Chandler,/players/c/chandty01.html,1.0,23.342485261478593,25.279207097379313,1.0652893951614852,0.8271853560404191,71,688,33,399,38,290
201411010ORL,https://www.basketball-reference.com/boxscores/pbp/201411010ORL.html,Orlando Magic,Toronto Raptors,ORL,TOR,N. Vučević,J. Valančiūnas,E. Payton,ORL,TOR,C. Frye,/players/f/fryech01.html,ORL,TOR,N. Vučević,/players/v/vucevni01.html,J. Valančiūnas,/players/v/valanjo01.html,1.0,21.49006388923606,22.689649205033835,0.8880456716964497,0.8855453252368441,147,133,54,61,93,73
201411010PHI,https://www.basketball-reference.com/boxscores/pbp/201411010PHI.html,Philadelphia 76ers,Miami Heat,PHI,MIA,Nerlens Noel,Chris Bosh,Hollis Thompson,PHI,MIA,,,PHI,MIA,Nerlens Noel,/players/n/noelne01.html,Chris Bosh,/players/b/boshch01.html,1.0,23.83555702323204,25.98776139333097,4.979540600939182,0.823547953689951,2,698,1,404,1,295
201411010WAS,https://www.basketball-reference.com/boxscores/pbp/201411010WAS.html,Washington Wizards,Milwaukee Bucks,WAS,MIL,M. Gortat,L. Sanders,N. Hilário,WAS,MIL,N. Hilário,/players/h/hilarne01.html,WAS,MIL,M. Gortat,/players/g/gortama01.html,L. Sanders,/players/s/sandela01.html,1.0,24.67195873046185,23.267268755731894,0.8297552361610039,0.9929460404762467,231,84,117,40,114,46
201411010ATL,https://www.basketball-reference.com/boxscores/pbp/201411010ATL.html,Atlanta Hawks,Indiana Pacers,ATL,IND,Al Horford,Roy Hibbert,Jeff Teague,ATL,IND,,,ATL,IND,Al Horford,/players/h/horfoal01.html,Roy Hibbert,/players/h/hibbero01.html,1.0,21.193994121391786,22.86521829490855,1.2186014285964142,0.8277960381519358,53,417,18,184,35,234
201411010DET,https://www.basketball-reference.com/boxscores/pbp/201411010DET.html,Detroit Pistons,Brooklyn Nets,DET,BRK,A. Drummond,M. Plumlee,A. Drummond,DET,BRK,J. Smith,/players/s/smithjo03.html,DET,BRK,A. Drummond,/players/d/drumman01.html,M. Plumlee,/players/p/plumlma01.html,1.0,26.672630809316622,21.9896194013334,1.0082548267710227,1.8232794852612964,92,22,63,9,29,14
201411010HOU,https://www.basketball-reference.com/boxscores/pbp/201411010HOU.html,Houston Rockets,Boston Celtics,HOU,BOS,D. Howard,K. Olynyk,T. Jones,HOU,BOS,I. Canaan,/players/c/canaais01.html,HOU,BOS,D. Howard,/players/h/howardw01.html,K. Olynyk,/players/o/olynyke01.html,1.0,27.14431138785062,16.687818816336435,0.84520914161894,3.455336799136298,770,7,504,1,269,7
201411010MIN,https://www.basketball-reference.com/boxscores/pbp/201411010MIN.html,Minnesota Timberwolves,Chicago Bulls,MIN,CHI,N. Peković,P. Gasol,T. Young,CHI,MIN,K. Hinrich,/players/h/hinriki01.html,MIN,CHI,P. Gasol,/players/g/gasolpa01.html,N. Peković,/players/p/pekovni01.html,0.0,23.362574287542405,25.13961262778823,0.8686482615126008,0.8242524959682388,160,652,78,347,82,306
201411010OKC,https://www.basketball-reference.com/boxscores/pbp/201411010OKC.html,Oklahoma City Thunder,Denver Nuggets,OKC,DEN,S. Adams,T. Mozgov,S. Adams,OKC,DEN,S. Ibaka,/players/i/ibakase01.html,OKC,DEN,S. Adams,/players/a/adamsst01.html,T. Mozgov,/players/m/mozgoti01.html,1.0,25.570058560293596,23.837783350828882,3.9321124675545502,0.9841328643485866,4,84,2,39,2,46
201411010UTA,https://www.basketball-reference.com/boxscores/pbp/201411010UTA.html,Utah Jazz,Phoenix Suns,UTA,PHO,D. Favors,M. Plumlee,M. Morris,PHO,UTA,M. Morris,/players/m/morrima03.html,PHO,UTA,M. Plumlee,/players/p/plumlmi01.html,D. Favors,/players/f/favorde01.html,1.0,24.083954456806804,21.664633635505616,0.9920182109378661,1.0342086203361482,90,82,46,30,44,51
201411010GSW,https://www.basketball-reference.com/boxscores/pbp/201411010GSW.html,Golden State Warriors,Los Angeles Lakers,GSW,LAL,A. Bogut,J. Hill,A. Bogut,GSW,LAL,D. Green,/players/g/greendr01.html,GSW,LAL,A. Bogut,/players/b/bogutan01.html,J. Hill,/players/h/hilljo01.html,1.0,24.317497014822745,22.47972090778238,0.8285584132341943,1.496175476447636,439,34,217,12,222,23
201411020LAC,https://www.basketball-reference.com/boxscores/pbp/201411020LAC.html,Los Angeles Clippers,Sacramento Kings,LAC,SAC,D. Jordan,J. Thompson,M. Barnes,LAC,SAC,C. Paul,/players/p/paulch01.html,LAC,SAC,D. Jordan,/players/j/jordade01.html,J. Thompson,/players/t/thompja02.html,1.0,27.153959215083756,20.970315291550712,0.8448014220893109,0.8566961672110532,350,203,239,70,113,135
201411020MIA,https://www.basketball-reference.com/boxscores/pbp/201411020MIA.html,Miami Heat,Toronto Raptors,MIA,TOR,C. Bosh,J. Valančiūnas,C. Bosh,MIA,TOR,N. Cole,/players/c/coleno01.html,MIA,TOR,C. Bosh,/players/b/boshch01.html,J. Valančiūnas,/players/v/valanjo01.html,1.0,25.904082548039884,22.57436229997387,0.824683427719841,0.8835015983125121,699,134,404,61,295,74
201411020NYK,https://www.basketball-reference.com/boxscores/pbp/201411020NYK.html,New York Knicks,Charlotte Hornets,NYK,CHO,S. Dalembert,A. Jefferson,C. Anthony,NYK,CHO,S. Larkin,/players/l/larkish01.html,NYK,CHO,S. Dalembert,/players/d/dalemsa01.html,A. Jefferson,/players/j/jeffeal01.html,1.0,28.373598041860916,22.77254352399599,0.8477898177695384,0.8339906931637235,692,430,459,179,234,253
201411020POR,https://www.basketball-reference.com/boxscores/pbp/201411020POR.html,Portland Trail Blazers,Golden State Warriors,POR,GSW,R. Lopez,A. Bogut,W. Matthews,POR,GSW,L. Aldridge,/players/a/aldrila01.html,POR,GSW,R. Lopez,/players/l/lopezro01.html,A. Bogut,/players/b/bogutan01.html,1.0,21.97178141492179,24.384890472851716,0.8390009451843132,0.8287566958723253,267,440,107,218,160,223
201411030PHI,https://www.basketball-reference.com/boxscores/pbp/201411030PHI.html,Philadelphia 76ers,Houston Rockets,PHI,HOU,N. Noel,D. Howard,T. Jones,HOU,PHI,T. Jones,/players/j/joneste01.html,HOU,PHI,D. Howard,/players/h/howardw01.html,N. Noel,/players/n/noelne01.html,1.0,26.864659112856994,27.15919743429665,4.2609068962151415,0.8478831764769099,4,772,2,505,2,269
201411030BRK,https://www.basketball-reference.com/boxscores/pbp/201411030BRK.html,Brooklyn Nets,Oklahoma City Thunder,BRK,OKC,B. Lopez,S. Adams,D. Williams,BRK,OKC,J. Johnson,/players/j/johnsjo02.html,BRK,OKC,B. Lopez,/players/l/lopezbr01.html,S. Adams,/players/a/adamsst01.html,1.0,24.899608044723916,26.93782744593288,0.8290721919055906,3.5958712573392932,333,5,170,3,164,3
201411030MEM,https://www.basketball-reference.com/boxscores/pbp/201411030MEM.html,Memphis Grizzlies,New Orleans Pelicans,MEM,NOP,M. Gasol,A. Davis,Z. Randolph,MEM,NOP,M. Conley,/players/c/conlemi01.html,MEM,NOP,M. Gasol,/players/g/gasolma01.html,A. Davis,/players/d/davisan02.html,1.0,26.09988750526625,23.522634450184743,0.8338668760025636,1.057929918203779,459,72,286,34,174,39
201411030DAL,https://www.basketball-reference.com/boxscores/pbp/201411030DAL.html,Dallas Mavericks,Boston Celtics,DAL,BOS,T. Chandler,K. Olynyk,J. Green,DAL,BOS,J. Nelson,/players/n/nelsoja01.html,BOS,DAL,T. Chandler,/players/c/chandty01.html,K. Olynyk,/players/o/olynyke01.html,0.0,25.17015379562353,16.441281349736137,0.8263832223438365,3.359066351508845,689,8,399,1,290,8
201411030DEN,https://www.basketball-reference.com/boxscores/pbp/201411030DEN.html,Denver Nuggets,Sacramento Kings,DEN,SAC,Timofey Mozgov,Jason Thompson,Ty Lawson,DEN,SAC,,,DEN,SAC,Timofey Mozgov,/players/m/mozgoti01.html,Jason Thompson,/players/t/thompja02.html,1.0,23.751529961564128,20.935657032292713,0.982531593661132,0.8577270011564034,85,204,39,70,46,136
201411030LAC,https://www.basketball-reference.com/boxscores/pbp/201411030LAC.html,Los Angeles Clippers,Utah Jazz,LAC,UTA,D. Jordan,D. Favors,J. Redick,UTA,LAC,E. Kanter,/players/k/kanteen01.html,LAC,UTA,D. Favors,/players/f/favorde01.html,D. Jordan,/players/j/jordade01.html,0.0,27.18767069321248,23.919826819993006,0.8460116548866,0.9868198705320679,352,91,240,46,114,44
201411040IND,https://www.basketball-reference.com/boxscores/pbp/201411040IND.html,Indiana Pacers,Milwaukee Bucks,IND,MIL,R. Hibbert,L. Sanders,S. Hill,IND,MIL,L. Scola,/players/s/scolalu01.html,IND,MIL,R. Hibbert,/players/h/hibbero01.html,L. Sanders,/players/s/sandela01.html,1.0,22.75971384406235,23.163498397193074,0.8270800427503568,0.989198846524989,418,85,184,40,234,47
201411040MIA,https://www.basketball-reference.com/boxscores/pbp/201411040MIA.html,Miami Heat,Houston Rockets,MIA,HOU,C. Bosh,D. Howard,C. Bosh,MIA,HOU,N. Cole,/players/c/coleno01.html,MIA,HOU,C. Bosh,/players/b/boshch01.html,D. Howard,/players/h/howardw01.html,1.0,25.957942274222354,27.233308110954688,0.8252647923908311,0.8485762881357088,700,772,405,506,295,270
201411040NYK,https://www.basketball-reference.com/boxscores/pbp/201411040NYK.html,New York Knicks,Washington Wizards,NYK,WAS,S. Dalembert,M. Gortat,J. Wall,NYK,WAS,S. Larkin,/players/l/larkish01.html,WAS,NYK,S. Dalembert,/players/d/dalemsa01.html,M. Gortat,/players/g/gortama01.html,0.0,28.411676660862117,24.744641647087587,0.8487420657195262,0.8296911977328754,693,232,460,118,234,115
201411040TOR,https://www.basketball-reference.com/boxscores/pbp/201411040TOR.html,Toronto Raptors,Oklahoma City Thunder,TOR,OKC,J. Valančiūnas,S. Adams,S. Adams,OKC,TOR,S. Ibaka,/players/i/ibakase01.html,OKC,TOR,S. Adams,/players/a/adamsst01.html,J. Valančiūnas,/players/v/valanjo01.html,1.0,22.512626242227103,25.17082415644322,0.8829811811659629,3.2724864604272814,136,7,61,3,75,3
201411040CHI,https://www.basketball-reference.com/boxscores/pbp/201411040CHI.html,Chicago Bulls,Orlando Magic,CHI,ORL,P. Gasol,N. Vučević,J. Butler,CHI,ORL,T. Gibson,/players/g/gibsota01.html,CHI,ORL,P. Gasol,/players/g/gasolpa01.html,N. Vučević,/players/v/vucevni01.html,1.0,25.207816849048722,21.60599701827098,0.8243792059539449,0.8859407150073958,652,148,348,55,306,94
201411040NOP,https://www.basketball-reference.com/boxscores/pbp/201411040NOP.html,New Orleans Pelicans,Charlotte Hornets,NOP,CHO,A. Davis,A. Jefferson,Ö. Aşık,CHO,NOP,M. Williams,/players/w/willima02.html,NOP,CHO,A. Jefferson,/players/j/jeffeal01.html,A. Davis,/players/d/davisan02.html,0.0,23.42353169517482,22.735682631317594,1.0531864776592061,0.8351594912346372,74,432,34,179,40,253
201411040POR,https://www.basketball-reference.com/boxscores/pbp/201411040POR.html,Portland Trail Blazers,Cleveland Cavaliers,POR,CLE,R. Lopez,A. Varejão,R. Lopez,POR,CLE,D. Lillard,/players/l/lillada01.html,POR,CLE,R. Lopez,/players/l/lopezro01.html,A. Varejão,/players/v/varejan01.html,1.0,22.09065625913744,24.41837959328896,0.8377644905461928,0.944813160190426,268,99,108,53,160,47
201411040LAL,https://www.basketball-reference.com/boxscores/pbp/201411040LAL.html,Los Angeles Lakers,Phoenix Suns,LAL,PHO,J. Hill,M. Plumlee,M. Morris,PHO,LAL,G. Dragić,/players/d/dragigo01.html,PHO,LAL,M. Plumlee,/players/p/plumlmi01.html,J. Hill,/players/h/hilljo01.html,1.0,22.26149281412997,21.842918894859388,1.475166352879175,1.0277158542300704,36,83,12,31,24,51
201411050CHO,https://www.basketball-reference.com/boxscores/pbp/201411050CHO.html,Charlotte Hornets,Miami Heat,CHO,MIA,A. Jefferson,C. Bosh,G. Henderson,CHO,MIA,K. Walker,/players/w/walkeke02.html,CHO,MIA,A. Jefferson,/players/j/jeffeal01.html,C. Bosh,/players/b/boshch01.html,1.0,22.832021981373178,26.059331520038544,0.8344537471113435,0.8245950460106756,432,701,180,406,253,296
201411050PHI,https://www.basketball-reference.com/boxscores/pbp/201411050PHI.html,Philadelphia 76ers,Orlando Magic,PHI,ORL,N. Noel,N. Vučević,L. Mbah a Moute,ORL,PHI,C. Frye,/players/f/fryech01.html,PHI,ORL,N. Vučević,/players/v/vucevni01.html,N. Noel,/players/n/noelne01.html,0.0,25.01025714849837,21.54662383640644,3.8145150950313473,0.885478248504232,5,150,2,55,3,94
201411050BOS,https://www.basketball-reference.com/boxscores/pbp/201411050BOS.html,Boston Celtics,Toronto Raptors,BOS,TOR,K. Olynyk,P. Patterson,P. Patterson,TOR,BOS,T. Hansbrough,/players/h/hansbty01.html,TOR,BOS,P. Patterson,/players/p/pattepa01.html,K. Olynyk,/players/o/olynyke01.html,1.0,16.106598113710117,19.36075123367782,3.244151377681831,3.255318073335515,10,8,1,2,9,5
201411050BRK,https://www.basketball-reference.com/boxscores/pbp/201411050BRK.html,Brooklyn Nets,Minnesota Timberwolves,BRK,MIN,B. Lopez,N. Peković,T. Young,BRK,MIN,T. Young,/players/y/youngth01.html,BRK,MIN,B. Lopez,/players/l/lopezbr01.html,N. Peković,/players/p/pekovni01.html,1.0,24.99443816231305,23.286901329903806,0.8293900989334689,0.8678725556227657,334,160,171,78,164,83
201411050DET,https://www.basketball-reference.com/boxscores/pbp/201411050DET.html,Detroit Pistons,New York Knicks,DET,NYK,A. Drummond,S. Dalembert,K. Caldwell-Pope,NYK,DET,S. Larkin,/players/l/larkish01.html,DET,NYK,S. Dalembert,/players/d/dalemsa01.html,A. Drummond,/players/d/drumman01.html,0.0,26.735944306930293,28.465640557890346,1.006194731744497,0.8489923035829094,94,695,64,461,30,234
201411050MIL,https://www.basketball-reference.com/boxscores/pbp/201411050MIL.html,Milwaukee Bucks,Chicago Bulls,MIL,CHI,L. Sanders,P. Gasol,P. Gasol,CHI,MIL,J. Butler,/players/b/butleji01.html,CHI,MIL,P. Gasol,/players/g/gasolpa01.html,L. Sanders,/players/s/sandela01.html,1.0,23.033031022789455,25.25929521469963,0.9847487444391517,0.8250510560274007,87,654,40,349,48,306
201411050WAS,https://www.basketball-reference.com/boxscores/pbp/201411050WAS.html,Washington Wizards,Indiana Pacers,WAS,IND,M. Gortat,R. Hibbert,M. Gortat,WAS,IND,N. Hilário,/players/h/hilarne01.html,WAS,IND,M. Gortat,/players/g/gortama01.html,R. Hibbert,/players/h/hibbero01.html,1.0,24.693050238260515,22.851197848898877,0.8302848789411611,0.826602853716041,233,419,118,185,115,235
201411050SAS,https://www.basketball-reference.com/boxscores/pbp/201411050SAS.html,San Antonio Spurs,Atlanta Hawks,SAS,ATL,T. Duncan,A. Horford,D. Green,SAS,ATL,T. Parker,/players/p/parketo01.html,SAS,ATL,T. Duncan,/players/d/duncati01.html,A. Horford,/players/h/horfoal01.html,1.0,26.018512092335502,21.421396280404544,0.8261980320972154,1.2058887908593796,789,54,459,19,331,36
201411050PHO,https://www.basketball-reference.com/boxscores/pbp/201411050PHO.html,Phoenix Suns,Memphis Grizzlies,PHO,MEM,M. Plumlee,M. Gasol,M. Morris,PHO,MEM,M. Morris,/players/m/morrima03.html,PHO,MEM,M. Plumlee,/players/p/plumlmi01.html,M. Gasol,/players/g/gasolma01.html,1.0,21.981113439055065,26.16168841782727,1.0225070415749866,0.8340764879408245,83,460,32,287,51,175
201411050UTA,https://www.basketball-reference.com/boxscores/pbp/201411050UTA.html,Utah Jazz,Cleveland Cavaliers,UTA,CLE,D. Favors,A. Varejão,E. Kanter,CLE,UTA,K. Love,/players/l/loveke01.html,UTA,CLE,A. Varejão,/players/v/varejan01.html,D. Favors,/players/f/favorde01.html,0.0,24.09814907217368,24.269783515766797,0.9814194335461723,0.9409032386229195,92,101,47,53,45,47
