Game Code,Full Hyperlink,Home,Away,Home Short,Away Short,Home Tipper,Away Tipper,First Scorer,Tip Winning Team,Tip Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Scored Upon Team,Tip Winner,Tip Winner Link,Tip Loser,Tip Loser Link,Tip Winner Scores,Home TS Mu,Away TS Mu,Home TS Sigma,Away TS Sigma,Home Lifetime Appearances,Away Lifetime Appearances,Home Tipper Wins,Away Tipper Wins,Home Tipper Losses,Away Tipper Losses,Home Glicko Mu,Away Glicko Mu,Home Glicko Sigma,Away Glicko Sigma,Home Glicko Phi,Away Glicko Phi,Home Elo,Away Elo
201510310IND,https://www.basketball-reference.com/boxscores/pbp/201510310IND.html,Indiana Pacers,Utah Jazz,IND,UTA,I. Mahinmi,R. Gobert,G. Hill,UTA,IND,R. Neto,/players/n/netora01.html,IND,UTA,R. Gobert,/players/g/goberru01.html,I. Mahinmi,/players/m/mahinia01.html,0.0,20.850568663705808,23.82434155404596,1.7554131328459963,1.3600455348257114,24,40,7,19,17,20,1238.257798863229,1814.7801817055008,0.6041315191891473,0.6100023158642138,223.9751761075769,246.22685128186768,1175.7894358430651,1216.1483927774182
201510310WAS,https://www.basketball-reference.com/boxscores/pbp/201510310WAS.html,Washington Wizards,New York Knicks,WAS,NYK,M. Gortat,R. Lopez,O. Porter,WAS,NYK,K. Humphries,/players/h/humphkr01.html,WAS,NYK,M. Gortat,/players/g/gortama01.html,R. Lopez,/players/l/lopezro01.html,1.0,25.222676980410753,21.539356255792217,0.8286603975199731,0.8334844416912625,323,331,175,130,148,202,1831.6308519344127,1226.4923355385906,0.6597603308987483,0.6578473935199831,246.15962910194543,220.3847853062997,1314.3971792741136,1145.4475141678774
201510310NOP,https://www.basketball-reference.com/boxscores/pbp/201510310NOP.html,New Orleans Pelicans,Golden State Warriors,NOP,GSW,A. Davis,F. Ezeli,K. Perkins,NOP,GSW,J. Holiday,/players/h/holidjr01.html,NOP,GSW,A. Davis,/players/d/davisan02.html,F. Ezeli,/players/e/ezelife01.html,1.0,23.289964196575365,25.486755829288352,0.8745755869298814,1.2688500878230176,143,49,66,30,77,21,1508.4150869697214,1722.5278240453906,0.6185359443334071,0.6038758810162634,213.42362037337983,204.34183312652527,1217.8886566790386,1251.818884072373
201510310MEM,https://www.basketball-reference.com/boxscores/pbp/201510310MEM.html,Memphis Grizzlies,Brooklyn Nets,MEM,BRK,M. Gasol,B. Lopez,J. Johnson,MEM,BRK,M. Conley,/players/c/conlemi01.html,BRK,MEM,M. Gasol,/players/g/gasolma01.html,B. Lopez,/players/l/lopezbr01.html,0.0,25.912514629449024,24.986667640287777,0.8263129415135538,0.823749806052739,549,375,343,196,207,181,1718.1341672311646,1713.6642508479183,0.7324854722959566,0.6828655073769521,248.57974661092783,253.1597794280376,1334.9984069224474,1303.1325973480505
201510310POR,https://www.basketball-reference.com/boxscores/pbp/201510310POR.html,Portland Trail Blazers,Phoenix Suns,POR,PHO,M. Plumlee,T. Chandler,T. Chandler,POR,PHO,M. Leonard,/players/l/leoname01.html,PHO,POR,M. Plumlee,/players/p/plumlma01.html,T. Chandler,/players/c/chandty01.html,0.0,22.830212757032566,24.35820470826716,1.0878410177045004,0.8175382798312593,67,768,30,438,37,331,1507.3911724785394,1617.6472281585309,0.6105592762800643,0.7318043663027384,211.23056498196885,231.29941176600383,1206.1151236211765,1262.8573786538705
201510310LAC,https://www.basketball-reference.com/boxscores/pbp/201510310LAC.html,Los Angeles Clippers,Sacramento Kings,LAC,SAC,D. Jordan,W. Cauley-Stein,B. Griffin,LAC,SAC,B. Griffin,/players/g/griffbl01.html,LAC,SAC,D. Jordan,/players/j/jordade01.html,W. Cauley-Stein,/players/c/caulewi01.html,1.0,26.739202051432198,18.891476429763184,0.8363302330367879,6.285709642327667,445,1,300,0,148,2,1904.947299964264,1000.3695101428513,0.6945619477358851,0.6002832793170552,227.0259779924097,377.52815983204727,1371.7191725736602,1195.3637933769578
201511010BOS,https://www.basketball-reference.com/boxscores/pbp/201511010BOS.html,Boston Celtics,San Antonio Spurs,BOS,SAS,T. Zeller,T. Duncan,A. Bradley,BOS,SAS,M. Smart,/players/s/smartma01.html,BOS,SAS,T. Zeller,/players/z/zellety01.html,T. Duncan,/players/d/duncati01.html,1.0,20.838917346424783,26.88818158558183,0.973541527747986,0.8300461777125497,94,873,33,518,61,357,1586.745128489779,1710.7105179926784,0.6100839079371436,0.8602843593767022,210.6798847780765,277.9224944865429,1148.7366379507496,1386.1466370176197
201511010MIA,https://www.basketball-reference.com/boxscores/pbp/201511010MIA.html,Miami Heat,Houston Rockets,MIA,HOU,H. Whiteside,C. Capela,C. Capela,MIA,HOU,G. Dragić,/players/d/dragigo01.html,HOU,MIA,H. Whiteside,/players/w/whiteha01.html,C. Capela,/players/c/capelca01.html,0.0,19.863069287240567,30.382496140429733,1.507495821637889,6.940427810745797,33,1,10,1,23,1,1228.0479582643084,1841.0371647555576,0.6028066842698776,0.5999865128142529,218.0273785559834,371.8787346238704,1152.6002841044185,1205.0684238301449
201511010TOR,https://www.basketball-reference.com/boxscores/pbp/201511010TOR.html,Toronto Raptors,Milwaukee Bucks,TOR,MIL,J. Valančiūnas,G. Monroe,J. Valančiūnas,TOR,MIL,D. Carroll,/players/c/carrode01.html,TOR,MIL,J. Valančiūnas,/players/v/valanjo01.html,G. Monroe,/players/m/monrogr01.html,1.0,22.096046512778493,19.64717947022089,0.8320345010431786,0.9227115137729951,218,134,95,39,124,96,1450.9974632776823,997.4948015059506,0.645529144026851,0.6194629369452782,215.1350521036944,255.61633855328225,1172.498296721385,1096.237296783377
201511010CHI,https://www.basketball-reference.com/boxscores/pbp/201511010CHI.html,Chicago Bulls,Orlando Magic,CHI,ORL,P. Gasol,N. Vučević,D. Rose,CHI,ORL,J. Butler,/players/b/butleji01.html,CHI,ORL,P. Gasol,/players/g/gasolpa01.html,N. Vučević,/players/v/vucevni01.html,1.0,24.33521647412608,22.326993048706573,0.8214822670679214,0.8468366257194636,737,208,391,82,348,127,1352.8827515689975,1681.3756735773618,0.8001771337720057,0.6406424782520759,271.1330489477607,243.32003443346755,1259.3302046591346,1200.0486649044276
201511010OKC,https://www.basketball-reference.com/boxscores/pbp/201511010OKC.html,Oklahoma City Thunder,Denver Nuggets,OKC,DEN,S. Adams,J. Lauvergne,D. Gallinari,DEN,OKC,D. Gallinari,/players/g/gallida01.html,DEN,OKC,J. Lauvergne,/players/l/lauvejo01.html,S. Adams,/players/a/adamsst01.html,1.0,29.062851262919988,28.358691168249834,1.135503097882127,5.403368111493762,72,4,56,2,17,1,2317.1331229656007,1671.5328098020673,0.6081465343760054,0.5999907200657799,256.7184316185973,289.99795596334087,1364.141675243281,1204.7692633498216
201511010LAL,https://www.basketball-reference.com/boxscores/pbp/201511010LAL.html,Los Angeles Lakers,Dallas Mavericks,LAL,DAL,R. Hibbert,Z. Pachulia,Z. Pachulia,DAL,LAL,C. Parsons,/players/p/parsoch01.html,DAL,LAL,Z. Pachulia,/players/p/pachuza01.html,R. Hibbert,/players/h/hibbero01.html,1.0,23.173260134852388,22.43376621492087,0.8301593430705934,0.9087830389693107,494,121,225,49,270,72,1354.1053311367189,1584.2567197719725,0.6960479929655373,0.6215601414969038,269.4397366448021,212.68929568510228,1229.9599092837352,1179.1104003208764
201511020PHI,https://www.basketball-reference.com/boxscores/pbp/201511020PHI.html,Philadelphia 76ers,Cleveland Cavaliers,PHI,CLE,N. Noel,T. Mozgov,K. Love,PHI,CLE,I. Canaan,/players/c/canaais01.html,CLE,PHI,N. Noel,/players/n/noelne01.html,T. Mozgov,/players/m/mozgoti01.html,0.0,21.827778320588937,23.01289373499476,1.0422313057085921,0.8424191179299804,73,183,32,85,41,99,1327.5969551258588,1437.693694794578,0.6159129410664635,0.6525034326597697,223.39521814078063,232.58402693313727,1182.377477916676,1209.9224785784754
201511020BRK,https://www.basketball-reference.com/boxscores/pbp/201511020BRK.html,Brooklyn Nets,Milwaukee Bucks,BRK,MIL,B. Lopez,G. Monroe,B. Lopez,BRK,MIL,T. Young,/players/y/youngth01.html,BRK,MIL,B. Lopez,/players/l/lopezbr01.html,G. Monroe,/players/m/monrogr01.html,1.0,24.909900508591754,19.57000021875417,0.8236457441882244,0.9210492831886058,376,135,196,39,181,97,1588.7090607960308,964.831772694126,0.6826293592014683,0.6192002398208969,236.35113063296777,257.30641325038425,1298.5899016424223,1092.3174887897385
201511020NYK,https://www.basketball-reference.com/boxscores/pbp/201511020NYK.html,New York Knicks,San Antonio Spurs,NYK,SAS,R. Lopez,T. Duncan,T. Duncan,SAS,NYK,T. Parker,/players/p/parketo01.html,SAS,NYK,T. Duncan,/players/d/duncati01.html,R. Lopez,/players/l/lopezro01.html,1.0,21.487430581976078,26.724570251210256,0.8340135211527715,0.8284434353498036,333,875,130,518,203,357,1210.7504378894075,1509.1335197587623,0.6576496531670836,0.8605654779740909,239.76378826191768,255.73369566569136,1142.703793797304,1378.1782665586304
201511020HOU,https://www.basketball-reference.com/boxscores/pbp/201511020HOU.html,Houston Rockets,Oklahoma City Thunder,HOU,OKC,D. Howard,S. Adams,T. Ariza,HOU,OKC,M. Thornton,/players/t/thornma01.html,HOU,OKC,D. Howard,/players/h/howardw01.html,S. Adams,/players/a/adamsst01.html,1.0,26.54608172938867,28.929765241076353,0.8317110671279409,1.131530443025252,827,72,537,56,293,18,1506.6310366695334,2032.855988828044,0.7511061557053632,0.6100907787231936,229.1250750905409,267.3463437825523,1350.9656078492933,1356.996511276338
201511020MIN,https://www.basketball-reference.com/boxscores/pbp/201511020MIN.html,Minnesota Timberwolves,Portland Trail Blazers,MIN,POR,K. Towns,M. Plumlee,A. Aminu,MIN,POR,K. Garnett,/players/g/garneke01.html,POR,MIN,K. Towns,/players/t/townska01.html,M. Plumlee,/players/p/plumlma01.html,0.0,25.19440701345053,23.00958689846598,5.634078469323432,1.0799329540536533,2,68,1,31,1,38,1388.712307373973,1633.839972669857,0.5999274958513675,0.6107426144949758,307.91479167918817,208.77292634719527,1200.35877898654,1211.9245267931144
