Game Code,Full Hyperlink,Home,Away,Home Short,Away Short,Home Tipper,Away Tipper,First Scorer,Tip Winning Team,Tip Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Scored Upon Team,Tip Winner,Tip Winner Link,Tip Loser,Tip Loser Link,Tip Winner Scores,Home TS Mu,Away TS Mu,Home TS Sigma,Away TS Sigma,Home Lifetime Appearances,Away Lifetime Appearances,Home Tipper Wins,Away Tipper Wins,Home Tipper Losses,Away Tipper Losses
200611010PHO,https://www.basketball-reference.com/boxscores/pbp/200611010PHO.html,Phoenix Suns,Los Angeles Clippers,PHO,LAC,K. Thomas,E. Brand,Q. Ross,PHO,LAC,S. Marion,/players/m/mariosh01.html,LAC,PHO,K. Thomas,/players/t/thomaku01.html,E. Brand,/players/b/brandel01.html,0.0,23.962411285322922,23.72220926704301,0.834441593996327,1.4031796787906865,213,37,105,18,108,21
200611020DAL,https://www.basketball-reference.com/boxscores/pbp/200611020DAL.html,Dallas Mavericks,San Antonio Spurs,DAL,SAS,D. Diop,T. Duncan,M. Ginóbili,SAS,DAL,T. Parker,/players/p/parketo01.html,SAS,DAL,T. Duncan,/players/d/duncati01.html,D. Diop,/players/d/diopde01.html,1.0,23.11109983351075,24.545796131375386,1.10736539028837,0.9461015033216245,64,99,25,47,39,51
200611020LAC,https://www.basketball-reference.com/boxscores/pbp/200611020LAC.html,Los Angeles Clippers,Denver Nuggets,LAC,DEN,C. Kaman,M. Camby,K. Martin,DEN,LAC,A. Miller,/players/m/millean02.html,DEN,LAC,M. Camby,/players/c/cambyma01.html,C. Kaman,/players/k/kamanch01.html,1.0,22.053804629115092,28.301001260901792,0.8514321575393727,0.8476498649175579,179,378,62,241,118,136
200611030IND,https://www.basketball-reference.com/boxscores/pbp/200611030IND.html,Indiana Pacers,New Orleans/Oklahoma City Hornets,IND,NOK,J. O'Neal,T. Chandler,D. West,IND,NOK,J. Tinsley,/players/t/tinslja01.html,NOK,IND,J. O'Neal,/players/o/onealje01.html,T. Chandler,/players/c/chandty01.html,0.0,24.87983497343338,25.544594047474124,0.8172418401870924,0.8644449791962523,424,168,240,95,185,74
200611030ORL,https://www.basketball-reference.com/boxscores/pbp/200611030ORL.html,Orlando Magic,Philadelphia 76ers,ORL,PHI,D. Howard,S. Dalembert,G. Hill,ORL,PHI,J. Nelson,/players/n/nelsoja01.html,ORL,PHI,D. Howard,/players/h/howardw01.html,S. Dalembert,/players/d/dalemsa01.html,1.0,24.257540181656196,25.336427455703976,0.9280001592469925,0.8460116153622211,111,168,53,94,59,75
200611030TOR,https://www.basketball-reference.com/boxscores/pbp/200611030TOR.html,Toronto Raptors,Milwaukee Bucks,TOR,MIL,C. Bosh,A. Bogut,R. Patterson,TOR,MIL,T. Ford,/players/f/fordtj01.html,MIL,TOR,C. Bosh,/players/b/boshch01.html,A. Bogut,/players/b/bogutan01.html,0.0,26.108250324204544,23.570069977867366,0.8368483505482758,3.2503027073658037,211,7,125,3,86,5
200611030ATL,https://www.basketball-reference.com/boxscores/pbp/200611030ATL.html,Atlanta Hawks,New York Knicks,ATL,NYK,J. Smith,E. Curry,Q. Richardson,ATL,NYK,S. Claxton,/players/c/claxtsp01.html,NYK,ATL,J. Smith,/players/s/smithjo03.html,E. Curry,/players/c/curryed01.html,0.0,24.533557736526472,24.894594389203696,0.9061511726487087,0.8353452582094414,117,194,58,100,59,95
200611030BOS,https://www.basketball-reference.com/boxscores/pbp/200611030BOS.html,Boston Celtics,Detroit Pistons,BOS,DET,K. Perkins,N. Mohammed,K. Perkins,BOS,DET,S. Telfair,/players/t/telfase01.html,BOS,DET,K. Perkins,/players/p/perkike01.html,N. Mohammed,/players/m/mohamna01.html,1.0,22.90372918416932,23.168722429875157,1.2875356274256655,0.8333071712354667,44,235,18,88,26,148
200611030MIA,https://www.basketball-reference.com/boxscores/pbp/200611030MIA.html,Miami Heat,New Jersey Nets,MIA,NJN,S. O'Neal,J. Collins,D. Wade,MIA,NJN,U. Haslem,/players/h/hasleud01.html,MIA,NJN,S. O'Neal,/players/o/onealsh01.html,J. Collins,/players/c/collija04.html,1.0,29.04632489144775,25.22188090566326,0.8637802757700916,0.823661966261215,732,307,547,154,187,154
200611030MEM,https://www.basketball-reference.com/boxscores/pbp/200611030MEM.html,Memphis Grizzlies,Charlotte Bobcats,MEM,CHA,J. Tsakalidis,E. Okafor,S. May,CHA,MEM,G. Wallace,/players/w/wallage01.html,CHA,MEM,E. Okafor,/players/o/okafoem01.html,J. Tsakalidis,/players/t/tsakaja01.html,1.0,22.9050932749493,21.858308518583186,0.9324892285765092,1.009399989776628,116,89,40,29,76,59
200611030SAS,https://www.basketball-reference.com/boxscores/pbp/200611030SAS.html,San Antonio Spurs,Cleveland Cavaliers,SAS,CLE,Tim Duncan,Zydrunas Ilgauskas,Bruce Bowen,SAS,CLE,,,SAS,CLE,Tim Duncan,/players/d/duncati01.html,Zydrunas Ilgauskas,/players/i/ilgauzy01.html,1.0,24.639264190617865,28.67203523032381,0.9435769460135348,0.8548060020539213,99,462,48,357,51,106
200611030CHI,https://www.basketball-reference.com/boxscores/pbp/200611030CHI.html,Chicago Bulls,Sacramento Kings,CHI,SAC,B. Wallace,B. Miller,M. World Peace,SAC,CHI,K. Thomas,/players/t/thomake01.html,SAC,CHI,B. Miller,/players/m/millebr01.html,B. Wallace,/players/w/wallabe01.html,1.0,25.505619086015788,22.79816271626294,0.8261948613994898,0.8323743392125169,651,233,396,91,255,142
200611030DEN,https://www.basketball-reference.com/boxscores/pbp/200611030DEN.html,Denver Nuggets,Minnesota Timberwolves,DEN,MIN,M. Camby,K. Garnett,C. Anthony,DEN,MIN,K. Martin,/players/m/martike01.html,DEN,MIN,M. Camby,/players/c/cambyma01.html,K. Garnett,/players/g/garneke01.html,1.0,28.334504652090107,25.623806109391353,0.8488402033390301,0.8239988390883576,378,652,242,333,136,320
200611030PHO,https://www.basketball-reference.com/boxscores/pbp/200611030PHO.html,Phoenix Suns,Utah Jazz,PHO,UTA,K. Thomas,M. Okur,D. Williams,UTA,PHO,D. Williams,/players/w/willide01.html,UTA,PHO,M. Okur,/players/o/okurme01.html,K. Thomas,/players/t/thomaku01.html,1.0,24.047281952160173,21.88967103277727,0.834077825260633,1.3994780204589612,215,38,106,13,109,24
200611030GSW,https://www.basketball-reference.com/boxscores/pbp/200611030GSW.html,Golden State Warriors,Portland Trail Blazers,GSW,POR,A. Foyle,J. Przybilla,M. Dunleavy,GSW,POR,J. Richardson,/players/r/richaja01.html,GSW,POR,A. Foyle,/players/f/foylead01.html,J. Przybilla,/players/p/przybjo01.html,1.0,23.687674888065807,24.51033234964941,0.8240063860047137,0.835987906745452,258,209,129,97,129,113
200611030LAL,https://www.basketball-reference.com/boxscores/pbp/200611030LAL.html,Los Angeles Lakers,Seattle SuperSonics,LAL,SEA,A. Bynum,M. Sene,L. Odom,LAL,SEA,L. Odom,/players/o/odomla01.html,LAL,SEA,A. Bynum,/players/b/bynuman01.html,M. Sene,/players/s/senesa01.html,1.0,25.036510415808884,30.139954381796226,6.341799958570545,6.449320812909967,2,1,2,1,1,1
200611040CHA,https://www.basketball-reference.com/boxscores/pbp/200611040CHA.html,Charlotte Bobcats,Cleveland Cavaliers,CHA,CLE,E. Okafor,Z. Ilgauskas,G. Wallace,CLE,CHA,E. Snow,/players/s/snower01.html,CHA,CLE,Z. Ilgauskas,/players/i/ilgauzy01.html,E. Okafor,/players/o/okafoem01.html,0.0,22.004515862953056,28.52730451749197,1.004163684891699,0.8528921695939544,90,464,30,357,60,106
200611040WAS,https://www.basketball-reference.com/boxscores/pbp/200611040WAS.html,Washington Wizards,Boston Celtics,WAS,BOS,E. Thomas,K. Perkins,P. Pierce,WAS,BOS,C. Butler,/players/b/butleca01.html,BOS,WAS,E. Thomas,/players/t/thomaet01.html,K. Perkins,/players/p/perkike01.html,0.0,22.902429778824906,23.11849666484776,1.4509613875471723,1.2731406852728098,34,45,15,19,19,27
200611040DET,https://www.basketball-reference.com/boxscores/pbp/200611040DET.html,Detroit Pistons,Memphis Grizzlies,DET,MEM,N. Mohammed,J. Tsakalidis,N. Mohammed,DET,MEM,C. Billups,/players/b/billuch01.html,DET,MEM,N. Mohammed,/players/m/mohamna01.html,J. Tsakalidis,/players/t/tsakaja01.html,1.0,23.078239553345682,22.780172426447596,0.8328084438031349,0.9293621769329262,236,116,88,40,148,77
200611040NYK,https://www.basketball-reference.com/boxscores/pbp/200611040NYK.html,New York Knicks,Indiana Pacers,NYK,IND,E. Curry,J. O'Neal,J. Tinsley,IND,NYK,J. Tinsley,/players/t/tinslja01.html,IND,NYK,J. O'Neal,/players/o/onealje01.html,E. Curry,/players/c/curryed01.html,1.0,24.801604780664967,24.972356831561303,0.8346798735129696,0.8168895533167158,196,426,100,241,96,185
200611040HOU,https://www.basketball-reference.com/boxscores/pbp/200611040HOU.html,Houston Rockets,Dallas Mavericks,HOU,DAL,Y. Ming,D. Diop,R. Alston,HOU,DAL,C. Hayes,/players/h/hayesch01.html,HOU,DAL,Y. Ming,/players/m/mingya01.html,D. Diop,/players/d/diopde01.html,1.0,23.006549982770238,22.983318967854967,0.8388551263032681,1.1005940840309096,203,64,80,25,123,40
200611040MIL,https://www.basketball-reference.com/boxscores/pbp/200611040MIL.html,Milwaukee Bucks,Sacramento Kings,MIL,SAC,A. Bogut,B. Miller,B. Miller,SAC,MIL,K. Martin,/players/m/martike02.html,SAC,MIL,B. Miller,/players/m/millebr01.html,A. Bogut,/players/b/bogutan01.html,1.0,22.695111676562103,22.918911837816164,3.0551562605560485,0.8312341912604574,9,234,3,92,6,142
200611040UTA,https://www.basketball-reference.com/boxscores/pbp/200611040UTA.html,Utah Jazz,Golden State Warriors,UTA,GSW,M. Okur,A. Biedriņš,J. Richardson,UTA,GSW,D. Williams,/players/w/willide01.html,GSW,UTA,M. Okur,/players/o/okurme01.html,A. Biedriņš,/players/b/biedran01.html,0.0,22.20334397391081,14.760765391294337,1.3781962764163962,4.978606698977295,38,3,14,0,24,4
200611040POR,https://www.basketball-reference.com/boxscores/pbp/200611040POR.html,Portland Trail Blazers,Minnesota Timberwolves,POR,MIN,J. Magloire,K. Garnett,K. Garnett,MIN,POR,M. James,/players/j/jamesmi01.html,MIN,POR,K. Garnett,/players/g/garneke01.html,J. Magloire,/players/m/magloja01.html,1.0,23.69075041900606,25.56448391150077,0.8205138295459051,0.8243992411872938,282,654,120,333,162,320
200611040LAC,https://www.basketball-reference.com/boxscores/pbp/200611040LAC.html,Los Angeles Clippers,Phoenix Suns,LAC,PHO,E. Brand,K. Thomas,T. Thomas,LAC,PHO,C. Mobley,/players/m/moblecu01.html,LAC,PHO,E. Brand,/players/b/brandel01.html,K. Thomas,/players/t/thomaku01.html,1.0,23.483751528399218,23.935148658917146,1.3842851825397173,0.8331796521199354,38,215,18,106,21,110
200611050TOR,https://www.basketball-reference.com/boxscores/pbp/200611050TOR.html,Toronto Raptors,San Antonio Spurs,TOR,SAS,C. Bosh,T. Duncan,T. Parker,TOR,SAS,T. Ford,/players/f/fordtj01.html,SAS,TOR,C. Bosh,/players/b/boshch01.html,T. Duncan,/players/d/duncati01.html,0.0,26.166787694220353,24.815318425113446,0.8376877928722638,0.9392391868716232,212,100,126,49,86,52
200611050ATL,https://www.basketball-reference.com/boxscores/pbp/200611050ATL.html,Atlanta Hawks,Orlando Magic,ATL,ORL,J. Smith,D. Howard,J. Johnson,ORL,ATL,J. Nelson,/players/n/nelsoja01.html,ATL,ORL,D. Howard,/players/h/howardw01.html,J. Smith,/players/s/smithjo03.html,0.0,24.642817580422715,24.38227676461004,0.9038435457186373,0.9249246420379071,119,113,59,54,60,59
200611050PHI,https://www.basketball-reference.com/boxscores/pbp/200611050PHI.html,Philadelphia 76ers,Miami Heat,PHI,MIA,S. Dalembert,A. Mourning,C. Webber,PHI,MIA,K. Ollie,/players/o/ollieke01.html,PHI,MIA,S. Dalembert,/players/d/dalemsa01.html,A. Mourning,/players/m/mournal01.html,1.0,25.232589577966927,27.68081647077713,0.8449370302579425,0.8504386035151533,169,313,94,209,75,105
200611050NOK,https://www.basketball-reference.com/boxscores/pbp/200611050NOK.html,New Orleans/Oklahoma City Hornets,Houston Rockets,NOK,HOU,T. Chandler,Y. Ming,D. West,NOK,HOU,C. Paul,/players/p/paulch01.html,NOK,HOU,T. Chandler,/players/c/chandty01.html,Y. Ming,/players/m/mingya01.html,1.0,25.441188733453256,23.095492342160256,0.8630273340232486,0.8382572886443206,169,204,95,81,74,124
200611050SEA,https://www.basketball-reference.com/boxscores/pbp/200611050SEA.html,Seattle SuperSonics,Los Angeles Lakers,SEA,LAL,J. Petro,A. Bynum,L. Walton,SEA,LAL,R. Lewis,/players/l/lewisra02.html,LAL,SEA,J. Petro,/players/p/petrojo01.html,A. Bynum,/players/b/bynuman01.html,0.0,21.19936962317508,29.128658311517174,1.351837002397541,5.519315478451268,41,3,13,3,28,2
200611060ORL,https://www.basketball-reference.com/boxscores/pbp/200611060ORL.html,Orlando Magic,Washington Wizards,ORL,WAS,Dwight Howard,Etan Thomas,Caron Butler,WAS,ORL,,,WAS,ORL,Etan Thomas,/players/t/thomaet01.html,Dwight Howard,/players/h/howardw01.html,1.0,24.494448361477698,23.168743456910384,0.9222121145498344,1.4297515952319921,114,36,55,16,60,19
200611060NYK,https://www.basketball-reference.com/boxscores/pbp/200611060NYK.html,New York Knicks,San Antonio Spurs,NYK,SAS,Eddy Curry,Tim Duncan,Tim Duncan,NYK,SAS,,,SAS,NYK,Eddy Curry,/players/c/curryed01.html,Tim Duncan,/players/d/duncati01.html,0.0,24.71458147795693,24.721616746962344,0.8341459793978756,0.9367629710459994,196,101,100,49,96,53
200611060CHI,https://www.basketball-reference.com/boxscores/pbp/200611060CHI.html,Chicago Bulls,Milwaukee Bucks,CHI,MIL,B. Wallace,A. Bogut,C. Villanueva,CHI,MIL,P. Brown,/players/b/brownpj01.html,MIL,CHI,B. Wallace,/players/w/wallabe01.html,A. Bogut,/players/b/bogutan01.html,0.0,25.386638446690583,21.652342355958993,0.8252019558009667,2.865069121967636,651,9,396,3,255,7
200611060DAL,https://www.basketball-reference.com/boxscores/pbp/200611060DAL.html,Dallas Mavericks,Golden State Warriors,DAL,GSW,D. Diop,A. Biedriņš,J. Richardson,GSW,DAL,T. Murphy,/players/m/murphtr01.html,GSW,DAL,A. Biedriņš,/players/b/biedran01.html,D. Diop,/players/d/diopde01.html,1.0,22.83084109378337,13.785920997147802,1.093112744183479,4.5916265531581395,66,5,25,0,41,4
200611060UTA,https://www.basketball-reference.com/boxscores/pbp/200611060UTA.html,Utah Jazz,Detroit Pistons,UTA,DET,M. Okur,N. Mohammed,C. Boozer,DET,UTA,C. Billups,/players/b/billuch01.html,UTA,DET,N. Mohammed,/players/m/mohamna01.html,M. Okur,/players/o/okurme01.html,0.0,22.278299742905908,23.16327243874483,1.3727465435838482,0.8323703373029424,40,238,15,89,25,148
200611060SAC,https://www.basketball-reference.com/boxscores/pbp/200611060SAC.html,Sacramento Kings,Minnesota Timberwolves,SAC,MIN,S. Abdur-Rahim,K. Garnett,K. Martin,SAC,MIN,K. Martin,/players/m/martike02.html,SAC,MIN,S. Abdur-Rahim,/players/a/abdursh01.html,K. Garnett,/players/g/garneke01.html,1.0,22.6773113314555,25.631815897606096,1.369536772653805,0.8245427590138599,42,654,16,334,26,321
200611060LAC,https://www.basketball-reference.com/boxscores/pbp/200611060LAC.html,Los Angeles Clippers,Portland Trail Blazers,LAC,POR,C. Kaman,J. Magloire,C. Mobley,POR,LAC,Z. Randolph,/players/r/randoza01.html,LAC,POR,J. Magloire,/players/m/magloja01.html,C. Kaman,/players/k/kamanch01.html,0.0,22.020004448847082,23.62404520720078,0.8525658173241284,0.8207337556449683,180,283,62,120,119,162
200611070CLE,https://www.basketball-reference.com/boxscores/pbp/200611070CLE.html,Cleveland Cavaliers,Atlanta Hawks,CLE,ATL,Zydrunas Ilgauskas,Josh Smith,Josh Smith,ATL,CLE,,,ATL,CLE,Josh Smith,/players/s/smithjo03.html,Zydrunas Ilgauskas,/players/i/ilgauzy01.html,1.0,28.5593988723711,24.53566029008261,0.8541178796790653,0.9016471987650565,465,120,358,59,107,60
200611070IND,https://www.basketball-reference.com/boxscores/pbp/200611070IND.html,Indiana Pacers,Philadelphia 76ers,IND,PHI,J. O'Neal,S. Dalembert,J. Tinsley,PHI,IND,A. Iverson,/players/i/iversal01.html,IND,PHI,S. Dalembert,/players/d/dalemsa01.html,J. O'Neal,/players/o/onealje01.html,0.0,25.05574626945371,25.353499403670376,0.8167363569657494,0.8435571067200789,427,171,242,95,186,75
200611070MIA,https://www.basketball-reference.com/boxscores/pbp/200611070MIA.html,Miami Heat,Seattle SuperSonics,MIA,SEA,A. Mourning,J. Petro,C. Wilcox,MIA,SEA,A. Walker,/players/w/walkean02.html,SEA,MIA,A. Mourning,/players/m/mournal01.html,J. Petro,/players/p/petrojo01.html,0.0,27.558342195101844,21.521922373311067,0.8489253614453115,1.3403937819445335,314,42,209,14,105,29
200611070MEM,https://www.basketball-reference.com/boxscores/pbp/200611070MEM.html,Memphis Grizzlies,Houston Rockets,MEM,HOU,J. Tsakalidis,Y. Ming,C. Hayes,HOU,MEM,R. Alston,/players/a/alstora01.html,HOU,MEM,Y. Ming,/players/m/mingya01.html,J. Tsakalidis,/players/t/tsakaja01.html,1.0,22.674486362143906,23.03063658341312,0.9267168077993927,0.8382780877408283,118,206,40,81,78,124
200611070NOK,https://www.basketball-reference.com/boxscores/pbp/200611070NOK.html,New Orleans/Oklahoma City Hornets,Golden State Warriors,NOK,GSW,T. Chandler,A. Biedriņš,D. Mason,NOK,GSW,D. Mason,/players/m/masonde01.html,NOK,GSW,T. Chandler,/players/c/chandty01.html,A. Biedriņš,/players/b/biedran01.html,1.0,25.509895963301524,18.263493582877587,0.8625578413958032,3.885555928262446,170,5,96,1,74,5
200611070LAL,https://www.basketball-reference.com/boxscores/pbp/200611070LAL.html,Los Angeles Lakers,Minnesota Timberwolves,LAL,MIN,A. Bynum,K. Garnett,L. Walton,LAL,MIN,L. Odom,/players/o/odomla01.html,LAL,MIN,A. Bynum,/players/b/bynuman01.html,K. Garnett,/players/g/garneke01.html,1.0,23.77100869372607,25.512516317991313,4.478175534340966,0.8236996516056379,4,655,3,334,2,322
200611080ORL,https://www.basketball-reference.com/boxscores/pbp/200611080ORL.html,Orlando Magic,Seattle SuperSonics,ORL,SEA,D. Howard,J. Petro,D. Howard,ORL,SEA,J. Nelson,/players/n/nelsoja01.html,ORL,SEA,D. Howard,/players/h/howardw01.html,J. Petro,/players/p/petrojo01.html,1.0,24.370019130202643,21.43480152626777,0.9194318011098336,1.3314946882422691,114,43,55,14,60,30
200611080TOR,https://www.basketball-reference.com/boxscores/pbp/200611080TOR.html,Toronto Raptors,Philadelphia 76ers,TOR,PHI,C. Bosh,S. Dalembert,M. Peterson,PHI,TOR,K. Ollie,/players/o/ollieke01.html,TOR,PHI,S. Dalembert,/players/d/dalemsa01.html,C. Bosh,/players/b/boshch01.html,0.0,26.24147223902256,25.44091073974192,0.8374380387610283,0.8428660576091033,214,172,127,96,87,75
200611080WAS,https://www.basketball-reference.com/boxscores/pbp/200611080WAS.html,Washington Wizards,Indiana Pacers,WAS,IND,E. Thomas,D. Harrison,G. Arenas,IND,WAS,S. Jackson,/players/j/jacksst02.html,WAS,IND,D. Harrison,/players/h/harrida01.html,E. Thomas,/players/t/thomaet01.html,0.0,23.46640521651337,13.049642663902553,1.4078674799499387,2.64054369901642,37,26,17,1,20,24
200611080BOS,https://www.basketball-reference.com/boxscores/pbp/200611080BOS.html,Boston Celtics,Charlotte Bobcats,BOS,CHA,T. Ratliff,E. Okafor,P. Pierce,CHA,BOS,G. Wallace,/players/w/wallage01.html,BOS,CHA,E. Okafor,/players/o/okafoem01.html,T. Ratliff,/players/r/ratlith01.html,0.0,24.74974588426594,21.960144398157098,0.8224403771388431,1.00300288602238,435,91,202,30,234,60
200611080NJN,https://www.basketball-reference.com/boxscores/pbp/200611080NJN.html,New Jersey Nets,Utah Jazz,NJN,UTA,J. Collins,M. Okur,M. Okur,UTA,NJN,D. Williams,/players/w/willide01.html,UTA,NJN,M. Okur,/players/o/okurme01.html,J. Collins,/players/c/collija04.html,1.0,25.172352887974533,22.06812365138953,0.8244136055055881,1.3559633523639247,309,41,154,15,155,25
200611080MIL,https://www.basketball-reference.com/boxscores/pbp/200611080MIL.html,Milwaukee Bucks,Houston Rockets,MIL,HOU,A. Bogut,Y. Ming,R. Alston,MIL,HOU,C. Villanueva,/players/v/villach01.html,HOU,MIL,A. Bogut,/players/b/bogutan01.html,Y. Ming,/players/m/mingya01.html,0.0,21.070405646378166,23.116131130870404,2.738626698014943,0.8377384628123921,10,206,3,82,7,125
200611080SAS,https://www.basketball-reference.com/boxscores/pbp/200611080SAS.html,San Antonio Spurs,Phoenix Suns,SAS,PHO,Tim Duncan,Tim Duncan,Shawn Marion,SAS,PHO,,,PHO,SAS,Tim Duncan,/players/d/duncati01.html,Tim Duncan,/players/d/duncati01.html,0.0,24.61002059310536,24.61002059310536,0.933827040021271,0.933827040021271,102,102,49,50,54,54
200611080DEN,https://www.basketball-reference.com/boxscores/pbp/200611080DEN.html,Denver Nuggets,New York Knicks,DEN,NYK,M. Camby,E. Curry,C. Frye,DEN,NYK,A. Miller,/players/m/millean02.html,NYK,DEN,M. Camby,/players/c/cambyma01.html,E. Curry,/players/c/curryed01.html,0.0,28.39742081872587,24.803248797752257,0.8487668567549045,0.8336024283072853,379,197,243,101,136,97
200611080POR,https://www.basketball-reference.com/boxscores/pbp/200611080POR.html,Portland Trail Blazers,Los Angeles Lakers,POR,LAL,J. Magloire,A. Bynum,Z. Randolph,POR,LAL,J. Jack,/players/j/jackja01.html,POR,LAL,J. Magloire,/players/m/magloja01.html,A. Bynum,/players/b/bynuman01.html,1.0,23.69339014510225,26.240534759634066,0.820878690650181,3.9267447607961974,283,5,121,4,162,3
