Game Code,Full Hyperlink,Home,Away,Home Short,Away Short,Home Tipper,Away Tipper,First Scorer,Tip Winning Team,Tip Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Scored Upon Team,Tip Winner,Tip Winner Link,Tip Loser,Tip Loser Link,Tip Winner Scores,Home TS Mu,Away TS Mu,Home TS Sigma,Away TS Sigma,Home Lifetime Appearances,Away Lifetime Appearances,Home Tipper Wins,Away Tipper Wins,Home Tipper Losses,Away Tipper Losses,Home Glicko Mu,Away Glicko Mu,Home Glicko Sigma,Away Glicko Sigma,Home Glicko Phi,Away Glicko Phi,Home Elo,Away Elo
200110310CHH,https://www.basketball-reference.com/boxscores/pbp/200110310CHH.html,Charlotte Hornets,Cleveland Cavaliers,CHH,CLE,E. Campbell,C. Mihm,E. Campbell,CHH,CLE,B. Davis,/players/d/davisba01.html,CHH,CLE,E. Campbell,/players/c/campbel01.html,C. Mihm,/players/m/mihmch01.html,1.0,26.53381525195657,23.667392672705677,0.8449383227184822,1.3380620278072346,217,41,134,20,84,22,1977.4267541024021,1396.88384573862,0.6517124582023711,0.6051853933561667,248.8480716764176,203.67208084917385,1297.872157742383,1200.227409451767
200110310MIA,https://www.basketball-reference.com/boxscores/pbp/200110310MIA.html,Miami Heat,Toronto Raptors,MIA,TOR,A. Mourning,A. Davis,B. Grant,MIA,TOR,B. Grant,/players/g/grantbr01.html,MIA,TOR,A. Mourning,/players/m/mournal01.html,A. Davis,/players/d/davisan01.html,1.0,27.734528306181712,22.67447868686736,0.8506335202823891,0.8737395201902249,202,165,126,63,76,104,1957.748339483302,1428.3746687730168,0.6274990532520374,0.6279831892164102,267.9172492603836,210.36226518054318,1335.3063675869444,1156.747715250199
200110310CHI,https://www.basketball-reference.com/boxscores/pbp/200110310CHI.html,Chicago Bulls,Indiana Pacers,CHI,IND,B. Miller,J. O'Neal,J. O'Neal,CHI,IND,J. Rose,/players/r/roseja01.html,IND,CHI,B. Miller,/players/m/millebr01.html,J. O'Neal,/players/o/onealje01.html,0.0,21.179103240741885,26.5707411782733,1.354711227890998,1.0467231406528914,45,85,13,54,32,32,1580.0731286075113,1586.4088752303155,0.6060040779283079,0.6052174271066949,213.81878706733085,218.35846910678654,1143.5636715545536,1279.7898950835536
200110310POR,https://www.basketball-reference.com/boxscores/pbp/200110310POR.html,Portland Trail Blazers,Golden State Warriors,POR,GSW,D. Davis,E. Dampier,E. Dampier,POR,GSW,S. Pippen,/players/p/pippesc01.html,GSW,POR,D. Davis,/players/d/davisda01.html,E. Dampier,/players/d/dampier01.html,0.0,26.31244892594114,25.38217152853101,0.8281699041303406,0.8872913027627488,247,162,131,73,116,91,1964.507356069804,1665.0456544487884,0.6568976722655541,0.6165607300113692,249.25024154669518,219.26630776222703,1273.4780396101553,1241.4364688820774
200111010ATL,https://www.basketball-reference.com/boxscores/pbp/200111010ATL.html,Atlanta Hawks,Washington Wizards,ATL,WAS,T. Ratliff,J. White,M. Jordan,WAS,ATL,R. Hamilton,/players/h/hamilri01.html,WAS,ATL,J. White,/players/w/whiteja01.html,T. Ratliff,/players/r/ratlith01.html,1.0,23.868011965188682,22.28998365658705,0.8422506823883497,1.0219687061207672,224,97,97,31,127,65,1710.6752746775574,1546.853954306604,0.6478708952853945,0.6049521478823422,216.7102917413263,227.58965306673977,1185.1720880527182,1147.3782961600198
200111010MEM,https://www.basketball-reference.com/boxscores/pbp/200111010MEM.html,Memphis Grizzlies,Detroit Pistons,MEM,DET,S. Swift,B. Wallace,C. Robinson,DET,MEM,D. Barros,/players/b/barroda01.html,DET,MEM,B. Wallace,/players/w/wallabe01.html,S. Swift,/players/s/swiftst01.html,1.0,18.476639304481743,27.77685939132171,3.5269144854645864,0.8800407418405372,7,175,1,114,6,60,1205.4592328273454,1582.4807895429688,0.6007870055394501,0.6172740358185489,260.46464259833203,228.67718066523014,1184.0154458540171,1346.5867610247076
200111010HOU,https://www.basketball-reference.com/boxscores/pbp/200111010HOU.html,Houston Rockets,Los Angeles Clippers,HOU,LAC,K. Cato,M. Olowokandi,E. Piatkowski,LAC,HOU,E. Piatkowski,/players/p/piatker01.html,LAC,HOU,M. Olowokandi,/players/o/olowomi01.html,K. Cato,/players/c/catoke01.html,1.0,24.66976252842492,23.284587743001,1.1863083413855098,0.8596148276074499,54,187,24,74,30,113,1840.9771866866568,1441.6665039301847,0.6147396661946094,0.62728400229786,212.1161064764538,230.08633770654748,1199.2933206307985,1148.449984127772
200111010DEN,https://www.basketball-reference.com/boxscores/pbp/200111010DEN.html,Denver Nuggets,Milwaukee Bucks,DEN,MIL,R. LaFrentz,M. Pope,R. Allen,DEN,MIL,N. Van Exel,/players/v/vanexni01.html,MIL,DEN,R. LaFrentz,/players/l/lafrera01.html,M. Pope,/players/p/popema01.html,0.0,20.105997391345205,18.27733635232329,3.159140048217636,3.704373821939375,9,6,2,1,7,6,1320.347256185623,1300.0956620367162,0.6012442839594204,0.6028868633600001,254.995621704472,327.4967384611158,1181.5126368622225,1180.4042981719874
200111010UTA,https://www.basketball-reference.com/boxscores/pbp/200111010UTA.html,Utah Jazz,Los Angeles Lakers,UTA,LAL,G. Ostertag,S. O'Neal,J. Stockton,UTA,LAL,K. Malone,/players/m/malonka01.html,UTA,LAL,G. Ostertag,/players/o/ostergr01.html,S. O'Neal,/players/o/onealsh01.html,1.0,25.824530544774348,30.377318825768292,0.9982160283685592,0.8676336547348386,89,318,44,234,45,86,1772.9023579041614,2071.0044978549886,0.6099099372074165,0.6570278351657107,212.99765805484344,236.10923083459141,1226.9509442448207,1455.7973086255954
200111010SEA,https://www.basketball-reference.com/boxscores/pbp/200111010SEA.html,Seattle SuperSonics,San Antonio Spurs,SEA,SAS,C. Booth,D. Robinson,R. Lewis,SAS,SEA,S. Smith,/players/s/smithst01.html,SEA,SAS,D. Robinson,/players/r/robinda01.html,C. Booth,/players/b/boothca01.html,0.0,24.399373211305004,27.740203827367143,1.5857888127509796,0.8393439752337245,30,325,15,201,15,123,1576.200828840527,1959.9511657824066,0.6058778437552733,0.6602734896877598,232.78206109200096,242.51261864016968,1207.4399679388634,1334.1510648616436
200111010GSW,https://www.basketball-reference.com/boxscores/pbp/200111010GSW.html,Golden State Warriors,Phoenix Suns,GSW,PHO,E. Dampier,J. Voskuhl,E. Dampier,GSW,PHO,L. Hughes,/players/h/hughela01.html,GSW,PHO,E. Dampier,/players/d/dampier01.html,J. Voskuhl,/players/v/voskuja01.html,1.0,25.29339113931298,24.84822528310145,0.8858367929385537,4.861317324152689,163,2,73,1,91,2,1618.9342373889394,1709.0717388213845,0.616214533917009,0.6018913005339841,222.91243598337522,325.76242817546915,1236.8962813078074,1200.32193910098
200111020IND,https://www.basketball-reference.com/boxscores/pbp/200111020IND.html,Indiana Pacers,Orlando Magic,IND,ORL,J. O'Neal,A. DeClercq,J. Tinsley,IND,ORL,J. Rose,/players/r/roseja01.html,IND,ORL,J. O'Neal,/players/o/onealje01.html,A. DeClercq,/players/d/declean01.html,1.0,26.331438625986074,22.231612855618152,1.0390643755429727,0.8841188306453819,86,149,54,57,32,93,1479.900458413507,1313.6243829611278,0.6050722374530078,0.612922296904392,209.89505299111943,216.81693505681446,1272.9240895500654,1127.5378758194604
200111020TOR,https://www.basketball-reference.com/boxscores/pbp/200111020TOR.html,Toronto Raptors,Dallas Mavericks,TOR,DAL,H. Olajuwon,J. Howard,A. Davis,TOR,DAL,A. Williams,/players/w/willial02.html,TOR,DAL,H. Olajuwon,/players/o/olajuha01.html,J. Howard,/players/h/howarju01.html,1.0,25.841507186200342,17.638494698507788,0.8816257634387732,6.093822761537795,144,2,76,0,68,3,1521.6944001723068,1053.255742971817,0.6247041409206407,0.5999140264900529,213.67471307519975,307.31032336830407,1239.9514291034902,1190.1540399785547
200111020BOS,https://www.basketball-reference.com/boxscores/pbp/200111020BOS.html,Boston Celtics,Chicago Bulls,BOS,CHI,T. Battie,B. Miller,G. Anthony,BOS,CHI,E. Williams,/players/w/willier01.html,CHI,BOS,T. Battie,/players/b/battito01.html,B. Miller,/players/m/millebr01.html,0.0,24.944140049532336,21.57893139661583,1.0267691272458839,1.3334940699041824,91,46,43,14,48,33,1934.134848895603,1683.5606421412588,0.6075135205279203,0.6058642387731529,227.33221882803952,207.6036842500109,1216.5801698683172,1150.4294770880415
200111020CHH,https://www.basketball-reference.com/boxscores/pbp/200111020CHH.html,Charlotte Hornets,New York Knicks,CHH,NYK,E. Campbell,F. Spencer,E. Campbell,CHH,NYK,P. Brown,/players/b/brownpj01.html,CHH,NYK,E. Campbell,/players/c/campbel01.html,F. Spencer,/players/s/spencfe01.html,1.0,26.594209347286025,18.502263539946615,0.8450878187550215,6.233819194889143,218,1,135,0,84,2,1996.243902739076,1225.869757124803,0.6515087708016234,0.5998296751875354,261.3873024473263,326.5447569373042,1301.502801668394,1194.16661242002
200111020MIA,https://www.basketball-reference.com/boxscores/pbp/200111020MIA.html,Miami Heat,Cleveland Cavaliers,MIA,CLE,A. Mourning,C. Mihm,A. Carter,MIA,CLE,A. Carter,/players/c/cartean01.html,MIA,CLE,A. Mourning,/players/m/mournal01.html,C. Mihm,/players/m/mihmch01.html,1.0,27.776981444708213,23.51681029889158,0.8513482598244225,1.325048537462114,203,42,127,20,76,23,1983.7793853121275,1381.8372737590125,0.6272838936603133,0.6050162828432746,272.019581645928,221.81047474918725,1337.941347481928,1196.5967655257562
200111020DET,https://www.basketball-reference.com/boxscores/pbp/200111020DET.html,Detroit Pistons,New Jersey Nets,DET,NJN,B. Wallace,K. Van Horn,T. MacCulloch,NJN,DET,K. Martin,/players/m/martike01.html,NJN,DET,K. Van Horn,/players/v/vanhoke01.html,B. Wallace,/players/w/wallabe01.html,1.0,27.79768138428116,24.200134455440352,0.8820746843209936,0.8712394097280531,176,146,115,68,61,77,1620.804338282513,1566.1780433671854,0.6169735644622188,0.6229307577808854,233.7726100754205,225.16250646256444,1349.4041837774155,1181.4803504652182
200111020MIN,https://www.basketball-reference.com/boxscores/pbp/200111020MIN.html,Minnesota Timberwolves,Memphis Grizzlies,MIN,MEM,K. Garnett,S. Swift,R. Nesterović,MEM,MIN,J. Williams,/players/w/willija02.html,MIN,MEM,S. Swift,/players/s/swiftst01.html,K. Garnett,/players/g/garneke01.html,0.0,25.33616784000746,18.14499529357936,0.8390449835854277,3.404934169348994,234,8,106,1,128,6,1763.3785765775492,1160.998607492817,0.6524353895153479,0.6005038930769073,212.04290147754475,254.5941015939447,1244.8592352588335,1181.198023101309
200111020LAL,https://www.basketball-reference.com/boxscores/pbp/200111020LAL.html,Los Angeles Lakers,Phoenix Suns,LAL,PHO,S. O'Neal,J. Voskuhl,A. Hardaway,LAL,PHO,L. Hunter,/players/h/hunteli01.html,PHO,LAL,S. O'Neal,/players/o/onealsh01.html,J. Voskuhl,/players/v/voskuja01.html,0.0,30.22113291460853,22.575565709456594,0.8653120693506724,4.253724261596795,319,3,234,1,86,3,1858.641300635502,1503.6285992952842,0.6583166887471325,0.6018642282482174,235.10649751347682,268.9586729755012,1447.9099112334586,1195.846350510599
200111030WAS,https://www.basketball-reference.com/boxscores/pbp/200111030WAS.html,Washington Wizards,Philadelphia 76ers,WAS,PHI,J. White,D. Mutombo,M. Jordan,PHI,WAS,D. Coleman,/players/c/colemde01.html,WAS,PHI,D. Mutombo,/players/m/mutomdi01.html,J. White,/players/w/whiteja01.html,0.0,22.449538545901156,25.681341388989356,1.0161126621718304,0.8302388996530253,98,320,32,198,66,121,1703.3342292051007,1528.6191367577994,0.6053253548817618,0.6857101008880595,219.4570140656887,223.13652172019349,1152.9200573558828,1253.7190093858228
200111030ATL,https://www.basketball-reference.com/boxscores/pbp/200111030ATL.html,Atlanta Hawks,Miami Heat,ATL,MIA,N. Mohammed,A. Mourning,N. Mohammed,MIA,ATL,B. Grant,/players/g/grantbr01.html,ATL,MIA,A. Mourning,/players/m/mournal01.html,N. Mohammed,/players/m/mohamna01.html,0.0,19.123373270162954,27.825895231906657,2.4625142552901487,0.8518355407037544,20,205,4,128,16,76,1708.760596247557,2004.1917244958026,0.6035225465186681,0.6271163380232093,251.6255458638197,279.41179730793755,1162.904660280623,1341.0124909948765
200111030NJN,https://www.basketball-reference.com/boxscores/pbp/200111030NJN.html,New Jersey Nets,Charlotte Hornets,NJN,CHH,K. Van Horn,E. Campbell,E. Campbell,CHH,NJN,P. Brown,/players/b/brownpj01.html,CHH,NJN,E. Campbell,/players/c/campbel01.html,K. Van Horn,/players/v/vanhoke01.html,1.0,24.34442077471311,26.62031089600914,0.8689754373843118,0.8476352076447691,147,220,69,136,78,84,1688.4304014110592,2009.7657004610685,0.6229107458077117,0.6513944365884154,216.7643613102332,277.3735692184539,1188.7248577362916,1305.0054466692613
200111030CHI,https://www.basketball-reference.com/boxscores/pbp/200111030CHI.html,Chicago Bulls,New York Knicks,CHI,NYK,B. Miller,F. Spencer,F. Spencer,NYK,CHI,M. Jackson,/players/j/jacksma01.html,NYK,CHI,F. Spencer,/players/s/spencfe01.html,B. Miller,/players/m/millebr01.html,1.0,21.440866261212648,17.095419265595993,1.3213689267977806,5.587488611708956,48,3,14,0,34,2,1634.1946985653824,1210.374342671392,0.6054998776135742,0.5997493505391185,211.27722698666298,331.1764126135364,1146.3701230005056,1190.663967419153
200111030CLE,https://www.basketball-reference.com/boxscores/pbp/200111030CLE.html,Cleveland Cavaliers,Orlando Magic,CLE,ORL,C. Mihm,A. DeClercq,G. Hill,CLE,ORL,A. Miller,/players/m/millean02.html,ORL,CLE,C. Mihm,/players/m/mihmch01.html,A. DeClercq,/players/d/declean01.html,0.0,23.398980963078245,22.177316616683207,1.3142359813761395,0.883918359735652,43,150,20,57,23,94,1365.2675271256267,1246.1350465775372,0.6048597216140005,0.6125348243716715,237.03489688744696,212.9141888166121,1193.5256220128074,1124.5160167712843
200111030HOU,https://www.basketball-reference.com/boxscores/pbp/200111030HOU.html,Houston Rockets,Minnesota Timberwolves,HOU,MIN,K. Cato,K. Garnett,K. Garnett,HOU,MIN,K. Thomas,/players/t/thomake01.html,MIN,HOU,K. Cato,/players/c/catoke01.html,K. Garnett,/players/g/garneke01.html,0.0,24.4609480645481,25.183289542319752,1.175047129571247,0.838426729496481,54,234,24,106,30,129,1642.3078265040708,1536.0493117988615,0.6163547486163911,0.655159520032584,222.2866537441782,232.7945134690476,1193.5668049403505,1238.9531939144445
200111030MIL,https://www.basketball-reference.com/boxscores/pbp/200111030MIL.html,Milwaukee Bucks,Boston Celtics,MIL,BOS,M. Pope,T. Battie,S. Cassell,BOS,MIL,J. Johnson,/players/j/johnsjo02.html,MIL,BOS,T. Battie,/players/b/battito01.html,M. Pope,/players/p/popema01.html,0.0,17.13463723523217,25.02621413342017,3.458649468165456,1.0234108066824106,8,93,1,44,7,48,1141.3375219124255,1989.5129051638253,0.6026880469482113,0.6071359826844398,272.6228042063201,223.47707918461586,1175.4202483937954,1220.6395239558528
200111030DEN,https://www.basketball-reference.com/boxscores/pbp/200111030DEN.html,Denver Nuggets,Sacramento Kings,DEN,SAC,R. LaFrentz,V. Divac,P. Stojaković,DEN,SAC,N. Van Exel,/players/v/vanexni01.html,SAC,DEN,R. LaFrentz,/players/l/lafrera01.html,V. Divac,/players/d/divacvl01.html,0.0,20.937229667643972,25.147963715492747,3.008663901080449,0.8344157329023679,10,224,3,110,7,115,1432.029770021274,1971.1863451066386,0.6011129663739009,0.651439601646187,241.498484486103,230.88214081312825,1186.4966866404147,1224.7003954702388
200111030SEA,https://www.basketball-reference.com/boxscores/pbp/200111030SEA.html,Seattle SuperSonics,Utah Jazz,SEA,UTA,J. James,G. Ostertag,R. Lewis,UTA,SEA,Q. Lewis,/players/l/lewisqu01.html,SEA,UTA,G. Ostertag,/players/o/ostergr01.html,J. James,/players/j/jamesje01.html,0.0,25.0,26.03080544921891,8.333333333333334,0.9920934366183181,1,91,0,45,1,45,1500.0,1947.2686626846607,0.6,0.6109330398600584,500.0,217.80328893086516,1200.0,1234.8383416369575
200111030POR,https://www.basketball-reference.com/boxscores/pbp/200111030POR.html,Portland Trail Blazers,San Antonio Spurs,POR,SAS,D. Davis,D. Robinson,S. Smith,SAS,POR,T. Duncan,/players/d/duncati01.html,SAS,POR,D. Robinson,/players/r/robinda01.html,D. Davis,/players/d/davisda01.html,1.0,26.389892366130187,27.79531931099245,0.8279874964806042,0.8398000132432704,249,326,132,202,117,123,2019.4102498237744,2000.4308084047989,0.6564664108327608,0.6599003896379095,243.82317218175285,245.8036832115729,1278.0182271844253,1337.4043120160845
200111030LAC,https://www.basketball-reference.com/boxscores/pbp/200111030LAC.html,Los Angeles Clippers,Golden State Warriors,LAC,GSW,M. Olowokandi,E. Dampier,M. Olowokandi,GSW,LAC,A. Jamison,/players/j/jamisan01.html,LAC,GSW,E. Dampier,/players/d/dampier01.html,M. Olowokandi,/players/o/olowomi01.html,0.0,23.39471576524826,25.369499568274293,0.8582273058451803,0.886246232482558,188,165,75,74,114,91,1672.8929368270074,1735.5022431451855,0.6290561138851531,0.6162939764651284,235.829077016301,222.3350971881147,1154.17649981822,1241.3718698981884
200111040MEM,https://www.basketball-reference.com/boxscores/pbp/200111040MEM.html,Memphis Grizzlies,Dallas Mavericks,MEM,DAL,S. Swift,S. Bradley,J. Williams,DAL,MEM,S. Nash,/players/n/nashst01.html,MEM,DAL,S. Bradley,/players/b/bradlsh01.html,S. Swift,/players/s/swiftst01.html,0.0,20.63953155156267,27.963925525829715,3.078220592522752,0.8668916400597027,9,177,2,115,7,62,1476.1524807045648,1706.0982277268604,0.6029145840599074,0.6245211416301063,264.0202273119243,209.54069726005508,1187.104064445698,1323.1395636433451
200111040TOR,https://www.basketball-reference.com/boxscores/pbp/200111040TOR.html,Toronto Raptors,Indiana Pacers,TOR,IND,A. Davis,J. O'Neal,J. O'Neal,IND,TOR,J. Tinsley,/players/t/tinslja01.html,IND,TOR,J. O'Neal,/players/o/onealje01.html,A. Davis,/players/d/davisan01.html,1.0,22.62971011332982,26.406251536924685,0.8740682843235474,1.035732684021482,167,88,63,55,105,32,1408.150666188783,1544.3768668777152,0.6277632808033067,0.6047048183560327,227.17892868095925,208.5901492594797,1154.1127353552154,1275.9459485982413
200111040DET,https://www.basketball-reference.com/boxscores/pbp/200111040DET.html,Detroit Pistons,Washington Wizards,DET,WAS,B. Wallace,J. White,R. Hamilton,WAS,DET,C. Whitney,/players/w/whitnch01.html,WAS,DET,J. White,/players/w/whiteja01.html,B. Wallace,/players/w/wallabe01.html,1.0,27.649816618058864,22.366888535071112,0.8795279274365063,1.0127652428185012,177,99,115,32,62,66,1492.1361300585932,1552.0663365057126,0.6169430690571993,0.6057561286065876,220.7790502593626,215.33874804625702,1342.159676506342,1149.3312960899761
200111040PHO,https://www.basketball-reference.com/boxscores/pbp/200111040PHO.html,Phoenix Suns,Houston Rockets,PHO,HOU,J. Voskuhl,K. Cato,G. Rice,HOU,PHO,S. Francis,/players/f/francst01.html,HOU,PHO,K. Cato,/players/c/catoke01.html,J. Voskuhl,/players/v/voskuja01.html,1.0,21.89662500011458,24.65080508409818,4.0001515828333245,1.1646137876515577,5,56,1,25,4,30,1453.2720743585494,1724.1008845238382,0.6015728446147335,0.6160283859627387,258.9671802551988,215.77766486059127,1193.9478649137952,1199.216277393259
200111040GSW,https://www.basketball-reference.com/boxscores/pbp/200111040GSW.html,Golden State Warriors,Portland Trail Blazers,GSW,POR,E. Dampier,R. Wallace,D. Stoudamire,GSW,POR,A. Jamison,/players/j/jamisan01.html,POR,GSW,E. Dampier,/players/d/dampier01.html,R. Wallace,/players/w/wallara01.html,0.0,25.44595642427207,24.676277188786102,0.885178473176194,1.1445673828411433,165,59,75,30,91,31,1826.790728723656,1497.8645991088513,0.6160237375196924,0.6083545468639294,215.03977731117007,234.7489451490497,1245.142725884048,1204.3916177347287
200111040SAC,https://www.basketball-reference.com/boxscores/pbp/200111040SAC.html,Sacramento Kings,San Antonio Spurs,SAC,SAS,V. Divac,D. Robinson,V. Divac,SAS,SAC,T. Duncan,/players/d/duncati01.html,SAC,SAS,D. Robinson,/players/r/robinda01.html,V. Divac,/players/d/divacvl01.html,0.0,25.024467823249708,27.869959526794965,0.8339806216581693,0.8395021404528279,226,327,110,203,116,123,1717.7409550034708,2126.958299051802,0.6539562964645063,0.6597467988990114,245.34862249341145,230.83382972345632,1219.1528051009261,1341.5579044273434
