Game Code,Full Hyperlink,Home,Away,Home Short,Away Short,Home Tipper,Away Tipper,First Scorer,Tip Winning Team,Tip Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Scored Upon Team,Tip Winner,Tip Winner Link,Tip Loser,Tip Loser Link,Tip Winner Scores,Home TS Mu,Away TS Mu,Home TS Sigma,Away TS Sigma,Home Lifetime Appearances,Away Lifetime Appearances,Home Tipper Wins,Away Tipper Wins,Home Tipper Losses,Away Tipper Losses,Home Glicko Mu,Away Glicko Mu,Home Glicko Sigma,Away Glicko Sigma,Home Glicko Phi,Away Glicko Phi,Home Elo,Away Elo
200710300GSW,https://www.basketball-reference.com/boxscores/pbp/200710300GSW.html,Golden State Warriors,Utah Jazz,GSW,UTA,A. Biedriņš,M. Okur,M. Ellis,UTA,GSW,R. Brewer,/players/b/brewero02.html,GSW,UTA,M. Okur,/players/o/okurme01.html,A. Biedriņš,/players/b/biedran01.html,0.0,22.56125399291335,22.96024886298115,1.0578669028246162,0.8751887952358993,75,134,31,56,45,77,1445.5689273542014,1434.9931197018875,0.6149296351078196,0.6430562012739535,209.0562137527013,217.77525340657016,1183.4726646966033,1193.1349515876673
200710300LAL,https://www.basketball-reference.com/boxscores/pbp/200710300LAL.html,Los Angeles Lakers,Houston Rockets,LAL,HOU,K. Brown,Y. Ming,K. Bryant,LAL,HOU,D. Fisher,/players/f/fishede01.html,LAL,HOU,K. Brown,/players/b/brownkw01.html,Y. Ming,/players/m/mingya01.html,1.0,23.27727846761535,22.69321945109845,0.9632537941436233,0.8314250308650459,91,257,40,102,52,156,1920.8469595516888,1651.491618182703,0.6194820297497345,0.6337476602839821,239.45946164011502,235.74100650433545,1196.8424274166075,1179.4443648248289
200710310IND,https://www.basketball-reference.com/boxscores/pbp/200710310IND.html,Indiana Pacers,Washington Wizards,IND,WAS,J. Foster,B. Haywood,B. Haywood,IND,WAS,I. Diogu,/players/d/dioguik01.html,WAS,IND,J. Foster,/players/f/fosteje01.html,B. Haywood,/players/h/haywobr01.html,0.0,22.382005325209047,22.068555244052124,1.3307488800911345,0.8362852726821485,41,241,14,87,27,155,1361.15351591569,1632.4899510468326,0.6099801467539213,0.6457655201333395,227.14530389955186,211.4603484817062,1172.4572338051905,1133.7265509383776
200710310ORL,https://www.basketball-reference.com/boxscores/pbp/200710310ORL.html,Orlando Magic,Milwaukee Bucks,ORL,MIL,D. Howard,A. Bogut,R. Lewis,ORL,MIL,R. Lewis,/players/l/lewisra02.html,ORL,MIL,D. Howard,/players/h/howardw01.html,A. Bogut,/players/b/bogutan01.html,1.0,26.209021127357307,21.11026660558495,0.8442607857242983,1.0995869070008275,195,72,112,22,85,51,1594.3114089724618,1425.5082590519232,0.625552831816136,0.6027672898578443,302.80815312331293,217.79707185526703,1333.7392788135612,1141.4323739821555
200710310TOR,https://www.basketball-reference.com/boxscores/pbp/200710310TOR.html,Toronto Raptors,Philadelphia 76ers,TOR,PHI,C. Bosh,S. Dalembert,A. Bargnani,PHI,TOR,R. Evans,/players/e/evansre01.html,TOR,PHI,S. Dalembert,/players/d/dalemsa01.html,C. Bosh,/players/b/boshch01.html,0.0,24.62530549620079,26.008330428890847,0.82367840866047,0.8227689720634175,283,250,157,145,126,105,1427.9752074409555,2069.1203799207738,0.6600867177865061,0.6659638028047559,216.12111337380279,251.0997345923244,1229.513430410458,1315.3964236556958
200710310NJN,https://www.basketball-reference.com/boxscores/pbp/200710310NJN.html,New Jersey Nets,Chicago Bulls,NJN,CHI,J. Collins,B. Wallace,J. Kidd,CHI,NJN,K. Hinrich,/players/h/hinriki01.html,NJN,CHI,B. Wallace,/players/w/wallabe01.html,J. Collins,/players/c/collija04.html,0.0,24.276412108616068,24.941602082790396,0.8244307363320553,0.8282651556289374,382,736,188,439,195,296,1421.3645461382132,1193.3171129446496,0.7103428222996486,0.752683762882639,232.98210628256214,299.2309867355998,1232.9093645358155,1259.554864454323
200710310CLE,https://www.basketball-reference.com/boxscores/pbp/200710310CLE.html,Cleveland Cavaliers,Dallas Mavericks,CLE,DAL,Z. Ilgauskas,D. Diop,D. Harris,CLE,DAL,D. Gibson,/players/g/gibsoda01.html,DAL,CLE,Z. Ilgauskas,/players/i/ilgauzy01.html,D. Diop,/players/d/diopde01.html,0.0,27.12351368658398,23.11613951605237,0.8378155943268812,1.0343427481553693,555,75,415,31,140,45,1512.4659204083034,1802.3417177279327,0.6795783649634332,0.6129476669837685,231.428630432855,205.61988426952817,1352.7374294114834,1194.2244365659774
200710310MEM,https://www.basketball-reference.com/boxscores/pbp/200710310MEM.html,Memphis Grizzlies,San Antonio Spurs,MEM,SAS,P. Gasol,T. Duncan,T. Duncan,MEM,SAS,D. Stoudamire,/players/s/stoudda01.html,SAS,MEM,P. Gasol,/players/g/gasolpa01.html,T. Duncan,/players/d/duncati01.html,0.0,24.034601273458726,26.099758734600506,0.8227138318666276,0.8345035888847593,407,191,202,108,207,85,1415.4129709555762,1918.5442467712799,0.6827740879747016,0.6339041277726589,227.13752770263733,221.2784601408904,1227.424388197769,1324.0944227848954
200710310DEN,https://www.basketball-reference.com/boxscores/pbp/200710310DEN.html,Denver Nuggets,Seattle SuperSonics,DEN,SEA,M. Camby,C. Wilcox,K. Martin,DEN,SEA,K. Martin,/players/m/martike01.html,DEN,SEA,M. Camby,/players/c/cambyma01.html,C. Wilcox,/players/w/wilcoch01.html,1.0,27.824659242385636,23.154515733868163,0.8391877381048178,0.9388955415068867,450,104,290,45,160,60,1772.0440018782126,1605.8436030087412,0.6784385088732541,0.6238480162939777,223.99453679799305,223.6048066825566,1393.3991216853558,1192.0232554775191
200711010UTA,https://www.basketball-reference.com/boxscores/pbp/200711010UTA.html,Utah Jazz,Houston Rockets,UTA,HOU,M. Okur,Y. Ming,C. Boozer,UTA,HOU,D. Williams,/players/w/willide01.html,UTA,HOU,M. Okur,/players/o/okurme01.html,Y. Ming,/players/m/mingya01.html,1.0,23.052494725489538,22.611621489037965,0.8738912714416447,0.8310981413591066,134,258,57,102,77,157,1544.5655105759051,1595.4799170608155,0.6428884287440223,0.6333587813051851,211.08439454160373,232.8545627336291,1197.9959359386414,1174.6945340014645
