Game Code,Full Hyperlink,Home,Away,Home Short,Away Short,Home Tipper,Away Tipper,First Scorer,Tip Winning Team,Tip Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Scored Upon Team,Tip Winner,Tip Winner Link,Tip Loser,Tip Loser Link,Tip Winner Scores,Home TS Mu,Away TS Mu,Home TS Sigma,Away TS Sigma,Home Lifetime Appearances,Away Lifetime Appearances,Home Tipper Wins,Away Tipper Wins,Home Tipper Losses,Away Tipper Losses
201510270ATL,https://www.basketball-reference.com/boxscores/pbp/201510270ATL.html,Atlanta Hawks,Detroit Pistons,ATL,DET,A. Horford,A. Drummond,M. Morris,DET,ATL,E. İlyasova,/players/i/ilyaser01.html,DET,ATL,A. Drummond,/players/d/drumman01.html,A. Horford,/players/h/horfoal01.html,1.0,22.920179376226944,27.02322210350832,0.8803827203511231,0.8825773324456596,139,172,59,120,81,51
201510270GSW,https://www.basketball-reference.com/boxscores/pbp/201510270GSW.html,Golden State Warriors,New Orleans Pelicans,GSW,NOP,A. Bogut,A. Davis,D. Green,NOP,GSW,N. Robinson,/players/r/robinna01.html,GSW,NOP,A. Davis,/players/d/davisan02.html,A. Bogut,/players/b/bogutan01.html,0.0,24.726931524185602,23.277688200880302,0.8221631875315129,0.8781192766827769,521,142,260,65,261,76
201510280ORL,https://www.basketball-reference.com/boxscores/pbp/201510280ORL.html,Orlando Magic,Washington Wizards,ORL,WAS,N. Vučević,M. Gortat,T. Harris,WAS,ORL,J. Wall,/players/w/walljo01.html,ORL,WAS,M. Gortat,/players/g/gortama01.html,N. Vučević,/players/v/vucevni01.html,0.0,22.420228578614626,25.125811612967517,0.845456345922504,0.8270789662131404,207,322,82,173,125,148
201510280BOS,https://www.basketball-reference.com/boxscores/pbp/201510280BOS.html,Boston Celtics,Philadelphia 76ers,BOS,PHI,T. Zeller,N. Noel,J. Crowder,BOS,PHI,D. Lee,/players/l/leeda02.html,BOS,PHI,T. Zeller,/players/z/zellety01.html,N. Noel,/players/n/noelne01.html,1.0,20.547003184537097,22.105431741163336,0.9827319269960909,1.053736433938333,92,71,31,32,61,40
201510280BRK,https://www.basketball-reference.com/boxscores/pbp/201510280BRK.html,Brooklyn Nets,Chicago Bulls,BRK,CHI,B. Lopez,P. Gasol,N. Mirotić,BRK,CHI,T. Young,/players/y/youngth01.html,CHI,BRK,B. Lopez,/players/l/lopezbr01.html,P. Gasol,/players/g/gasolpa01.html,0.0,24.79179018303133,24.478480607198183,0.8248775152059388,0.8212868388474738,373,735,194,391,180,347
201510280DET,https://www.basketball-reference.com/boxscores/pbp/201510280DET.html,Detroit Pistons,Utah Jazz,DET,UTA,Andre Drummond,Rudy Gobert,Gordon Hayward,UTA,DET,,,UTA,DET,Rudy Gobert,/players/g/goberru01.html,Andre Drummond,/players/d/drumman01.html,1.0,27.077362947483508,23.26623985935083,0.8823808663032798,1.3984330096000936,173,38,121,17,52,20
201510280TOR,https://www.basketball-reference.com/boxscores/pbp/201510280TOR.html,Toronto Raptors,Indiana Pacers,TOR,IND,J. Valančiūnas,I. Mahinmi,J. Valančiūnas,TOR,IND,K. Lowry,/players/l/lowryky01.html,TOR,IND,J. Valančiūnas,/players/v/valanjo01.html,I. Mahinmi,/players/m/mahinia01.html,1.0,22.123214955685977,21.4174802871048,0.8329750639745173,1.826354104582286,216,21,94,7,123,15
201510280MIA,https://www.basketball-reference.com/boxscores/pbp/201510280MIA.html,Miami Heat,Charlotte Hornets,MIA,CHO,H. Whiteside,A. Jefferson,C. Bosh,MIA,CHO,C. Bosh,/players/b/boshch01.html,MIA,CHO,H. Whiteside,/players/w/whiteha01.html,A. Jefferson,/players/j/jeffeal01.html,1.0,19.631167996299293,22.739190368805147,1.5596578769460845,0.8282254915141889,31,459,9,192,22,269
201510280MIL,https://www.basketball-reference.com/boxscores/pbp/201510280MIL.html,Milwaukee Bucks,New York Knicks,MIL,NYK,G. Monroe,R. Lopez,R. Lopez,NYK,MIL,K. Porziņģis,/players/p/porzikr01.html,NYK,MIL,R. Lopez,/players/l/lopezro01.html,G. Monroe,/players/m/monrogr01.html,1.0,19.77897174611706,21.54464770597976,0.9250241507343384,0.8337463608428712,133,330,39,129,94,200
201510280OKC,https://www.basketball-reference.com/boxscores/pbp/201510280OKC.html,Oklahoma City Thunder,San Antonio Spurs,OKC,SAS,S. Adams,T. Duncan,A. Roberson,OKC,SAS,A. Roberson,/players/r/roberan03.html,OKC,SAS,S. Adams,/players/a/adamsst01.html,T. Duncan,/players/d/duncati01.html,1.0,28.87712865066112,27.06996249370963,1.1467721505657154,0.8309793513738228,69,871,54,518,16,355
201510280MEM,https://www.basketball-reference.com/boxscores/pbp/201510280MEM.html,Memphis Grizzlies,Cleveland Cavaliers,MEM,CLE,M. Gasol,T. Mozgov,C. Lee,MEM,CLE,M. Conley,/players/c/conlemi01.html,MEM,CLE,M. Gasol,/players/g/gasolma01.html,T. Mozgov,/players/m/mozgoti01.html,1.0,25.81234907895714,23.01447919331737,0.8247120700596648,0.8420796080762396,547,181,341,84,207,98
201510280HOU,https://www.basketball-reference.com/boxscores/pbp/201510280HOU.html,Houston Rockets,Denver Nuggets,HOU,DEN,C. Capela,J. Lauvergne,G. Harris,HOU,DEN,J. Harden,/players/h/hardeja01.html,DEN,HOU,C. Capela,/players/c/capelca01.html,J. Lauvergne,/players/l/lauvejo01.html,0.0,25.0,28.211607442905734,8.333333333333334,6.94269338685286,0,1,0,1,0,1
201510280PHO,https://www.basketball-reference.com/boxscores/pbp/201510280PHO.html,Phoenix Suns,Dallas Mavericks,PHO,DAL,T. Chandler,Z. Pachulia,D. Williams,DAL,PHO,D. Nowitzki,/players/n/nowitdi01.html,DAL,PHO,Z. Pachulia,/players/p/pachuza01.html,T. Chandler,/players/c/chandty01.html,1.0,24.395459248926763,22.355672701125357,0.818008284662798,0.9124091597161078,767,119,437,48,330,71
201510280POR,https://www.basketball-reference.com/boxscores/pbp/201510280POR.html,Portland Trail Blazers,New Orleans Pelicans,POR,NOP,M. Plumlee,A. Davis,A. Aminu,POR,NOP,D. Lillard,/players/l/lillada01.html,POR,NOP,M. Plumlee,/players/p/plumlma01.html,A. Davis,/players/d/davisan02.html,1.0,22.792167352424343,23.394576309658785,1.1022232093247035,0.8761709169365989,65,142,29,66,36,77
201510280SAC,https://www.basketball-reference.com/boxscores/pbp/201510280SAC.html,Sacramento Kings,Los Angeles Clippers,SAC,LAC,K. Koufos,D. Jordan,L. Stephenson,LAC,SAC,B. Griffin,/players/g/griffbl01.html,LAC,SAC,D. Jordan,/players/j/jordade01.html,K. Koufos,/players/k/koufoko01.html,1.0,26.093227571888455,26.60802836950088,0.8866005106536617,0.8361179514151229,141,444,88,298,53,148
201510280LAL,https://www.basketball-reference.com/boxscores/pbp/201510280LAL.html,Los Angeles Lakers,Minnesota Timberwolves,LAL,MIN,R. Hibbert,K. Towns,R. Rubio,MIN,LAL,K. Garnett,/players/g/garneke01.html,MIN,LAL,K. Towns,/players/t/townska01.html,R. Hibbert,/players/h/hibbero01.html,1.0,23.15784614123641,25.0,0.8251342198681552,8.333333333333334,492,1,224,0,269,0
201510290IND,https://www.basketball-reference.com/boxscores/pbp/201510290IND.html,Indiana Pacers,Memphis Grizzlies,IND,MEM,I. Mahinmi,M. Gasol,C. Lee,MEM,IND,T. Allen,/players/a/allento01.html,MEM,IND,M. Gasol,/players/g/gasolma01.html,I. Mahinmi,/players/m/mahinia01.html,1.0,21.043124806569473,25.870979943160116,1.7837044573016856,0.825124437993267,23,549,7,342,16,207
201510290NYK,https://www.basketball-reference.com/boxscores/pbp/201510290NYK.html,New York Knicks,Atlanta Hawks,NYK,ATL,R. Lopez,A. Horford,K. Bazemore,ATL,NYK,J. Teague,/players/t/teaguje01.html,ATL,NYK,A. Horford,/players/h/horfoal01.html,R. Lopez,/players/l/lopezro01.html,1.0,21.614454082347457,22.866305073882458,0.833692505545727,0.8802264446588961,331,140,130,59,201,81
201510290LAC,https://www.basketball-reference.com/boxscores/pbp/201510290LAC.html,Los Angeles Clippers,Dallas Mavericks,LAC,DAL,D. Jordan,Z. Pachulia,J. Redick,LAC,DAL,B. Griffin,/players/g/griffbl01.html,LAC,DAL,D. Jordan,/players/j/jordade01.html,Z. Pachulia,/players/p/pachuza01.html,1.0,26.691423508406423,22.49026746583112,0.8356581914085306,0.9094406669103403,444,119,299,49,148,72
201510300CLE,https://www.basketball-reference.com/boxscores/pbp/201510300CLE.html,Cleveland Cavaliers,Miami Heat,CLE,MIA,Timofey Mozgov,Hassan Whiteside,Dwyane Wade,CLE,MIA,,,MIA,CLE,Timofey Mozgov,/players/m/mozgoti01.html,Hassan Whiteside,/players/w/whiteha01.html,0.0,22.953378144336103,20.05770957810214,0.8421635585496678,1.5281588430076058,182,32,84,10,98,23
201510300PHI,https://www.basketball-reference.com/boxscores/pbp/201510300PHI.html,Philadelphia 76ers,Utah Jazz,PHI,UTA,N. Noel,R. Gobert,R. Hood,UTA,PHI,R. Hood,/players/h/hoodro01.html,UTA,PHI,R. Gobert,/players/g/goberru01.html,N. Noel,/players/n/noelne01.html,1.0,21.93703494330038,23.6361820130644,1.0469842893223025,1.375800639749196,73,39,32,18,41,20
