Game Code,Full Hyperlink,Home,Away,Home Short,Away Short,Home Tipper,Away Tipper,First Scorer,Tip Winning Team,Tip Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Scored Upon Team,Tip Winner,Tip Winner Link,Tip Loser,Tip Loser Link,Tip Winner Scores,Home TS Mu,Away TS Mu,Home TS Sigma,Away TS Sigma,Home Lifetime Appearances,Away Lifetime Appearances,Home Tipper Wins,Away Tipper Wins,Home Tipper Losses,Away Tipper Losses
199902050UTA,https://www.basketball-reference.com/boxscores/pbp/199902050UTA.html,Utah Jazz,Chicago Bulls,UTA,CHI,G. Ostertag,A. Lang,J. Hornacek,CHI,UTA,R. Harper,/players/h/harpero01.html,UTA,CHI,A. Lang,/players/l/langan01.html,G. Ostertag,/players/o/ostergr01.html,0.0,24.31141519286567,25.0,1.8826322256728474,8.333333333333334,24,1,10,0,14,0
199902060ATL,https://www.basketball-reference.com/boxscores/pbp/199902060ATL.html,Atlanta Hawks,New Jersey Nets,ATL,NJN,D. Mutombo,J. Williams,S. Smith,ATL,NJN,M. Blaylock,/players/b/blaylmo01.html,ATL,NJN,D. Mutombo,/players/m/mutomdi01.html,J. Williams,/players/w/willija01.html,1.0,28.955518096340864,24.70521941340066,1.0982984243762566,1.1481629738987913,84,65,59,31,25,35
199902060BOS,https://www.basketball-reference.com/boxscores/pbp/199902060BOS.html,Boston Celtics,Cleveland Cavaliers,BOS,CLE,E. Riley,Z. Ilgauskas,S. Kemp,CLE,BOS,B. Knight,/players/k/knighbr01.html,CLE,BOS,Z. Ilgauskas,/players/i/ilgauzy01.html,E. Riley,/players/r/rileyer01.html,1.0,25.592323309445092,29.298450827055067,2.4100001932930737,1.0578886376897958,15,86,8,60,7,25
199902060CHH,https://www.basketball-reference.com/boxscores/pbp/199902060CHH.html,Charlotte Hornets,Milwaukee Bucks,CHH,MIL,D. Coleman,E. Johnson,J. Reid,MIL,CHH,T. Hill,/players/h/hillty01.html,CHH,MIL,E. Johnson,/players/j/johnser02.html,D. Coleman,/players/c/colemde01.html,0.0,13.779448274455028,26.914998815264234,4.681852879738564,1.0696733097044304,5,82,0,46,5,35
199902060GSW,https://www.basketball-reference.com/boxscores/pbp/199902060GSW.html,Golden State Warriors,Houston Rockets,GSW,HOU,E. Dampier,H. Olajuwon,J. Caffey,HOU,GSW,M. Maloney,/players/m/malonma01.html,GSW,HOU,H. Olajuwon,/players/o/olajuha01.html,E. Dampier,/players/d/dampier01.html,0.0,21.990052376346576,24.076237574938848,1.1115452819241303,2.6425534826301535,83,15,25,5,58,9
199902060PHI,https://www.basketball-reference.com/boxscores/pbp/199902060PHI.html,Philadelphia 76ers,Orlando Magic,PHI,ORL,T. Ratliff,B. Outlaw,A. Hardaway,PHI,ORL,A. Iverson,/players/i/iversal01.html,ORL,PHI,T. Ratliff,/players/r/ratlith01.html,B. Outlaw,/players/o/outlabo01.html,0.0,24.360005925787384,31.67074707526898,1.2183302183364826,6.159343881291299,54,2,24,2,30,1
199902060SAS,https://www.basketball-reference.com/boxscores/pbp/199902060SAS.html,San Antonio Spurs,Minnesota Timberwolves,SAS,MIN,D. Robinson,D. Garrett,D. Garrett,SAS,MIN,A. Johnson,/players/j/johnsav01.html,MIN,SAS,D. Robinson,/players/r/robinda01.html,D. Garrett,/players/g/garrede01.html,0.0,27.800616756887614,19.66782337270603,1.089427269408361,1.7964239365695651,81,33,52,6,29,28
199902060WAS,https://www.basketball-reference.com/boxscores/pbp/199902060WAS.html,Washington Wizards,Toronto Raptors,WAS,TOR,T. Davis,M. Stewart,C. Cheaney,TOR,WAS,A. Williams,/players/w/willial02.html,WAS,TOR,M. Stewart,/players/s/stewami01.html,T. Davis,/players/d/daviste01.html,0.0,25.0,20.791190754450042,8.333333333333334,1.6311718900100605,1,38,0,9,1,28
199902070DET,https://www.basketball-reference.com/boxscores/pbp/199902070DET.html,Detroit Pistons,Indiana Pacers,DET,IND,B. Dele,R. Smits,M. Jackson,IND,DET,R. Miller,/players/m/millere01.html,IND,DET,R. Smits,/players/s/smitsri01.html,B. Dele,/players/d/delebi01.html,1.0,26.331316571678983,32.638753132861,1.137383420161573,3.5189611205054416,70,7,37,5,33,1
199902070GSW,https://www.basketball-reference.com/boxscores/pbp/199902070GSW.html,Golden State Warriors,Dallas Mavericks,GSW,DAL,E. Dampier,S. Bradley,D. Nowitzki,DAL,GSW,S. Nash,/players/n/nashst01.html,DAL,GSW,S. Bradley,/players/b/bradlsh01.html,E. Dampier,/players/d/dampier01.html,1.0,21.878379895669116,28.166950468631814,1.1062590675824673,1.406417257076598,84,47,25,28,59,18
199902070LAC,https://www.basketball-reference.com/boxscores/pbp/199902070LAC.html,Los Angeles Clippers,Chicago Bulls,LAC,CHI,L. Wright,A. Lang,A. Lang,LAC,CHI,L. Murray,/players/m/murrala01.html,CHI,LAC,L. Wright,/players/w/wrighlo02.html,A. Lang,/players/l/langan01.html,0.0,20.960475360170715,29.978415589733714,1.9538743197893034,6.5215817518446375,24,1,8,1,17,1
199902070LAL,https://www.basketball-reference.com/boxscores/pbp/199902070LAL.html,Los Angeles Lakers,Utah Jazz,LAL,UTA,S. O'Neal,G. Ostertag,S. O'Neal,LAL,UTA,D. Fisher,/players/f/fishede01.html,LAL,UTA,S. O'Neal,/players/o/onealsh01.html,G. Ostertag,/players/o/ostergr01.html,1.0,29.476690374149026,24.056854537055933,1.1060227465117545,1.865707205386333,71,24,49,10,22,15
199902070NJN,https://www.basketball-reference.com/boxscores/pbp/199902070NJN.html,New Jersey Nets,Atlanta Hawks,NJN,ATL,J. Williams,D. Mutombo,A. Henderson,ATL,NJN,A. Henderson,/players/h/hendeal01.html,ATL,NJN,D. Mutombo,/players/m/mutomdi01.html,J. Williams,/players/w/willija01.html,1.0,24.61649716849794,29.036740802908945,1.142438550615138,1.093798192565492,67,86,31,60,36,25
199902070NYK,https://www.basketball-reference.com/boxscores/pbp/199902070NYK.html,New York Knicks,Miami Heat,NYK,MIA,P. Ewing,A. Mourning,P. Brown,NYK,MIA,L. Sprewell,/players/s/sprewla01.html,MIA,NYK,P. Ewing,/players/e/ewingpa01.html,A. Mourning,/players/m/mournal01.html,0.0,23.33463550703617,26.33373191809309,1.7814137117127538,1.161053960814873,31,60,12,33,19,28
199902070PHO,https://www.basketball-reference.com/boxscores/pbp/199902070PHO.html,Phoenix Suns,Denver Nuggets,PHO,DEN,L. Longley,A. McDyess,A. McDyess,DEN,PHO,N. Van Exel,/players/v/vanexni01.html,DEN,PHO,A. McDyess,/players/m/mcdyean01.html,L. Longley,/players/l/longllu01.html,1.0,25.857919222388098,27.38542176290859,1.1117381349801785,1.0583606764619593,73,86,36,51,37,34
199902070SAC,https://www.basketball-reference.com/boxscores/pbp/199902070SAC.html,Sacramento Kings,Vancouver Grizzlies,SAC,VAN,V. Divac,T. Massenburg,T. Massenburg,SAC,VAN,T. Abdul-Wahad,/players/a/abdulta01.html,VAN,SAC,V. Divac,/players/d/divacvl01.html,T. Massenburg,/players/m/masseto01.html,0.0,28.09020012784392,21.024276157629682,1.3515460586637902,2.702874983615508,47,13,30,3,17,11
199902070SEA,https://www.basketball-reference.com/boxscores/pbp/199902070SEA.html,Seattle SuperSonics,Portland Trail Blazers,SEA,POR,V. Baker,A. Sabonis,V. Baker,SEA,POR,G. Payton,/players/p/paytoga01.html,SEA,POR,V. Baker,/players/b/bakervi01.html,A. Sabonis,/players/s/sabonar01.html,1.0,29.768375180586855,29.188128150114203,1.0711972722831677,1.131135986046393,90,75,64,51,26,25
199902080CHH,https://www.basketball-reference.com/boxscores/pbp/199902080CHH.html,Charlotte Hornets,Miami Heat,CHH,MIA,D. Coleman,A. Mourning,B. Phills,CHH,MIA,C. Person,/players/p/persoch01.html,CHH,MIA,D. Coleman,/players/c/colemde01.html,A. Mourning,/players/m/mournal01.html,1.0,13.49139455468226,26.104391389693898,4.52723029086822,1.1506794778246747,5,61,0,33,5,29
199902080CLE,https://www.basketball-reference.com/boxscores/pbp/199902080CLE.html,Cleveland Cavaliers,Indiana Pacers,CLE,IND,Z. Ilgauskas,D. Davis,R. Smits,IND,CLE,M. Jackson,/players/j/jacksma01.html,IND,CLE,D. Davis,/players/d/davisda01.html,Z. Ilgauskas,/players/i/ilgauzy01.html,1.0,29.37929828107683,25.444517550787538,1.0545648480046022,1.0064932088393577,87,92,61,44,26,47
199902080DET,https://www.basketball-reference.com/boxscores/pbp/199902080DET.html,Detroit Pistons,Washington Wizards,DET,WAS,Bison Dele,Terry Davis,Bison Dele,DET,WAS,,,DET,WAS,Bison Dele,/players/d/delebi01.html,Terry Davis,/players/d/daviste01.html,1.0,26.270651748861233,17.940724048518277,1.1346211081450284,6.186795192291722,70,1,37,0,33,2
199902080HOU,https://www.basketball-reference.com/boxscores/pbp/199902080HOU.html,Houston Rockets,Denver Nuggets,HOU,DEN,H. Olajuwon,A. McDyess,S. Pippen,HOU,DEN,M. Dickerson,/players/d/dickemi01.html,HOU,DEN,H. Olajuwon,/players/o/olajuha01.html,A. McDyess,/players/m/mcdyean01.html,1.0,24.704493984915956,27.500443256908547,2.5296586977517452,1.053087604929624,15,86,6,52,9,35
199902080ORL,https://www.basketball-reference.com/boxscores/pbp/199902080ORL.html,Orlando Magic,Boston Celtics,ORL,BOS,B. Outlaw,E. Riley,N. Anderson,ORL,BOS,A. Hardaway,/players/h/hardaan01.html,ORL,BOS,B. Outlaw,/players/o/outlabo01.html,E. Riley,/players/r/rileyer01.html,1.0,25.697974054144222,25.174826671791955,4.8514966247066695,2.3329424064015143,3,15,2,8,1,8
199902080SAS,https://www.basketball-reference.com/boxscores/pbp/199902080SAS.html,San Antonio Spurs,Los Angeles Lakers,SAS,LAL,D. Robinson,S. O'Neal,K. Bryant,LAL,SAS,K. Bryant,/players/b/bryanko01.html,LAL,SAS,S. O'Neal,/players/o/onealsh01.html,D. Robinson,/players/r/robinda01.html,1.0,27.838292169799868,29.543528719704224,1.0880489580957582,1.1024723426640546,83,73,53,50,30,22
199902080VAN,https://www.basketball-reference.com/boxscores/pbp/199902080VAN.html,Vancouver Grizzlies,Portland Trail Blazers,VAN,POR,T. Massenburg,A. Sabonis,T. Massenburg,POR,VAN,D. Stoudamire,/players/s/stoudda01.html,VAN,POR,A. Sabonis,/players/s/sabonar01.html,T. Massenburg,/players/m/masseto01.html,0.0,20.72882045958989,29.039093179858522,2.6276605510662336,1.123157447380274,15,77,3,51,12,25
199902090CHI,https://www.basketball-reference.com/boxscores/pbp/199902090CHI.html,Chicago Bulls,Atlanta Hawks,CHI,ATL,A. Lang,D. Mutombo,A. Lang,ATL,CHI,M. Blaylock,/players/b/blaylmo01.html,CHI,ATL,D. Mutombo,/players/m/mutomdi01.html,A. Lang,/players/l/langan01.html,0.0,23.012073107169993,29.114991544398592,5.050539284763316,1.0895234207240214,3,87,1,61,2,25
199902090DAL,https://www.basketball-reference.com/boxscores/pbp/199902090DAL.html,Dallas Mavericks,Utah Jazz,DAL,UTA,Shawn Bradley,Greg Ostertag,John Stockton,UTA,DAL,,,UTA,DAL,Greg Ostertag,/players/o/ostergr01.html,Shawn Bradley,/players/b/bradlsh01.html,1.0,28.258361309723377,23.867362197991177,1.3961474918387125,1.835474439610462,48,26,29,10,19,15
199902090MIA,https://www.basketball-reference.com/boxscores/pbp/199902090MIA.html,Miami Heat,Boston Celtics,MIA,BOS,A. Mourning,E. Riley,K. Askins,MIA,BOS,D. Majerle,/players/m/majerda01.html,MIA,BOS,A. Mourning,/players/m/mournal01.html,E. Riley,/players/r/rileyer01.html,1.0,25.753905771538758,24.672064904441346,1.1426871585178215,2.2749835806836156,62,16,33,8,29,9
199902090MIN,https://www.basketball-reference.com/boxscores/pbp/199902090MIN.html,Minnesota Timberwolves,San Antonio Spurs,MIN,SAS,K. Garnett,D. Robinson,S. Marbury,MIN,SAS,D. Garrett,/players/g/garrede01.html,MIN,SAS,K. Garnett,/players/g/garneke01.html,D. Robinson,/players/r/robinda01.html,1.0,21.374685183114146,27.719809386174187,2.2149070968975417,1.0820686158972723,20,83,5,53,15,31
199902090PHI,https://www.basketball-reference.com/boxscores/pbp/199902090PHI.html,Philadelphia 76ers,Detroit Pistons,PHI,DET,T. Ratliff,B. Dele,M. Geiger,PHI,DET,E. Snow,/players/s/snower01.html,PHI,DET,T. Ratliff,/players/r/ratlith01.html,B. Dele,/players/d/delebi01.html,1.0,24.594744661936957,26.315956341714486,1.2120310041592859,1.1340189122990045,55,71,25,38,30,34
199902090PHO,https://www.basketball-reference.com/boxscores/pbp/199902090PHO.html,Phoenix Suns,Sacramento Kings,PHO,SAC,L. Longley,V. Divac,V. Divac,SAC,PHO,C. Williamson,/players/w/willico02.html,SAC,PHO,V. Divac,/players/d/divacvl01.html,L. Longley,/players/l/longllu01.html,1.0,25.73107643939425,28.16428634835627,1.1049529114312566,1.3446096715818754,74,49,36,31,38,17
199902090SEA,https://www.basketball-reference.com/boxscores/pbp/199902090SEA.html,Seattle SuperSonics,Golden State Warriors,SEA,GSW,O. Polynice,E. Dampier,B. Owens,SEA,GSW,V. Baker,/players/b/bakervi01.html,SEA,GSW,O. Polynice,/players/p/polynol01.html,E. Dampier,/players/d/dampier01.html,1.0,23.098448568704736,21.821701392280357,1.8927032916604234,1.103185665763703,25,84,11,25,14,60
199902090TOR,https://www.basketball-reference.com/boxscores/pbp/199902090TOR.html,Toronto Raptors,Milwaukee Bucks,TOR,MIL,A. Williams,E. Johnson,G. Robinson,MIL,TOR,R. Allen,/players/a/allenra02.html,MIL,TOR,E. Johnson,/players/j/johnser02.html,A. Williams,/players/w/willial02.html,1.0,25.0,26.93012155890059,8.333333333333334,1.071074983343233,1,83,0,47,1,35
199902100CHH,https://www.basketball-reference.com/boxscores/pbp/199902100CHH.html,Charlotte Hornets,Cleveland Cavaliers,CHH,CLE,D. Coleman,Z. Ilgauskas,C. Henderson,CLE,CHH,S. Kemp,/players/k/kempsh01.html,CLE,CHH,Z. Ilgauskas,/players/i/ilgauzy01.html,D. Coleman,/players/c/colemde01.html,1.0,18.890252861008577,29.163649751094763,3.808643857447319,1.0468657623129365,7,88,1,61,6,26
199902100DEN,https://www.basketball-reference.com/boxscores/pbp/199902100DEN.html,Denver Nuggets,Los Angeles Lakers,DEN,LAL,A. McDyess,S. O'Neal,R. Horry,LAL,DEN,R. Horry,/players/h/horryro01.html,LAL,DEN,S. O'Neal,/players/o/onealsh01.html,A. McDyess,/players/m/mcdyean01.html,1.0,27.323141513979433,29.665155144137643,1.0471529620929139,1.0960821182965423,88,74,52,51,36,22
199902100GSW,https://www.basketball-reference.com/boxscores/pbp/199902100GSW.html,Golden State Warriors,Seattle SuperSonics,GSW,SEA,E. Dampier,O. Polynice,M. Bogues,GSW,SEA,M. Bogues,/players/b/boguemu01.html,GSW,SEA,E. Dampier,/players/d/dampier01.html,O. Polynice,/players/p/polynol01.html,1.0,21.69546109188382,23.468648097827714,1.0970273646269175,1.8474390034141035,85,26,25,12,60,15
199902100HOU,https://www.basketball-reference.com/boxscores/pbp/199902100HOU.html,Houston Rockets,Sacramento Kings,HOU,SAC,H. Olajuwon,V. Divac,H. Olajuwon,HOU,SAC,S. Pippen,/players/p/pippesc01.html,HOU,SAC,H. Olajuwon,/players/o/olajuha01.html,V. Divac,/players/d/divacvl01.html,1.0,25.722306680306932,28.32597814085098,2.401358680499575,1.3310057088918583,16,49,7,32,9,18
199902100NJN,https://www.basketball-reference.com/boxscores/pbp/199902100NJN.html,New Jersey Nets,Orlando Magic,NJN,ORL,J. Williams,B. Outlaw,C. Gatling,NJN,ORL,J. Williams,/players/w/willija01.html,NJN,ORL,J. Williams,/players/w/willija01.html,B. Outlaw,/players/o/outlabo01.html,1.0,24.53117324169527,27.87007504564102,1.1369946910496702,4.292947224512654,67,4,31,3,36,2
199902100NYK,https://www.basketball-reference.com/boxscores/pbp/199902100NYK.html,New York Knicks,Washington Wizards,NYK,WAS,P. Ewing,B. Wallace,L. Johnson,NYK,WAS,L. Johnson,/players/j/johnsla02.html,NYK,WAS,P. Ewing,/players/e/ewingpa01.html,B. Wallace,/players/w/wallabe01.html,1.0,23.87293428308177,26.495699636600545,1.7349336835828555,2.448753971199858,32,13,13,8,19,6
199902100POR,https://www.basketball-reference.com/boxscores/pbp/199902100POR.html,Portland Trail Blazers,Indiana Pacers,POR,IND,A. Sabonis,R. Smits,R. Smits,POR,IND,I. Rider,/players/r/rideris01.html,IND,POR,A. Sabonis,/players/s/sabonar01.html,R. Smits,/players/s/smitsri01.html,0.0,29.078886784077834,33.216676761103066,1.1215402345949435,3.345178835738749,77,7,52,6,25,2
199902100VAN,https://www.basketball-reference.com/boxscores/pbp/199902100VAN.html,Vancouver Grizzlies,Los Angeles Clippers,VAN,LAC,T. Massenburg,L. Wright,M. Taylor,VAN,LAC,M. Bibby,/players/b/bibbymi01.html,LAC,VAN,T. Massenburg,/players/m/masseto01.html,L. Wright,/players/w/wrighlo02.html,0.0,20.511988712701275,21.586815962057358,2.568575110305254,1.9201310552813242,15,25,3,9,12,18
199902110ATL,https://www.basketball-reference.com/boxscores/pbp/199902110ATL.html,Atlanta Hawks,Charlotte Hornets,ATL,CHH,D. Mutombo,D. Coleman,M. Blaylock,ATL,CHH,S. Smith,/players/s/smithst01.html,ATL,CHH,D. Mutombo,/players/m/mutomdi01.html,D. Coleman,/players/c/colemde01.html,1.0,29.17219030092041,18.567269633918546,1.0882736845443008,3.676696779275933,87,7,62,1,25,7
199902110CHI,https://www.basketball-reference.com/boxscores/pbp/199902110CHI.html,Chicago Bulls,New York Knicks,CHI,NYK,A. Lang,P. Ewing,A. Lang,CHI,NYK,T. Kukoč,/players/k/kukocto01.html,CHI,NYK,A. Lang,/players/l/langan01.html,P. Ewing,/players/e/ewingpa01.html,1.0,21.789784107964607,24.334743459177673,4.593576957657704,1.697236505359634,3,33,1,14,2,20
199902110CLE,https://www.basketball-reference.com/boxscores/pbp/199902110CLE.html,Cleveland Cavaliers,San Antonio Spurs,CLE,SAS,Z. Ilgauskas,D. Robinson,S. Elliott,CLE,SAS,C. Henderson,/players/h/hendece02.html,SAS,CLE,Z. Ilgauskas,/players/i/ilgauzy01.html,D. Robinson,/players/r/robinda01.html,0.0,29.188194389272038,27.45769174047331,1.0474390003104033,1.0738102817691277,88,84,62,53,26,32
199902110DAL,https://www.basketball-reference.com/boxscores/pbp/199902110DAL.html,Dallas Mavericks,Houston Rockets,DAL,HOU,Shawn Bradley,Hakeem Olajuwon,Dirk Nowitzki,DAL,HOU,,,DAL,HOU,Shawn Bradley,/players/b/bradlsh01.html,Hakeem Olajuwon,/players/o/olajuha01.html,1.0,27.8851503493705,26.62199251829804,1.3747969117104264,2.2930061460915403,48,17,29,8,19,10
199902110DET,https://www.basketball-reference.com/boxscores/pbp/199902110DET.html,Detroit Pistons,Orlando Magic,DET,ORL,B. Dele,B. Outlaw,G. Hill,DET,ORL,G. Hill,/players/h/hillgr01.html,DET,ORL,B. Dele,/players/d/delebi01.html,B. Outlaw,/players/o/outlabo01.html,1.0,26.11946397062589,25.222191980665837,1.1246940887241734,3.771633919538876,72,5,38,3,34,3
199902110MIA,https://www.basketball-reference.com/boxscores/pbp/199902110MIA.html,Miami Heat,Toronto Raptors,MIA,TOR,A. Mourning,K. Willis,P. Brown,TOR,MIA,V. Carter,/players/c/cartevi01.html,MIA,TOR,K. Willis,/players/w/willike02.html,A. Mourning,/players/m/mournal01.html,0.0,25.89055898292883,27.141555747448574,1.1356446499712853,1.1040831560052051,64,73,34,43,30,29
199902110MIL,https://www.basketball-reference.com/boxscores/pbp/199902110MIL.html,Milwaukee Bucks,New Jersey Nets,MIL,NJN,E. Johnson,J. Williams,T. Hill,MIL,NJN,T. Brandon,/players/b/brandte01.html,MIL,NJN,E. Johnson,/players/j/johnser02.html,J. Williams,/players/w/willija01.html,1.0,27.005716961658475,24.71784029128738,1.0709283671242897,1.1308284642357598,83,68,48,32,35,37
199902110MIN,https://www.basketball-reference.com/boxscores/pbp/199902110MIN.html,Minnesota Timberwolves,Los Angeles Lakers,MIN,LAL,K. Garnett,E. Campbell,K. Garnett,MIN,LAL,C. Carr,/players/c/carrch01.html,MIN,LAL,K. Garnett,/players/g/garneke01.html,E. Campbell,/players/c/campbel01.html,1.0,22.467996457144732,26.521842042824503,2.117118126716201,1.900132593754835,21,24,6,13,15,12
199902110PHO,https://www.basketball-reference.com/boxscores/pbp/199902110PHO.html,Phoenix Suns,Utah Jazz,PHO,UTA,Todd Fuller,Todd Fuller,Rex Chapman,UTA,PHO,,,PHO,UTA,Todd Fuller,/players/f/fulleto02.html,Todd Fuller,/players/f/fulleto02.html,0.0,25.0,25.0,8.333333333333334,8.333333333333334,0,0,0,1,1,1
199902110VAN,https://www.basketball-reference.com/boxscores/pbp/199902110VAN.html,Vancouver Grizzlies,Indiana Pacers,VAN,IND,Tony Massenburg,Dale Davis,Rik Smits,VAN,IND,,,IND,VAN,Tony Massenburg,/players/m/masseto01.html,Dale Davis,/players/d/davisda01.html,0.0,21.361590714482418,25.641073018052964,2.450787308375025,1.0003813466407356,16,92,4,45,12,48
199902120DEN,https://www.basketball-reference.com/boxscores/pbp/199902120DEN.html,Denver Nuggets,Dallas Mavericks,DEN,DAL,A. McDyess,C. Anstey,C. Billups,DEN,DAL,N. Van Exel,/players/v/vanexni01.html,DEN,DAL,A. McDyess,/players/m/mcdyean01.html,C. Anstey,/players/a/anstech01.html,1.0,27.222923044951013,24.667188270370776,1.042631139472712,3.8167643928653368,88,5,52,2,36,4
199902120GSW,https://www.basketball-reference.com/boxscores/pbp/199902120GSW.html,Golden State Warriors,Utah Jazz,GSW,UTA,E. Dampier,T. Fuller,K. Malone,GSW,UTA,M. Bogues,/players/b/boguemu01.html,UTA,GSW,E. Dampier,/players/d/dampier01.html,T. Fuller,/players/f/fulleto02.html,0.0,21.87565846518434,20.839233161497706,1.0894563124045396,7.220762300789891,86,1,26,1,60,2
199902120PHI,https://www.basketball-reference.com/boxscores/pbp/199902120PHI.html,Philadelphia 76ers,San Antonio Spurs,PHI,SAS,T. Ratliff,D. Robinson,A. Iverson,SAS,PHI,A. Johnson,/players/j/johnsav01.html,PHI,SAS,D. Robinson,/players/r/robinda01.html,T. Ratliff,/players/r/ratlith01.html,0.0,24.819051156122313,27.34252445990622,1.1997779158031263,1.0682108433474584,57,86,26,53,31,32
199902130PHO,https://www.basketball-reference.com/boxscores/pbp/199902130PHO.html,Phoenix Suns,Los Angeles Clippers,PHO,LAC,Michael Olowokandi,Michael Olowokandi,Lamond Murray,PHO,LAC,,,LAC,PHO,Michael Olowokandi,/players/o/olowomi01.html,Michael Olowokandi,/players/o/olowomi01.html,0.0,25.0,25.0,8.333333333333334,8.333333333333334,0,0,0,1,1,1
