Game Code,Full Hyperlink,Home,Away,Home Short,Away Short,Home Tipper,Away Tipper,First Scorer,Tip Winning Team,Tip Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Scored Upon Team,Tip Winner,Tip Winner Link,Tip Loser,Tip Loser Link,Tip Winner Scores,Home TS Mu,Away TS Mu,Home TS Sigma,Away TS Sigma,Home Lifetime Appearances,Away Lifetime Appearances,Home Tipper Wins,Away Tipper Wins,Home Tipper Losses,Away Tipper Losses,Home Glicko Mu,Away Glicko Mu,Home Glicko Sigma,Away Glicko Sigma,Home Glicko Phi,Away Glicko Phi,Home Elo,Away Elo
201112250DAL,https://www.basketball-reference.com/boxscores/pbp/201112250DAL.html,Dallas Mavericks,Miami Heat,DAL,MIA,B. Haywood,J. Anthony,L. James,DAL,MIA,J. Kidd,/players/k/kiddja01.html,MIA,DAL,B. Haywood,/players/h/haywobr01.html,J. Anthony,/players/a/anthojo01.html,0.0,21.44310925851175,21.41820469607599,0.8325902983367921,1.1423286721674115,405,61,144,19,263,43,1178.9824406108548,1468.0735865556342,0.6647474428346214,0.6129187691795243,255.176468258066,264.7420864006575,1116.175865575434,1152.4294344047141
201112250LAL,https://www.basketball-reference.com/boxscores/pbp/201112250LAL.html,Los Angeles Lakers,Chicago Bulls,LAL,CHI,P. Gasol,J. Noah,P. Gasol,CHI,LAL,C. Boozer,/players/b/boozeca01.html,LAL,CHI,J. Noah,/players/n/noahjo01.html,P. Gasol,/players/g/gasolpa01.html,0.0,24.812691666933137,26.625659306272286,0.8194222831739287,0.8456614723102113,584,200,306,121,280,78,1507.8588128560655,1315.425264852785,0.7505489668073725,0.6473082045989189,236.6233573862769,298.68447672064235,1270.9888985730768,1358.7538330754494
201112250OKC,https://www.basketball-reference.com/boxscores/pbp/201112250OKC.html,Oklahoma City Thunder,Orlando Magic,OKC,ORL,S. Ibaka,D. Howard,R. Anderson,ORL,OKC,H. Türkoğlu,/players/t/turkohe01.html,ORL,OKC,D. Howard,/players/h/howardw01.html,S. Ibaka,/players/i/ibakase01.html,1.0,23.8078830185223,27.24031441988767,1.1229501504137491,0.8330672314285827,60,560,28,357,32,205,1558.5063019759618,1811.5905681357285,0.6107436108294828,0.6818105821013178,216.6044494057408,345.42760668412154,1217.9045454955142,1387.5530854155543
201112250GSW,https://www.basketball-reference.com/boxscores/pbp/201112250GSW.html,Golden State Warriors,Los Angeles Clippers,GSW,LAC,A. Biedriņš,D. Jordan,A. Biedriņš,GSW,LAC,D. Lee,/players/l/leeda02.html,GSW,LAC,A. Biedriņš,/players/b/biedran01.html,D. Jordan,/players/j/jordade01.html,1.0,22.100900210531105,26.06850900797255,0.8421063279407054,0.9894947162853024,233,88,95,53,140,36,1347.0789417475262,1701.2247666943308,0.6435591218713711,0.6184974017210583,224.19089929496755,254.97540889962607,1160.6425890714838,1301.0059616491994
201112260CLE,https://www.basketball-reference.com/boxscores/pbp/201112260CLE.html,Cleveland Cavaliers,Toronto Raptors,CLE,TOR,A. Varejão,A. Bargnani,A. Bargnani,CLE,TOR,K. Irving,/players/i/irvinky01.html,TOR,CLE,A. Varejão,/players/v/varejan01.html,A. Bargnani,/players/b/bargnan01.html,0.0,23.92630165767889,21.435425215635878,1.4520439083707088,1.0006746554380959,36,89,19,29,17,61,1452.23348844297,1489.1359776496115,0.6078224641510321,0.6162983909959477,237.47714709849086,227.61298257456198,1217.9403129107257,1144.3229972518993
201112260WAS,https://www.basketball-reference.com/boxscores/pbp/201112260WAS.html,Washington Wizards,New Jersey Nets,WAS,NJN,J. McGee,J. Petro,J. Wall,WAS,NJN,J. Wall,/players/w/walljo01.html,WAS,NJN,J. McGee,/players/m/mcgeeja01.html,J. Petro,/players/p/petrojo01.html,1.0,26.88592325327118,22.41979367460824,0.9466919568088964,0.914107023025664,108,116,72,46,36,71,1602.0222472325115,1307.1009852654313,0.6102488429788703,0.6191500916433457,208.2557661263161,230.42227816882286,1329.1858710550935,1177.878915640268
201112260ORL,https://www.basketball-reference.com/boxscores/pbp/201112260ORL.html,Orlando Magic,Houston Rockets,ORL,HOU,D. Howard,J. Hill,J. Hill,ORL,HOU,J. Nelson,/players/n/nelsoja01.html,HOU,ORL,D. Howard,/players/h/howardw01.html,J. Hill,/players/h/hilljo01.html,0.0,27.29420792554349,19.368950940763487,0.8335674983285064,2.655825261493046,560,11,358,2,205,10,1907.014175630219,1282.9595039686076,0.6813598922012782,0.6008454715914745,294.85589402337376,231.01627481369331,1390.2888034954208,1179.0703841332788
201112260IND,https://www.basketball-reference.com/boxscores/pbp/201112260IND.html,Indiana Pacers,Detroit Pistons,IND,DET,R. Hibbert,G. Monroe,D. West,IND,DET,D. West,/players/w/westda01.html,IND,DET,R. Hibbert,/players/h/hibbero01.html,G. Monroe,/players/m/monrogr01.html,1.0,23.44099399161221,16.77525186737162,0.869855946866609,3.182391553955188,146,9,67,1,79,9,1463.1891012076983,1083.978593794327,0.6300452671315397,0.5999429106646377,223.84911699723102,243.8171318096385,1225.3126978655614,1172.1820759321113
201112260CHA,https://www.basketball-reference.com/boxscores/pbp/201112260CHA.html,Charlotte Bobcats,Milwaukee Bucks,CHA,MIL,D. White,A. Bogut,B. Diaw,CHA,MIL,B. Diaw,/players/d/diawbo01.html,CHA,MIL,D. White,/players/w/whitedj01.html,A. Bogut,/players/b/bogutan01.html,1.0,25.0,23.95743378633598,8.333333333333334,0.8233297518657853,0,315,0,150,0,166,1500.0,1501.5540102848806,0.6,0.6335900080986829,500.0,231.1805957843013,1200.0,1226.4783899518811
201112260MIN,https://www.basketball-reference.com/boxscores/pbp/201112260MIN.html,Minnesota Timberwolves,Oklahoma City Thunder,MIN,OKC,D. Miličić,S. Ibaka,K. Love,MIN,OKC,L. Ridnour,/players/r/ridnolu01.html,MIN,OKC,D. Miličić,/players/m/milicda01.html,S. Ibaka,/players/i/ibakase01.html,1.0,24.40488706212646,23.710393422414466,0.8785718810371728,1.1171239563282624,137,60,72,28,65,33,1420.4694087655216,1506.1057671994467,0.6173142364618505,0.6104761382647741,217.753490587181,222.62671026241887,1252.2715369588066,1215.1688274156477
201112260DAL,https://www.basketball-reference.com/boxscores/pbp/201112260DAL.html,Dallas Mavericks,Denver Nuggets,DAL,DEN,B. Haywood,T. Mozgov,D. Gallinari,DEN,DAL,A. Afflalo,/players/a/afflaar01.html,DEN,DAL,T. Mozgov,/players/m/mozgoti01.html,B. Haywood,/players/h/haywobr01.html,1.0,21.53063285491049,24.775515630949602,0.8321375927133658,2.223118378220044,407,15,145,7,264,7,1393.4567922210258,1623.2000346408154,0.6657152488186289,0.6008318582403017,249.5471775001642,207.7723751371996,1121.6957110248811,1211.2947027653424
201112260SAS,https://www.basketball-reference.com/boxscores/pbp/201112260SAS.html,San Antonio Spurs,Memphis Grizzlies,SAS,MEM,T. Duncan,M. Gasol,D. Blair,SAS,MEM,M. Ginóbili,/players/g/ginobma01.html,SAS,MEM,T. Duncan,/players/d/duncati01.html,M. Gasol,/players/g/gasolma01.html,1.0,25.532211895762945,24.96108101850114,0.8244712848850493,0.8289723047542715,531,227,295,128,237,100,1480.3085261229508,1424.5900172898864,0.7117779282359258,0.6635752029727078,239.4256174357884,219.7130157550852,1317.6263482937356,1274.6939206187153
