Game Code,Full Hyperlink,Home,Away,Home Short,Away Short,Home Tipper,Away Tipper,First Scorer,Tip Winning Team,Tip Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Scored Upon Team,Tip Winner,Tip Winner Link,Tip Loser,Tip Loser Link,Tip Winner Scores,Home TS Mu,Away TS Mu,Home TS Sigma,Away TS Sigma,Home Lifetime Appearances,Away Lifetime Appearances,Home Tipper Wins,Away Tipper Wins,Home Tipper Losses,Away Tipper Losses
199911020DAL,https://www.basketball-reference.com/boxscores/pbp/199911020DAL.html,Dallas Mavericks,Golden State Warriors,DAL,GSW,S. Rooks,A. Foyle,R. Pack,GSW,DAL,T. Farmer,/players/f/farmeto01.html,DAL,GSW,A. Foyle,/players/f/foylead01.html,S. Rooks,/players/r/rooksse01.html,0.0,20.839233161497706,25.0,7.220762300789891,8.333333333333334,2,1,0,0,2,0
199911020DEN,https://www.basketball-reference.com/boxscores/pbp/199911020DEN.html,Denver Nuggets,Phoenix Suns,DEN,PHO,A. McDyess,L. Longley,R. LaFrentz,PHO,DEN,J. Kidd,/players/k/kiddja01.html,DEN,PHO,L. Longley,/players/l/longllu01.html,A. McDyess,/players/m/mcdyean01.html,0.0,26.913886330634334,26.293079763622213,0.9038124796816848,0.9514108298195402,134,109,78,55,56,53
199911020HOU,https://www.basketball-reference.com/boxscores/pbp/199911020HOU.html,Houston Rockets,Milwaukee Bucks,HOU,MIL,H. Olajuwon,R. Traylor,S. Cassell,HOU,MIL,S. Francis,/players/f/francst01.html,MIL,HOU,H. Olajuwon,/players/o/olajuha01.html,R. Traylor,/players/t/traylro01.html,0.0,26.906559992221187,20.724257911950584,1.1029849201256385,1.4086938130253663,67,43,36,13,31,31
199911020LAC,https://www.basketball-reference.com/boxscores/pbp/199911020LAC.html,Los Angeles Clippers,Seattle SuperSonics,LAC,SEA,M. Olowokandi,V. Baker,R. Patterson,SEA,LAC,R. Patterson,/players/p/patteru01.html,SEA,LAC,V. Baker,/players/b/bakervi01.html,M. Olowokandi,/players/o/olowomi01.html,1.0,24.415600903331864,29.982825005872094,1.3928424420464636,1.0620454443174832,36,93,16,66,21,26
199911020MIA,https://www.basketball-reference.com/boxscores/pbp/199911020MIA.html,Miami Heat,Detroit Pistons,MIA,DET,A. Mourning,D. Reid,J. Mashburn,MIA,DET,J. Mashburn,/players/m/mashbja01.html,MIA,DET,A. Mourning,/players/m/mournal01.html,D. Reid,/players/r/reiddo01.html,1.0,26.882320796986374,27.454315196993672,0.9420691809085004,4.014173339372829,110,4,66,2,44,3
199911020NJN,https://www.basketball-reference.com/boxscores/pbp/199911020NJN.html,New Jersey Nets,Indiana Pacers,NJN,IND,J. McIlvaine,D. Davis,R. Miller,IND,NJN,M. Jackson,/players/j/jacksma01.html,IND,NJN,D. Davis,/players/d/davisda01.html,J. McIlvaine,/players/m/mcilvji01.html,1.0,24.839273861583678,25.397314764629918,5.082653697817209,0.8779731965661756,3,149,1,75,2,73
199911020NYK,https://www.basketball-reference.com/boxscores/pbp/199911020NYK.html,New York Knicks,Cleveland Cavaliers,NYK,CLE,M. Camby,A. DeClercq,L. Sprewell,NYK,CLE,A. Houston,/players/h/houstal01.html,NYK,CLE,M. Camby,/players/c/cambyma01.html,A. DeClercq,/players/d/declean01.html,1.0,25.051145068699796,23.798159168306817,1.2266971586326185,1.1288721048973995,58,64,29,28,29,37
199911020SAS,https://www.basketball-reference.com/boxscores/pbp/199911020SAS.html,San Antonio Spurs,Philadelphia 76ers,SAS,PHI,D. Robinson,T. Hill,A. Iverson,PHI,SAS,G. Lynch,/players/l/lynchge01.html,PHI,SAS,T. Hill,/players/h/hillty01.html,D. Robinson,/players/r/robinda01.html,1.0,27.20954211080662,26.853227434989225,0.8914754028705644,5.43188174254693,147,3,87,1,60,1
199911020TOR,https://www.basketball-reference.com/boxscores/pbp/199911020TOR.html,Toronto Raptors,Boston Celtics,TOR,BOS,A. Davis,V. Potapenko,P. Pierce,BOS,TOR,K. Anderson,/players/a/anderke01.html,BOS,TOR,V. Potapenko,/players/p/potapvi01.html,A. Davis,/players/d/davisan01.html,1.0,24.143201856741054,23.048698156414513,5.9294692311422255,1.5715948760751155,3,34,1,14,2,19
199911020UTA,https://www.basketball-reference.com/boxscores/pbp/199911020UTA.html,Utah Jazz,Los Angeles Lakers,UTA,LAL,O. Polynice,S. O'Neal,S. O'Neal,LAL,UTA,D. Fisher,/players/f/fishede01.html,LAL,UTA,S. O'Neal,/players/o/onealsh01.html,O. Polynice,/players/p/polynol01.html,1.0,24.798744979743624,29.067652223083037,1.1054713608122633,0.9291353074646467,71,128,33,88,38,39
199911020VAN,https://www.basketball-reference.com/boxscores/pbp/199911020VAN.html,Vancouver Grizzlies,Portland Trail Blazers,VAN,POR,O. Harrington,A. Sabonis,S. Smith,POR,VAN,D. Stoudamire,/players/s/stoudda01.html,POR,VAN,A. Sabonis,/players/s/sabonar01.html,O. Harrington,/players/h/harriot01.html,1.0,25.0,29.338849589056707,8.333333333333334,0.9117759831660937,1,137,0,94,1,42
199911020WAS,https://www.basketball-reference.com/boxscores/pbp/199911020WAS.html,Washington Wizards,Atlanta Hawks,WAS,ATL,M. Smith,D. Mutombo,J. Howard,WAS,ATL,M. Richmond,/players/r/richmmi01.html,WAS,ATL,M. Smith,/players/s/smithmi02.html,D. Mutombo,/players/m/mutomdi01.html,1.0,11.85606378751127,27.476018802088745,3.6754233866517247,0.9077318778869418,11,142,0,95,11,48
199911030BOS,https://www.basketball-reference.com/boxscores/pbp/199911030BOS.html,Boston Celtics,Washington Wizards,BOS,WAS,V. Potapenko,M. Smith,J. Howard,WAS,BOS,R. Strickland,/players/s/stricro02.html,WAS,BOS,M. Smith,/players/s/smithmi02.html,V. Potapenko,/players/p/potapvi01.html,1.0,23.298366517047413,16.51646838305893,1.5567314331532456,3.228516593206962,35,13,15,1,20,11
199911030CHI,https://www.basketball-reference.com/boxscores/pbp/199911030CHI.html,Chicago Bulls,New York Knicks,CHI,NYK,D. Simpkins,M. Camby,A. Houston,NYK,CHI,L. Sprewell,/players/s/sprewla01.html,NYK,CHI,M. Camby,/players/c/cambyma01.html,D. Simpkins,/players/s/simpkdi01.html,1.0,18.38687946414231,25.210698288678408,2.0330110869699656,1.2161206566479745,32,60,5,30,27,29
199911030CLE,https://www.basketball-reference.com/boxscores/pbp/199911030CLE.html,Cleveland Cavaliers,New Jersey Nets,CLE,NJN,A. DeClercq,K. Van Horn,S. Burrell,NJN,CLE,S. Burrell,/players/b/burresc01.html,NJN,CLE,K. Van Horn,/players/v/vanhoke01.html,A. DeClercq,/players/d/declean01.html,1.0,23.662926712192828,24.753779302237717,1.1214935186415969,1.8154669338986424,66,23,28,10,38,12
199911030LAL,https://www.basketball-reference.com/boxscores/pbp/199911030LAL.html,Los Angeles Lakers,Vancouver Grizzlies,LAL,VAN,S. O'Neal,B. Reeves,O. Harrington,LAL,VAN,D. Fisher,/players/f/fishede01.html,VAN,LAL,S. O'Neal,/players/o/onealsh01.html,B. Reeves,/players/r/reevebr01.html,0.0,29.12581276940423,20.379767185268445,0.9281857828869009,2.110011084976993,128,21,89,5,39,17
199911030ORL,https://www.basketball-reference.com/boxscores/pbp/199911030ORL.html,Orlando Magic,Detroit Pistons,ORL,DET,B. Wallace,D. Reid,J. Stackhouse,ORL,DET,D. Armstrong,/players/a/armstda01.html,DET,ORL,B. Wallace,/players/w/wallabe01.html,D. Reid,/players/r/reiddo01.html,0.0,25.675187505252804,25.62044524766593,2.175500301306107,3.6141664276767336,16,5,9,2,7,4
199911030POR,https://www.basketball-reference.com/boxscores/pbp/199911030POR.html,Portland Trail Blazers,Los Angeles Clippers,POR,LAC,A. Sabonis,M. Olowokandi,A. Sabonis,POR,LAC,D. Stoudamire,/players/s/stoudda01.html,POR,LAC,A. Sabonis,/players/s/sabonar01.html,M. Olowokandi,/players/o/olowomi01.html,1.0,29.383319698342206,24.31265645740971,0.9136821996802117,1.3818484894138174,137,36,95,16,42,22
