Game Code,Full Hyperlink,Home,Away,Home Short,Away Short,Home Tipper,Away Tipper,First Scorer,Tip Winning Team,Tip Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Scored Upon Team,Tip Winner,Tip Winner Link,Tip Loser,Tip Loser Link,Tip Winner Scores,Home TS Mu,Away TS Mu,Home TS Sigma,Away TS Sigma,Home Lifetime Appearances,Away Lifetime Appearances,Home Tipper Wins,Away Tipper Wins,Home Tipper Losses,Away Tipper Losses,Home Glicko Mu,Away Glicko Mu,Home Glicko Sigma,Away Glicko Sigma,Home Glicko Phi,Away Glicko Phi,Home Elo,Away Elo
200010310NJN,https://www.basketball-reference.com/boxscores/pbp/200010310NJN.html,New Jersey Nets,Cleveland Cavaliers,NJN,CLE,K. Martin,Z. Ilgauskas,C. Weatherspoon,NJN,CLE,S. Marbury,/players/m/marbust01.html,CLE,NJN,K. Martin,/players/m/martike01.html,Z. Ilgauskas,/players/i/ilgauzy01.html,0.0,25.0,29.29780788295053,8.333333333333334,1.0425530562127168,0,89,0,63,0,27,1500.0,1902.0882987399805,0.6,0.618973930442272,500.0,261.8389243334525,1200.0,1325.0047806438274
200010310ORL,https://www.basketball-reference.com/boxscores/pbp/200010310ORL.html,Orlando Magic,Washington Wizards,ORL,WAS,G. Hill,J. White,J. Amaechi,ORL,WAS,J. Amaechi,/players/a/amaecjo01.html,ORL,WAS,G. Hill,/players/h/hillgr01.html,J. White,/players/w/whiteja01.html,1.0,26.75224217868617,21.483046806821548,1.138457629862946,1.5504972571661224,63,39,37,10,26,30,1961.7537689159478,1748.6237584523171,0.6044539703459887,0.6024034750969924,229.7570153554924,221.05079588676227,1256.4623109513993,1151.679699757597
200010310DAL,https://www.basketball-reference.com/boxscores/pbp/200010310DAL.html,Dallas Mavericks,Milwaukee Bucks,DAL,MIL,D. Nowitzki,E. Johnson,S. Nash,MIL,DAL,S. Cassell,/players/c/cassesa01.html,DAL,MIL,E. Johnson,/players/j/johnser02.html,D. Nowitzki,/players/n/nowitdi01.html,0.0,25.15637835643675,26.58885531224898,2.2390326691021745,0.8674637934528853,14,170,6,98,8,71,1671.3786598462336,1958.4069983220327,0.6049572868555957,0.634407236870168,227.4103734966168,221.6418013947717,1199.1687799378985,1277.2047111823522
200010310NYK,https://www.basketball-reference.com/boxscores/pbp/200010310NYK.html,New York Knicks,Philadelphia 76ers,NYK,PHI,M. Camby,T. Ratliff,T. Ratliff,NYK,PHI,A. Houston,/players/h/houstal01.html,PHI,NYK,M. Camby,/players/c/cambyma01.html,T. Ratliff,/players/r/ratlith01.html,0.0,25.601587883209618,23.486844480394726,1.1461973563749615,0.85822236239508,67,173,36,74,31,100,1870.578034638354,1534.1525166241227,0.6101925735328559,0.639653435762969,209.18868940150898,224.17283627211984,1219.5431252945466,1161.9080423329765
200010310TOR,https://www.basketball-reference.com/boxscores/pbp/200010310TOR.html,Toronto Raptors,Detroit Pistons,TOR,DET,A. Davis,B. Wallace,J. Stackhouse,DET,TOR,C. Atkins,/players/a/atkinch01.html,DET,TOR,B. Wallace,/players/w/wallabe01.html,A. Davis,/players/d/davisan01.html,1.0,22.281708494365226,27.047750445011875,1.0953148639345385,0.9772218055608797,82,95,29,58,54,36,1476.5191556061698,1734.1857163246948,0.6087918451601041,0.6054333431972005,246.96038314043568,209.2607920847845,1144.6857760002458,1289.4489560418538
200010310CHI,https://www.basketball-reference.com/boxscores/pbp/200010310CHI.html,Chicago Bulls,Sacramento Kings,CHI,SAC,M. Ruffin,V. Divac,P. Stojaković,SAC,CHI,B. Jackson,/players/j/jacksbo01.html,SAC,CHI,V. Divac,/players/d/divacvl01.html,M. Ruffin,/players/r/ruffimi01.html,1.0,13.556671738732003,25.837731838281297,4.155000740907062,0.8896812816042408,7,136,0,70,7,65,1003.1433023578844,1766.4637402213152,0.5985187421755516,0.6285593919945125,253.37708621521926,252.02515230001183,1169.7324763274655,1222.0894663771167
200010310HOU,https://www.basketball-reference.com/boxscores/pbp/200010310HOU.html,Houston Rockets,Minnesota Timberwolves,HOU,MIN,H. Olajuwon,K. Garnett,T. Brandon,MIN,HOU,C. Billups,/players/b/billuch01.html,MIN,HOU,K. Garnett,/players/g/garneke01.html,H. Olajuwon,/players/o/olajuha01.html,1.0,26.989206023959042,24.70711745051653,0.9826445919313892,0.8823996950543195,93,152,51,63,42,88,1738.0337320736246,1971.381473696625,0.6190808308291168,0.6377714498469867,226.2393933196122,228.47033193884704,1264.8695525691096,1201.704223537934
200010310SAS,https://www.basketball-reference.com/boxscores/pbp/200010310SAS.html,San Antonio Spurs,Indiana Pacers,SAS,IND,D. Robinson,J. O'Neal,J. O'Neal,IND,SAS,T. Best,/players/b/besttr01.html,IND,SAS,J. O'Neal,/players/o/onealje01.html,D. Robinson,/players/r/robinda01.html,1.0,27.886396692605377,20.229568869061602,0.8419066884179713,6.5206902784334515,231,2,141,0,90,1,2046.9482608086441,1353.1102308003622,0.6452225008023083,0.5997567696120443,280.20890718611383,355.42350322924796,1318.8067629152918,1195.8192671132733
200010310UTA,https://www.basketball-reference.com/boxscores/pbp/200010310UTA.html,Utah Jazz,Los Angeles Clippers,UTA,LAC,O. Polynice,D. Miles,J. McInnis,LAC,UTA,J. McInnis,/players/m/mcinnje01.html,LAC,UTA,D. Miles,/players/m/milesda01.html,O. Polynice,/players/p/polynol01.html,1.0,26.994032336690925,25.0,0.8622090268626473,8.333333333333334,159,1,86,0,73,0,1830.6558872609448,1500.0,0.6246687124677452,0.6,207.7796541102737,500.0,1295.1412314542545,1200.0
200010310GSW,https://www.basketball-reference.com/boxscores/pbp/200010310GSW.html,Golden State Warriors,Phoenix Suns,GSW,PHO,E. Dampier,C. Dudley,E. Dampier,GSW,PHO,A. Jamison,/players/j/jamisan01.html,GSW,PHO,E. Dampier,/players/d/dampier01.html,C. Dudley,/players/d/dudlech02.html,1.0,24.764689098685167,23.879658005395456,0.9045731655471053,1.2520598813012445,143,48,61,19,83,30,1601.5840658402524,1271.7341881761604,0.6174196349722512,0.6151090656633557,252.05084615114467,241.4828125181446,1214.695645426735,1169.994424615352
200010310POR,https://www.basketball-reference.com/boxscores/pbp/200010310POR.html,Portland Trail Blazers,Los Angeles Lakers,POR,LAL,D. Davis,S. O'Neal,R. Wallace,POR,LAL,R. Wallace,/players/w/wallara01.html,POR,LAL,D. Davis,/players/d/davisda01.html,S. O'Neal,/players/o/onealsh01.html,1.0,25.8666027008977,29.641859258852186,0.8303401009549576,0.8565812250407131,241,228,126,162,115,68,1660.1835283544788,2058.31428444608,0.6534976351908037,0.6388232357321045,222.33200549538986,220.35672884369788,1247.977814685489,1396.548253642878
200010310VAN,https://www.basketball-reference.com/boxscores/pbp/200010310VAN.html,Vancouver Grizzlies,Seattle SuperSonics,VAN,SEA,B. Reeves,P. Ewing,S. Abdur-Rahim,SEA,VAN,G. Payton,/players/p/paytoga01.html,VAN,SEA,P. Ewing,/players/e/ewingpa01.html,B. Reeves,/players/r/reevebr01.html,0.0,21.441439430948613,25.820248563179454,1.1117147008137078,0.8829068784302748,78,154,21,80,57,73,1737.7541072138736,1750.1788692682026,0.6070899363337651,0.6158978553791551,219.5925459433633,210.49464319726883,1116.835423678098,1251.0003101209275
200011010PHI,https://www.basketball-reference.com/boxscores/pbp/200011010PHI.html,Philadelphia 76ers,Toronto Raptors,PHI,TOR,T. Ratliff,A. Davis,V. Carter,PHI,TOR,G. Lynch,/players/l/lynchge01.html,TOR,PHI,T. Ratliff,/players/r/ratlith01.html,A. Davis,/players/d/davisan01.html,0.0,23.416879002377588,22.207806008404628,0.8578351929892716,1.091210354680706,174,82,74,29,100,55,1492.5826531516407,1416.0881114690094,0.6392603427304613,0.6084231031658607,228.4317878591764,236.55568248964317,1157.7299523934544,1141.656348816128
200011010CHH,https://www.basketball-reference.com/boxscores/pbp/200011010CHH.html,Charlotte Hornets,Washington Wizards,CHH,WAS,E. Campbell,J. White,R. Strickland,WAS,CHH,R. Strickland,/players/s/stricro02.html,WAS,CHH,J. White,/players/w/whiteja01.html,E. Campbell,/players/c/campbel01.html,1.0,27.390966498774496,21.348394199060102,0.9137072432334737,1.5337231524630133,132,41,84,10,49,30,1935.3361120366512,1688.6564770135337,0.6199385262914887,0.6020482649084256,253.43566065365985,218.25667585536647,1295.542788401634,1148.1435283759351
200011010CLE,https://www.basketball-reference.com/boxscores/pbp/200011010CLE.html,Cleveland Cavaliers,Sacramento Kings,CLE,SAC,Z. Ilgauskas,V. Divac,Z. Ilgauskas,CLE,SAC,A. Miller,/players/m/millean02.html,CLE,SAC,Z. Ilgauskas,/players/i/ilgauzy01.html,V. Divac,/players/d/divacvl01.html,1.0,29.18496942799721,25.849496713672856,1.0421107094016624,0.8923555616878635,90,136,63,71,27,66,1733.7812268609493,1776.666100384567,0.6194510637209506,0.6284634333446217,266.0930561062172,268.50000615965666,1318.2796236014865,1226.3416409949602
200011010MIA,https://www.basketball-reference.com/boxscores/pbp/200011010MIA.html,Miami Heat,Orlando Magic,MIA,ORL,D. Causwell,T. McGrady,T. Hardaway,ORL,MIA,D. Armstrong,/players/a/armstda01.html,MIA,ORL,T. McGrady,/players/m/mcgratr01.html,D. Causwell,/players/c/causwdu01.html,0.0,25.991363685002753,23.428559242298512,3.559304255551688,3.6034780749396824,7,7,3,2,4,4,1647.2557935201419,1668.8802449018444,0.5991463357479219,0.6012421979785575,230.63742809258224,310.43430494118326,1203.4678918947504,1193.5308624919471
200011010SEA,https://www.basketball-reference.com/boxscores/pbp/200011010SEA.html,Seattle SuperSonics,Denver Nuggets,SEA,DEN,P. Ewing,A. McDyess,R. Lewis,SEA,DEN,R. Lewis,/players/l/lewisra02.html,SEA,DEN,P. Ewing,/players/e/ewingpa01.html,A. McDyess,/players/m/mcdyean01.html,1.0,25.871832676402473,26.471245021916328,0.8828488373563125,0.845093549716265,154,210,81,122,73,89,1847.6770510913918,1968.3744065050232,0.6157088525148363,0.6299431971016427,206.24458961560845,225.2258300988469,1254.160095137707,1273.1079755883904
200011010LAL,https://www.basketball-reference.com/boxscores/pbp/200011010LAL.html,Los Angeles Lakers,Utah Jazz,LAL,UTA,S. O'Neal,O. Polynice,S. O'Neal,LAL,UTA,K. Bryant,/players/b/bryanko01.html,LAL,UTA,S. O'Neal,/players/o/onealsh01.html,O. Polynice,/players/p/polynol01.html,1.0,29.499617808594127,26.927560107423467,0.8546397212143939,0.86420221658696,229,159,162,86,68,74,1843.338963231896,1718.214442220366,0.6406474438410121,0.6250856126897626,229.63501383713387,223.42254923409573,1389.5316012794415,1288.8052668678329
200011020NYK,https://www.basketball-reference.com/boxscores/pbp/200011020NYK.html,New York Knicks,Atlanta Hawks,NYK,ATL,M. Camby,A. Henderson,H. Möttölä,NYK,ATL,C. Ward,/players/w/wardch01.html,ATL,NYK,M. Camby,/players/c/cambyma01.html,A. Henderson,/players/h/hendeal01.html,0.0,25.725872400348315,25.0,1.138728763081041,8.333333333333334,68,0,37,0,31,1,1908.2387132366305,1500.0,0.6098545416769479,0.6,216.63908906774367,500.0,1223.7212152340685,1200.0
200011020DAL,https://www.basketball-reference.com/boxscores/pbp/200011020DAL.html,Dallas Mavericks,Indiana Pacers,DAL,IND,S. Bradley,J. O'Neal,T. Best,IND,DAL,T. Best,/players/b/besttr01.html,IND,DAL,J. O'Neal,/players/o/onealje01.html,S. Bradley,/players/b/bradlsh01.html,1.0,28.652119890156847,26.83473444210859,0.9359918117212926,5.021768858444843,132,3,89,1,44,1,1797.7235560566935,1856.513219415284,0.6180068126345702,0.6016306713699218,256.88339826184455,350.6353539585903,1333.2980248178121,1202.5187980951098
