Game Code,Full Hyperlink,Home,Away,Home Short,Away Short,Home Tipper,Away Tipper,First Scorer,Tip Winning Team,Tip Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Scored Upon Team,Tip Winner,Tip Winner Link,Tip Loser,Tip Loser Link,Tip Winner Scores,Home TS Mu,Away TS Mu,Home TS Sigma,Away TS Sigma,Home Lifetime Appearances,Away Lifetime Appearances,Home Tipper Wins,Away Tipper Wins,Home Tipper Losses,Away Tipper Losses,Home Glicko Mu,Away Glicko Mu,Home Glicko Sigma,Away Glicko Sigma,Home Glicko Phi,Away Glicko Phi,Home Elo,Away Elo
200411030SAS,https://www.basketball-reference.com/boxscores/pbp/200411030SAS.html,San Antonio Spurs,Sacramento Kings,SAS,SAC,R. Nesterović,B. Miller,P. Stojaković,SAS,SAC,M. Ginóbili,/players/g/ginobma01.html,SAC,SAS,R. Nesterović,/players/n/nestera01.html,B. Miller,/players/m/millebr01.html,0.0,25.06234445412742,21.910280417913945,1.3848459700201468,1.0198096389997204,36,89,19,31,17,59,1549.4750435670858,1666.9910793747906,0.6080824467463994,0.6092126776441922,213.19041315778216,214.24071640303225,1217.1657742807363,1153.4962201723638
200411030PHO,https://www.basketball-reference.com/boxscores/pbp/200411030PHO.html,Phoenix Suns,Atlanta Hawks,PHO,ATL,A. Stoudemire,J. Collier,J. Johnson,PHO,ATL,S. Marion,/players/m/mariosh01.html,PHO,ATL,A. Stoudemire,/players/s/stoudam01.html,J. Collier,/players/c/collija02.html,1.0,27.043995443627523,16.608683157736706,2.068853508305193,2.634690933372955,18,15,12,2,6,14,1631.0760956213446,1399.1486240054364,0.6026899834887016,0.6011049924801101,214.88269891656745,280.20188777845897,1228.1952855323568,1148.7219602224352
200411030GSW,https://www.basketball-reference.com/boxscores/pbp/200411030GSW.html,Golden State Warriors,Portland Trail Blazers,GSW,POR,A. Foyle,T. Ratliff,D. Anderson,POR,GSW,D. Stoudamire,/players/s/stoudda01.html,POR,GSW,T. Ratliff,/players/r/ratlith01.html,A. Foyle,/players/f/foylead01.html,1.0,26.485519556543736,24.08598459291182,0.8866598520916628,0.8230923847354688,138,386,79,174,59,212,1445.773008425462,1635.602341815112,0.6290196341669277,0.6789229431150431,209.81119205111185,225.0443400727579,1296.2866668262247,1212.4747681720642
200411030LAC,https://www.basketball-reference.com/boxscores/pbp/200411030LAC.html,Los Angeles Clippers,Seattle SuperSonics,LAC,SEA,C. Wilcox,J. James,E. Brand,LAC,SEA,M. Jarić,/players/j/jaricma01.html,LAC,SEA,C. Wilcox,/players/w/wilcoch01.html,J. James,/players/j/jamesje01.html,1.0,19.52508030325608,28.86144384755949,2.1224806224282116,1.0422697251895419,17,80,4,59,13,22,1229.5504927909012,1954.5649730475736,0.5985305591499094,0.6154294954179771,239.91532804121053,246.22036081718352,1165.8893182733043,1348.8620512078098
200411030UTA,https://www.basketball-reference.com/boxscores/pbp/200411030UTA.html,Utah Jazz,Los Angeles Lakers,UTA,LAL,J. Collins,C. Mihm,A. Kirilenko,LAL,UTA,C. Atkins,/players/a/atkinch01.html,UTA,LAL,C. Mihm,/players/m/mihmch01.html,J. Collins,/players/c/collija03.html,0.0,24.193157857012892,23.83996078799168,0.9983120566862932,0.9414793522859262,84,105,38,49,46,55,1874.091104076041,1219.5684248618006,0.616840231003328,0.6079378351600182,207.51277129570843,230.3106058827552,1213.3523611128005,1199.2336976866306
200411040CHA,https://www.basketball-reference.com/boxscores/pbp/200411040CHA.html,Charlotte Bobcats,Washington Wizards,CHA,WAS,P. Brezec,M. Ruffin,P. Brezec,WAS,CHA,G. Arenas,/players/a/arenagi01.html,CHA,WAS,M. Ruffin,/players/r/ruffimi01.html,P. Brezec,/players/b/brezepr01.html,0.0,15.706349478284418,19.128618631871255,4.999456708669436,2.3404908536811475,4,24,0,5,4,18,999.4332112799492,1506.5216404606529,0.5997079073193041,0.6002275682926909,286.14895726465,229.26570406925603,1186.172538021598,1150.219360983489
200411040MIA,https://www.basketball-reference.com/boxscores/pbp/200411040MIA.html,Miami Heat,Cleveland Cavaliers,MIA,CLE,S. O'Neal,Z. Ilgauskas,S. O'Neal,CLE,MIA,J. McInnis,/players/m/mcinnje01.html,MIA,CLE,Z. Ilgauskas,/players/i/ilgauzy01.html,S. O'Neal,/players/o/onealsh01.html,0.0,28.912487318872074,30.510172918551838,0.8473257529384207,0.9006969043612425,569,298,421,238,149,59,1770.4182358271253,2141.5507413076,0.7166914836045191,0.6375164731417948,255.3467998079273,276.15295491585675,1419.8445940162046,1483.7280320670495
200411040DEN,https://www.basketball-reference.com/boxscores/pbp/200411040DEN.html,Denver Nuggets,Minnesota Timberwolves,DEN,MIN,M. Camby,K. Garnett,M. Camby,DEN,MIN,D. Johnson,/players/j/johnsde03.html,DEN,MIN,M. Camby,/players/c/cambyma01.html,K. Garnett,/players/g/garneke01.html,1.0,26.95035383092732,25.319660506279842,0.8331795709825607,0.8220084080677128,248,497,146,247,102,251,1875.594390055181,1549.8579519769214,0.6437116071406894,0.6919774287168033,266.76148795355454,248.4959779654932,1337.8289499370271,1254.565781906938
200411050PHI,https://www.basketball-reference.com/boxscores/pbp/200411050PHI.html,Philadelphia 76ers,Phoenix Suns,PHI,PHO,M. Jackson,A. Stoudemire,A. Iguodala,PHO,PHI,J. Vroman,/players/v/vromaja01.html,PHI,PHO,A. Stoudemire,/players/s/stoudam01.html,M. Jackson,/players/j/jacksma02.html,0.0,17.26537642971358,27.131173647696293,2.0566208546073166,2.049643976393166,30,20,4,13,26,6,1468.5869148335134,1685.8748034932687,0.6001287914872757,0.6023789964220458,270.11360996295133,217.4551938673696,1128.2895342411373,1232.0711111844803
200411050TOR,https://www.basketball-reference.com/boxscores/pbp/200411050TOR.html,Toronto Raptors,Detroit Pistons,TOR,DET,C. Bosh,B. Wallace,R. Hamilton,DET,TOR,C. Billups,/players/b/billuch01.html,DET,TOR,B. Wallace,/players/w/wallabe01.html,C. Bosh,/players/b/boshch01.html,1.0,26.478272455790393,26.53991671655504,1.1294694643188006,0.8296054870816014,63,453,38,287,25,165,1878.3593566630304,1675.7693525160764,0.6079880032537567,0.6795453008793065,239.33262493519348,237.5918040860128,1268.8011627711485,1316.645090451334
200411050BOS,https://www.basketball-reference.com/boxscores/pbp/200411050BOS.html,Boston Celtics,Indiana Pacers,BOS,IND,M. Blount,A. Croshere,P. Pierce,BOS,IND,R. LaFrentz,/players/l/lafrera01.html,BOS,IND,M. Blount,/players/b/blounma01.html,A. Croshere,/players/c/croshau01.html,1.0,24.42360450005199,18.501134241372135,0.8689541423282721,3.4493182370728372,149,9,75,1,74,9,1339.4446682355183,1340.183440776094,0.6189298862977802,0.5999207698733409,218.859444949559,273.665337459424,1219.1129078262766,1174.6965445023193
200411050MEM,https://www.basketball-reference.com/boxscores/pbp/200411050MEM.html,Memphis Grizzlies,Houston Rockets,MEM,HOU,P. Gasol,Y. Ming,J. Williams,MEM,HOU,L. Wright,/players/w/wrighlo02.html,MEM,HOU,P. Gasol,/players/g/gasolpa01.html,Y. Ming,/players/m/mingya01.html,1.0,24.21204227078476,22.875402838103167,0.8339582161666182,1.1454597974996161,218,60,106,23,112,38,1521.425194949462,1613.5046947355356,0.6478031703219154,0.6090437255585417,232.5079729473613,222.882560581832,1212.1859520565831,1182.1152682704926
200411050NOH,https://www.basketball-reference.com/boxscores/pbp/200411050NOH.html,New Orleans Hornets,Orlando Magic,NOH,ORL,J. Magloire,K. Cato,K. Cato,ORL,NOH,S. Francis,/players/f/francst01.html,ORL,NOH,K. Cato,/players/c/catoke01.html,J. Magloire,/players/m/magloja01.html,1.0,22.96551839182613,25.44647993848048,0.8509407611913727,0.8439033110191118,181,198,75,102,106,95,1444.994501092557,1715.4244224929953,0.6244702425570391,0.6371784295046795,231.8625968708833,223.09677291813875,1174.2908861205094,1267.651882306351
200411050CHI,https://www.basketball-reference.com/boxscores/pbp/200411050CHI.html,Chicago Bulls,New Jersey Nets,CHI,NJN,T. Chandler,J. Collins,O. Harrington,CHI,NJN,A. Nocioni,/players/n/nocioan01.html,CHI,NJN,T. Chandler,/players/c/chandty01.html,J. Collins,/players/c/collija04.html,1.0,24.91312259413596,23.877649823570646,0.9292948110111802,0.8488825075467877,107,170,58,78,49,93,1827.676632383128,1789.4522496199854,0.6122553744115778,0.6385039112432926,254.6554974270406,241.92146119726968,1246.3908341398335,1215.8738329000084
200411050POR,https://www.basketball-reference.com/boxscores/pbp/200411050POR.html,Portland Trail Blazers,Los Angeles Clippers,POR,LAC,T. Ratliff,C. Wilcox,C. Wilcox,LAC,POR,B. Simmons,/players/s/simmobo01.html,LAC,POR,C. Wilcox,/players/w/wilcoch01.html,T. Ratliff,/players/r/ratlith01.html,1.0,24.200140999147305,20.788647406113682,0.8222448401754147,2.030472298336409,387,19,175,5,213,13,1703.7180274759191,1514.963274742261,0.6783944889614315,0.6009869138504611,222.5263579820132,255.4829607224636,1218.6580543343696,1173.3033525802678
200411050GSW,https://www.basketball-reference.com/boxscores/pbp/200411050GSW.html,Golden State Warriors,Utah Jazz,GSW,UTA,A. Foyle,J. Collins,A. Kirilenko,UTA,GSW,A. Kirilenko,/players/k/kirilan01.html,UTA,GSW,J. Collins,/players/c/collija03.html,A. Foyle,/players/f/foylead01.html,1.0,26.353235472066448,24.061490307502872,0.88425817669941,0.993675565156433,139,85,79,38,60,46,1384.8738448633544,1643.5432697650667,0.6286097562544791,0.6195640394750107,211.267831437404,227.98528048770348,1290.103380663919,1208.1492889817944
200411050LAL,https://www.basketball-reference.com/boxscores/pbp/200411050LAL.html,Los Angeles Lakers,San Antonio Spurs,LAL,SAS,C. Mihm,R. Nesterović,B. Bowen,SAS,LAL,B. Bowen,/players/b/bowenbr01.html,SAS,LAL,R. Nesterović,/players/n/nestera01.html,C. Mihm,/players/m/mihmch01.html,1.0,23.957164490212538,25.216170222161264,0.9383534157822259,1.3706067069534895,106,38,50,20,56,17,1499.5014911744418,1681.7095019176445,0.6107293852508705,0.6082981461235497,246.43806194697456,208.9382573143036,1204.4367698176366,1221.2596168285547
200411050SEA,https://www.basketball-reference.com/boxscores/pbp/200411050SEA.html,Seattle SuperSonics,Atlanta Hawks,SEA,ATL,J. James,K. Willis,R. Allen,SEA,ATL,L. Ridnour,/players/r/ridnolu01.html,SEA,ATL,J. James,/players/j/jamesje01.html,K. Willis,/players/w/willike02.html,1.0,28.55526896349358,26.141823898499137,1.0346148359668923,0.8908760919674436,81,138,59,80,22,59,1651.0806028747672,1282.9944767999343,0.6181526772361691,0.6296887389725562,262.0270306934806,227.1094140455353,1341.4480169008466,1244.8183080134577
200411060CHA,https://www.basketball-reference.com/boxscores/pbp/200411060CHA.html,Charlotte Bobcats,Orlando Magic,CHA,ORL,P. Brezec,K. Cato,P. Brezec,CHA,ORL,J. Hart,/players/h/hartja01.html,CHA,ORL,P. Brezec,/players/b/brezepr01.html,K. Cato,/players/c/catoke01.html,1.0,14.03433757230339,25.510881425090304,4.486795782059601,0.8438552713925372,4,198,0,103,4,96,967.2957261995816,1767.3124064870017,0.5995097644224177,0.6367718394204906,282.9353891178933,224.505985341469,1180.6569692112755,1271.3397407328348
200411060WAS,https://www.basketball-reference.com/boxscores/pbp/200411060WAS.html,Washington Wizards,Miami Heat,WAS,MIA,Michael Ruffin,Shaquille O'Neal,Shaquille O'Neal,WAS,MIA,,,MIA,WAS,Michael Ruffin,/players/r/ruffimi01.html,Shaquille O'Neal,/players/o/onealsh01.html,0.0,19.495425287025363,28.83864792115428,2.2913863114046857,0.8469451185975467,24,569,6,421,18,150,1531.7544145402328,1722.212327703159,0.6000277517905565,0.7162428220142965,239.3993634121392,258.1822615865093,1155.7349297938113,1415.7537280755926
200411060DET,https://www.basketball-reference.com/boxscores/pbp/200411060DET.html,Detroit Pistons,Philadelphia 76ers,DET,PHI,B. Wallace,M. Jackson,B. Wallace,PHI,DET,A. Iguodala,/players/i/iguodan01.html,DET,PHI,M. Jackson,/players/j/jacksma02.html,B. Wallace,/players/w/wallabe01.html,0.0,26.62645567319373,17.17084362713994,0.8292219469528674,2.0355542305164342,454,31,288,4,166,26,1853.6944289483768,1392.011149509098,0.6802084803053865,0.599783687695871,232.69871467783955,247.81380856339948,1320.9608803989572,1124.7401805027407
200411060NYK,https://www.basketball-reference.com/boxscores/pbp/200411060NYK.html,New York Knicks,Boston Celtics,NYK,BOS,N. Mohammed,M. Blount,P. Pierce,BOS,NYK,P. Pierce,/players/p/piercpa01.html,BOS,NYK,M. Blount,/players/b/blounma01.html,N. Mohammed,/players/m/mohamna01.html,1.0,21.225032523594223,24.461495263109807,0.9395134940707026,0.8701989472856956,122,151,36,76,86,74,1522.235584141085,1440.4829081932294,0.6262870268980111,0.6188013206766796,235.3326667390996,215.4570616986645,1113.18144511816,1223.4771645703106
200411060IND,https://www.basketball-reference.com/boxscores/pbp/200411060IND.html,Indiana Pacers,Chicago Bulls,IND,CHI,D. Harrison,T. Chandler,D. Harrison,CHI,IND,K. Hinrich,/players/h/hinriki01.html,IND,CHI,T. Chandler,/players/c/chandty01.html,D. Harrison,/players/h/harrida01.html,0.0,25.0,25.008939899302792,8.333333333333334,0.926928750944467,1,109,0,59,1,49,1500.0,1941.544869403152,0.6,0.6120257177473281,500.0,233.7374624449447,1200.0,1250.9527851239309
200411060MIN,https://www.basketball-reference.com/boxscores/pbp/200411060MIN.html,Minnesota Timberwolves,New Orleans Hornets,MIN,NOH,K. Garnett,J. Magloire,M. Olowokandi,NOH,MIN,P. Brown,/players/b/brownpj01.html,MIN,NOH,J. Magloire,/players/m/magloja01.html,K. Garnett,/players/g/garneke01.html,0.0,25.250345018378304,22.900048733014007,0.8221324109868714,0.8507550260644111,499,182,247,75,252,106,1497.315519570178,1390.9180576745562,0.6915348889965219,0.6240827651476393,248.97518792682465,229.16690120813243,1250.7416106967455,1170.6030276940253
200411060NJN,https://www.basketball-reference.com/boxscores/pbp/200411060NJN.html,New Jersey Nets,Phoenix Suns,NJN,PHO,J. Collins,A. Stoudemire,R. Mercer,PHO,NJN,S. Nash,/players/n/nashst01.html,NJN,PHO,A. Stoudemire,/players/s/stoudam01.html,J. Collins,/players/c/collija04.html,0.0,23.797570757464328,27.225067201787038,0.8483087831023558,2.0288143554441684,172,21,78,14,94,6,1682.227453310979,1743.8843036781027,0.6382591055523057,0.6020607335844863,228.8442265368008,218.1321721245417,1211.311881915911,1235.6204649228764
200411060DAL,https://www.basketball-reference.com/boxscores/pbp/200411060DAL.html,Dallas Mavericks,Memphis Grizzlies,DAL,MEM,E. Dampier,P. Gasol,L. Wright,DAL,MEM,J. Howard,/players/h/howarjo01.html,MEM,DAL,E. Dampier,/players/d/dampier01.html,P. Gasol,/players/g/gasolpa01.html,0.0,26.877286866007193,24.285905400579708,0.8346103520174245,0.8338239792369437,366,219,212,107,155,113,1897.934873044317,1662.136287849833,0.6524833426478576,0.6479042508650397,225.19940510682449,222.1828934458295,1329.0963119893418,1216.7542774792717
200411060HOU,https://www.basketball-reference.com/boxscores/pbp/200411060HOU.html,Houston Rockets,Sacramento Kings,HOU,SAC,Y. Ming,B. Miller,M. Taylor,HOU,SAC,M. Taylor,/players/t/tayloma01.html,HOU,SAC,Y. Ming,/players/m/mingya01.html,B. Miller,/players/m/millebr01.html,1.0,22.736702849783686,21.826607507145408,1.1374296491748839,1.0165099680742848,61,90,23,31,38,60,1483.4852389165872,1533.7147681223394,0.6091441721716838,0.6094281427914537,215.3935809002153,209.56436169865952,1177.5469428478038,1149.4023776245454
200411060MIL,https://www.basketball-reference.com/boxscores/pbp/200411060MIL.html,Milwaukee Bucks,Cleveland Cavaliers,MIL,CLE,D. Gadzuric,Z. Ilgauskas,M. Williams,CLE,MIL,L. James,/players/j/jamesle01.html,MIL,CLE,Z. Ilgauskas,/players/i/ilgauzy01.html,D. Gadzuric,/players/g/gadzuda01.html,0.0,26.759497747770418,30.593515310266316,1.5082156319620341,0.8991834314229695,32,299,20,239,12,59,1632.097383773536,2192.6563975955446,0.6077672005503779,0.6371937871555423,219.4566678964323,267.42265953091646,1244.9207692093582,1487.8188980076611
200411060DEN,https://www.basketball-reference.com/boxscores/pbp/200411060DEN.html,Denver Nuggets,Utah Jazz,DEN,UTA,M. Camby,J. Collins,K. Martin,DEN,UTA,G. Buckner,/players/b/buckngr01.html,DEN,UTA,M. Camby,/players/c/cambyma01.html,J. Collins,/players/c/collija03.html,1.0,27.021546831247814,24.224656558265057,0.8330798124861616,0.9884070711270524,249,85,147,39,102,47,1931.614217989666,1698.0883592211246,0.6433473758164825,0.6191699726274954,257.72603292920786,225.1728667839666,1341.6531211472195,1214.3073048082267
200411060GSW,https://www.basketball-reference.com/boxscores/pbp/200411060GSW.html,Golden State Warriors,Los Angeles Clippers,GSW,LAC,A. Foyle,C. Wilcox,C. Wilcox,LAC,GSW,M. Jarić,/players/j/jaricma01.html,LAC,GSW,C. Wilcox,/players/w/wilcoch01.html,A. Foyle,/players/f/foylead01.html,1.0,26.22378738910515,21.51342296189793,0.8819940311318071,1.9596837611799038,140,20,79,6,61,13,1335.0043077727737,1703.2197317723846,0.6282075915928614,0.6013881404274617,215.4575660030869,237.7369996323904,1283.9453648374872,1178.9523767062751
200411070TOR,https://www.basketball-reference.com/boxscores/pbp/200411070TOR.html,Toronto Raptors,Portland Trail Blazers,TOR,POR,C. Bosh,T. Ratliff,S. Abdur-Rahim,POR,TOR,D. Stoudamire,/players/s/stoudda01.html,POR,TOR,T. Ratliff,/players/r/ratlith01.html,C. Bosh,/players/b/boshch01.html,1.0,26.31860550365167,24.080268676117228,1.1210887955490576,0.821653543235533,64,388,38,175,26,213,1703.848777731423,1547.1375860928836,0.6084752828506977,0.6789839820135048,230.06846552173684,223.7780577223584,1264.485372823525,1213.0090302083622
200411070SEA,https://www.basketball-reference.com/boxscores/pbp/200411070SEA.html,Seattle SuperSonics,San Antonio Spurs,SEA,SAS,J. James,R. Nesterović,R. Nesterović,SAS,SEA,T. Duncan,/players/d/duncati01.html,SAS,SEA,R. Nesterović,/players/n/nestera01.html,J. James,/players/j/jamesje01.html,1.0,28.652414912521277,25.41505043813672,1.0303761609099658,1.3544399686084065,83,39,60,21,23,17,1697.5278947637362,1742.7952322401495,0.6178389344780185,0.6079512191182146,255.7935873830292,210.35600667874337,1345.092183550582,1226.017705623006
200411070LAL,https://www.basketball-reference.com/boxscores/pbp/200411070LAL.html,Los Angeles Lakers,Atlanta Hawks,LAL,ATL,C. Mihm,K. Willis,K. Bryant,ATL,LAL,A. Walker,/players/w/walkean02.html,LAL,ATL,K. Willis,/players/w/willike02.html,C. Mihm,/players/m/mihmch01.html,0.0,23.86355754861801,26.069633905459632,0.9360307870140586,0.8899081184221218,107,140,50,80,57,59,1423.8739402450449,1243.6121444875994,0.6103505091187994,0.6293653840796167,231.402617149398,232.9665808106845,1199.678681023185,1241.174141363722
200411080DAL,https://www.basketball-reference.com/boxscores/pbp/200411080DAL.html,Dallas Mavericks,Golden State Warriors,DAL,GSW,E. Dampier,A. Foyle,M. Finley,DAL,GSW,J. Howard,/players/h/howarjo01.html,DAL,GSW,E. Dampier,/players/d/dampier01.html,A. Foyle,/players/f/foylead01.html,1.0,26.939261324133987,26.067925431562383,0.8347723454219375,0.8797343573693692,367,140,213,79,155,62,1956.6679218653064,1299.131422288886,0.6520284332365787,0.6278698654227819,224.367497021561,224.05369511005787,1332.5336640741043,1277.4787686407726
200411080UTA,https://www.basketball-reference.com/boxscores/pbp/200411080UTA.html,Utah Jazz,Denver Nuggets,UTA,DEN,J. Collins,M. Camby,A. Miller,DEN,UTA,C. Anthony,/players/a/anthoca01.html,DEN,UTA,M. Camby,/players/c/cambyma01.html,J. Collins,/players/c/collija03.html,1.0,24.140853758129683,27.081251443128515,0.9854580110337123,0.8333588644589853,87,251,39,148,48,102,1639.6141694043542,2001.574692580272,0.6188141774168824,0.6429276907813756,224.213599342226,243.9916207294553,1211.0620720677605,1344.8983538876862
200411080LAC,https://www.basketball-reference.com/boxscores/pbp/200411080LAC.html,Los Angeles Clippers,Detroit Pistons,LAC,DET,C. Wilcox,B. Wallace,R. Wallace,DET,LAC,C. Billups,/players/b/billuch01.html,DET,LAC,B. Wallace,/players/w/wallabe01.html,C. Wilcox,/players/w/wilcoch01.html,1.0,22.277444652177586,26.427536823618773,1.8933520001778186,0.8277333806528876,21,455,7,288,14,166,1743.019577216443,1612.1459646891235,0.6010870316927722,0.6825308903313027,237.8223128398529,244.9366115131792,1185.4189729029902,1313.403345689272
200411090ORL,https://www.basketball-reference.com/boxscores/pbp/200411090ORL.html,Orlando Magic,Dallas Mavericks,ORL,DAL,K. Cato,E. Dampier,D. Harris,DAL,ORL,D. Nowitzki,/players/n/nowitdi01.html,DAL,ORL,E. Dampier,/players/d/dampier01.html,K. Cato,/players/c/catoke01.html,1.0,25.33070483370981,27.018561559775147,0.8435831576250843,0.8344361949445892,200,369,103,214,97,155,1515.8507540798846,1968.9174664190243,0.6395221644177707,0.6518718432392492,246.2076193623457,244.3221649627628,1265.0635595579151,1336.7479260323014
200411090ATL,https://www.basketball-reference.com/boxscores/pbp/200411090ATL.html,Atlanta Hawks,Cleveland Cavaliers,ATL,CLE,K. Willis,Z. Ilgauskas,K. Willis,CLE,ATL,L. James,/players/j/jamesle01.html,ATL,CLE,Z. Ilgauskas,/players/i/ilgauzy01.html,K. Willis,/players/w/willike02.html,0.0,26.144048121487803,30.65191731044936,0.8888630023134211,0.8987057581456013,141,300,81,240,60,59,1408.4665457414978,2216.1100289241385,0.6298236905375754,0.636990719827503,225.66967905987065,274.03217788201806,1245.5797969850232,1489.799862951293
