Game Code,Full Hyperlink,Home,Away,Home Short,Away Short,Home Tipper,Away Tipper,First Scorer,Tip Winning Team,Tip Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Scored Upon Team,Tip Winner,Tip Winner Link,Tip Loser,Tip Loser Link,Tip Winner Scores,Home TS Mu,Away TS Mu,Home TS Sigma,Away TS Sigma,Home Lifetime Appearances,Away Lifetime Appearances,Home Tipper Wins,Away Tipper Wins,Home Tipper Losses,Away Tipper Losses,Home Glicko Mu,Away Glicko Mu,Home Glicko Sigma,Away Glicko Sigma,Home Glicko Phi,Away Glicko Phi,Home Elo,Away Elo
201910220LAC,https://www.basketball-reference.com/boxscores/pbp/201910220LAC.html,Los Angeles Clippers,Los Angeles Lakers,LAC,LAL,I. Zubac,J. McGee,L. James,LAL,LAC,L. James,/players/j/jamesle01.html,LAL,LAC,J. McGee,/players/m/mcgeeja01.html,I. Zubac,/players/z/zubaciv01.html,1.0,20.879127169925464,26.650215806994314,1.296583959272711,0.8395869986775405,51,259,19,172,32,86,1554.7054866571598,1790.3409143017136,0.6080638431379062,0.6303810918777352,217.81883593038788,224.66727452882503,1186.2896415942528,1376.2655203723525
201910230CHO,https://www.basketball-reference.com/boxscores/pbp/201910230CHO.html,Charlotte Hornets,Chicago Bulls,CHO,CHI,C. Zeller,W. Carter,W. Carter,CHI,CHO,T. Satoranský,/players/s/satorto01.html,CHI,CHO,W. Carter,/players/c/cartewe01.html,C. Zeller,/players/z/zelleco01.html,1.0,18.928207803816317,22.17763382223115,0.8877390828405507,1.2764400585776159,189,45,48,19,141,25,1279.026001143383,1439.13189945071,0.61837742403229,0.610162491633985,241.74503151688427,226.68948664933689,1062.832198456364,1194.0046111551103
201910230IND,https://www.basketball-reference.com/boxscores/pbp/201910230IND.html,Indiana Pacers,Detroit Pistons,IND,DET,M. Turner,A. Drummond,R. Jackson,DET,IND,M. Morris,/players/m/morrima02.html,DET,IND,A. Drummond,/players/d/drumman01.html,M. Turner,/players/t/turnemy01.html,1.0,20.540139585097045,28.39447513753213,0.8448291150295066,0.8629773830185272,236,496,83,365,154,130,1499.4117012420866,2377.199505814025,0.6398327836634984,0.6582952194418251,247.03121599319272,251.8125784270253,1129.3695293598746,1469.8094057148369
201910230ORL,https://www.basketball-reference.com/boxscores/pbp/201910230ORL.html,Orlando Magic,Cleveland Cavaliers,ORL,CLE,N. Vučević,T. Thompson,T. Thompson,ORL,CLE,J. Isaac,/players/i/isaacjo01.html,CLE,ORL,N. Vučević,/players/v/vucevni01.html,T. Thompson,/players/t/thomptr01.html,0.0,21.853165974067664,20.264617184021546,0.8263786488940097,0.8431711899071305,459,264,188,87,271,179,1415.972322303163,1437.023154182257,0.6953839456053591,0.6328336733824813,269.933041701436,224.16031254235293,1179.987692656017,1107.2816052636929
201910230BRK,https://www.basketball-reference.com/boxscores/pbp/201910230BRK.html,Brooklyn Nets,Minnesota Timberwolves,BRK,MIN,J. Allen,K. Towns,A. Wiggins,MIN,BRK,J. Teague,/players/t/teaguje01.html,MIN,BRK,K. Towns,/players/t/townska01.html,J. Allen,/players/a/allenja01.html,1.0,25.874721941199684,23.667110003421893,0.931590482524607,0.8268606020442728,116,328,73,161,43,167,1492.291261416016,1884.335102839043,0.6118853364393487,0.6462967774013663,216.16517855244945,231.38451602836847,1327.9067207893115,1276.0678816490774
201910230MIA,https://www.basketball-reference.com/boxscores/pbp/201910230MIA.html,Miami Heat,Memphis Grizzlies,MIA,MEM,B. Adebayo,J. Jackson,T. Herro,MEM,MIA,J. Valančiūnas,/players/v/valanjo01.html,MIA,MEM,J. Jackson,/players/j/jacksja02.html,B. Adebayo,/players/a/adebaba01.html,0.0,21.850458123374004,25.932601413415888,1.2778800975414617,3.588970013212433,48,7,19,4,29,2,1597.5618292025376,1878.1673978933643,0.6046846299214833,0.5986143556553417,204.435433183064,242.88293634215003,1196.646567680814,1213.5213933610503
201910230PHI,https://www.basketball-reference.com/boxscores/pbp/201910230PHI.html,Philadelphia 76ers,Boston Celtics,PHI,BOS,J. Embiid,E. Kanter,J. Embiid,BOS,PHI,E. Kanter,/players/k/kanteen01.html,PHI,BOS,E. Kanter,/players/k/kanteen01.html,J. Embiid,/players/e/embiijo01.html,0.0,24.720949514059143,20.706178184601928,0.8462254179427496,1.160977559300021,176,65,102,21,74,43,1977.1045784926748,1483.7656495787046,0.6511367088369271,0.6084521414223425,235.9347630958817,241.32888638287773,1290.0656159980313,1161.661917976212
201910230DAL,https://www.basketball-reference.com/boxscores/pbp/201910230DAL.html,Dallas Mavericks,Washington Wizards,DAL,WAS,K. Porziņģis,T. Bryant,L. Dončić,DAL,WAS,D. Wright,/players/w/wrighde01.html,DAL,WAS,K. Porziņģis,/players/p/porzikr01.html,T. Bryant,/players/b/bryanth01.html,1.0,24.18163047389393,22.303378919361972,1.0615590280772706,1.2123840361304226,72,52,37,22,35,31,2157.61055143394,1504.2060411065704,0.6085510044965503,0.6074343574175362,247.66740355272373,227.16009344423915,1266.3862928550222,1198.3722529375525
201910230SAS,https://www.basketball-reference.com/boxscores/pbp/201910230SAS.html,San Antonio Spurs,New York Knicks,SAS,NYK,L. Aldridge,B. Portis,M. Morris,NYK,SAS,J. Randle,/players/r/randlju01.html,NYK,SAS,B. Portis,/players/p/portibo01.html,L. Aldridge,/players/a/aldrila01.html,1.0,21.806176878745134,22.31978257665751,0.8454244779319409,1.9520951499796642,195,19,78,8,118,10,1620.5834497432809,1796.5685109876422,0.6385410509968297,0.6047774530238289,238.5067865981568,235.65890547285804,1163.5785759346263,1202.4896755146874
201910230UTA,https://www.basketball-reference.com/boxscores/pbp/201910230UTA.html,Utah Jazz,Oklahoma City Thunder,UTA,OKC,R. Gobert,S. Adams,R. O'Neale,OKC,UTA,S. Gilgeous-Alexander,/players/g/gilgesh01.html,UTA,OKC,S. Adams,/players/a/adamsst01.html,R. Gobert,/players/g/goberru01.html,0.0,25.969893047785252,26.02158339559591,0.8307365641010728,0.8395022715652475,337,419,191,288,146,133,1837.7970572944696,1616.9476871904294,0.675828241612694,0.6794570961999253,281.63704129972007,224.62139499781392,1374.6930994285185,1359.3322679572475
201910230PHO,https://www.basketball-reference.com/boxscores/pbp/201910230PHO.html,Phoenix Suns,Sacramento Kings,PHO,SAC,D. Ayton,M. Bagley,H. Barnes,PHO,SAC,R. Rubio,/players/r/rubiori01.html,SAC,PHO,D. Ayton,/players/a/aytonde01.html,M. Bagley,/players/b/baglema01.html,0.0,20.548807383448963,19.958876118021088,1.0962451970779048,6.467514417059551,69,1,23,0,46,2,1329.178426687508,1393.2556305848734,0.6113736181701434,0.5997973702945942,297.4911655061047,394.1792239820349,1152.8344177929157,1197.1379757034974
