Game Code,Full Hyperlink,Home,Away,Home Short,Away Short,Home Tipper,Away Tipper,First Scorer,Tip Winning Team,Tip Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Scored Upon Team,Tip Winner,Tip Winner Link,Tip Loser,Tip Loser Link,Tip Winner Scores,Home TS Mu,Away TS Mu,Home TS Sigma,Away TS Sigma,Home Lifetime Appearances,Away Lifetime Appearances,Home Tipper Wins,Away Tipper Wins,Home Tipper Losses,Away Tipper Losses,Home Glicko Mu,Away Glicko Mu,Home Glicko Sigma,Away Glicko Sigma,Home Glicko Phi,Away Glicko Phi,Home Elo,Away Elo
201210310POR,https://www.basketball-reference.com/boxscores/pbp/201210310POR.html,Portland Trail Blazers,Los Angeles Lakers,POR,LAL,J. Hickson,D. Howard,P. Gasol,LAL,POR,P. Gasol,/players/g/gasolpa01.html,LAL,POR,D. Howard,/players/h/howardw01.html,J. Hickson,/players/h/hicksjj01.html,1.0,24.002502221534858,27.125613121856368,1.0914472671531912,0.8428609107678876,64,613,31,394,33,221,1298.1423905494744,1753.9271554184309,0.6181063546579811,0.69092292354584,224.4835899664887,296.6133633315035,1219.829688116888,1383.2003629964129
201211020CHA,https://www.basketball-reference.com/boxscores/pbp/201211020CHA.html,Charlotte Bobcats,Indiana Pacers,CHA,IND,B. Haywood,R. Hibbert,G. Henderson,CHA,IND,B. Mullens,/players/m/mulleby01.html,CHA,IND,B. Haywood,/players/h/haywobr01.html,R. Hibbert,/players/h/hibbero01.html,1.0,20.128428494946714,23.29065977665732,0.8507713318217731,0.84630542476168,463,223,155,106,310,118,1167.3652709985874,1684.995587844399,0.6668012227993625,0.6393445803442703,259.97345498302144,244.05045811123964,1059.5296082134346,1232.918297517413
201211020ORL,https://www.basketball-reference.com/boxscores/pbp/201211020ORL.html,Orlando Magic,Denver Nuggets,ORL,DEN,N. Vučević,K. Koufos,G. Davis,ORL,DEN,H. Türkoğlu,/players/t/turkohe01.html,ORL,DEN,N. Vučević,/players/v/vucevni01.html,K. Koufos,/players/k/koufoko01.html,1.0,16.377621621735443,24.375573525209592,2.405932965755972,1.4803371688054934,15,34,2,18,13,17,998.3832481189884,1680.0339851816352,0.6022652049481784,0.6083026857188673,239.50096998173333,237.62599740977717,1155.1726690086518,1229.4587450401837
201211020ATL,https://www.basketball-reference.com/boxscores/pbp/201211020ATL.html,Atlanta Hawks,Houston Rockets,ATL,HOU,J. Smith,Ö. Aşık,J. Teague,ATL,HOU,J. Teague,/players/t/teaguje01.html,ATL,HOU,J. Smith,/players/s/smithjo03.html,Ö. Aşık,/players/a/asikom01.html,1.0,24.129742114929012,16.810136554993733,0.8279650463658152,3.359041097879745,594,6,311,1,285,6,1677.2672014346606,955.7951155758716,0.7203764909616587,0.5994738126780561,234.4813523856124,232.6852689969437,1247.6997551346035,1178.5965598863577
201211020BOS,https://www.basketball-reference.com/boxscores/pbp/201211020BOS.html,Boston Celtics,Milwaukee Bucks,BOS,MIL,K. Garnett,S. Dalembert,B. Jennings,MIL,BOS,M. Ellis,/players/e/ellismo01.html,MIL,BOS,S. Dalembert,/players/d/dalemsa01.html,K. Garnett,/players/g/garneke01.html,1.0,24.695962946580632,27.508597704967432,0.8215508735943323,0.8454246498297853,790,594,402,382,388,212,2120.742004183273,1691.9379037935018,0.7631104007978825,0.7571719800165718,242.25287975569768,303.0621129133773,1254.7672756472825,1403.3342805833836
201211020CLE,https://www.basketball-reference.com/boxscores/pbp/201211020CLE.html,Cleveland Cavaliers,Chicago Bulls,CLE,CHI,T. Thompson,J. Noah,C. Boozer,CHI,CLE,K. Hinrich,/players/h/hinriki01.html,CHI,CLE,J. Noah,/players/n/noahjo01.html,T. Thompson,/players/t/thomptr01.html,1.0,17.01697198056055,25.518951126696354,1.7909640646173868,0.8399099425867382,26,267,5,158,21,108,1216.9970837999535,1847.3593407730884,0.6017515324505301,0.6584112582254135,248.15449748564583,250.45810360321187,1144.2131472752048,1314.2823090861514
201211020MIN,https://www.basketball-reference.com/boxscores/pbp/201211020MIN.html,Minnesota Timberwolves,Sacramento Kings,MIN,SAC,N. Peković,J. Thompson,L. Ridnour,MIN,SAC,B. Roy,/players/r/roybr01.html,MIN,SAC,N. Peković,/players/p/pekovni01.html,J. Thompson,/players/t/thompja02.html,1.0,23.296125647681073,21.46534841462635,1.4214421722764394,1.1173341579168772,41,67,17,24,24,44,1585.3654132135534,1380.3496809654114,0.6051138356991324,0.6052134508128585,209.76043282704862,221.6182825181773,1205.2035066583271,1166.3047815885961
201211020NOH,https://www.basketball-reference.com/boxscores/pbp/201211020NOH.html,New Orleans Hornets,Utah Jazz,NOH,UTA,R. Lopez,A. Jefferson,G. Hayward,UTA,NOH,G. Hayward,/players/h/haywago01.html,UTA,NOH,A. Jefferson,/players/j/jeffeal01.html,R. Lopez,/players/l/lopezro01.html,1.0,24.05514815156561,22.051952967566585,0.9512774490875086,0.836929289481616,98,317,48,128,50,189,1484.8719722794813,1192.876011582343,0.6133514803077442,0.6577943602142531,225.5259570511935,287.6060173627933,1231.0659369620525,1160.4960361665476
201211020NYK,https://www.basketball-reference.com/boxscores/pbp/201211020NYK.html,New York Knicks,Miami Heat,NYK,MIA,T. Chandler,C. Bosh,R. Felton,NYK,MIA,R. Felton,/players/f/feltora01.html,NYK,MIA,T. Chandler,/players/c/chandty01.html,C. Bosh,/players/b/boshch01.html,1.0,25.748006788332805,25.456507626305555,0.8312501082470466,0.8223464823743843,554,506,321,283,233,224,1884.5214368200964,1943.7898215445791,0.6841376770151382,0.699555651749971,227.52839995793656,230.7646812637357,1326.113637128,1310.0676556408746
201211020OKC,https://www.basketball-reference.com/boxscores/pbp/201211020OKC.html,Oklahoma City Thunder,Portland Trail Blazers,OKC,POR,S. Ibaka,J. Hickson,S. Ibaka,OKC,POR,K. Perkins,/players/p/perkike01.html,OKC,POR,S. Ibaka,/players/i/ibakase01.html,J. Hickson,/players/h/hicksjj01.html,1.0,24.22404564128536,23.905673480935814,0.8691598645898554,1.0862110284954885,142,64,70,31,72,34,1703.4529850780546,1268.325304902498,0.6308975098605752,0.6178618200052555,222.08876325787202,234.88963149264941,1245.3739119080549,1217.021567733158
201211020PHO,https://www.basketball-reference.com/boxscores/pbp/201211020PHO.html,Phoenix Suns,Detroit Pistons,PHO,DET,M. Gortat,G. Monroe,J. Maxiell,PHO,DET,G. Dragić,/players/d/dragigo01.html,DET,PHO,M. Gortat,/players/g/gortama01.html,G. Monroe,/players/m/monrogr01.html,0.0,23.564259570270394,18.743109653499456,1.0005940870389902,1.2293393382135112,84,61,38,16,46,46,1635.4346733443767,1093.3839465562514,0.6144085489669211,0.6122644710006167,215.59166498066008,253.5133627547346,1215.1873255011728,1122.4383430034868
201211020GSW,https://www.basketball-reference.com/boxscores/pbp/201211020GSW.html,Golden State Warriors,Memphis Grizzlies,GSW,MEM,A. Bogut,M. Gasol,H. Barnes,MEM,GSW,Z. Randolph,/players/r/randoza01.html,GSW,MEM,M. Gasol,/players/g/gasolma01.html,A. Bogut,/players/b/bogutan01.html,0.0,24.253418336046828,26.397509691355335,0.8219548718255635,0.8427684830253821,329,301,158,181,171,119,1870.7154244802593,1619.3853480874775,0.6382492628178589,0.6704589163739608,211.8603253849464,225.742532357983,1243.7452612126026,1363.0813700382091
201211020LAL,https://www.basketball-reference.com/boxscores/pbp/201211020LAL.html,Los Angeles Lakers,Los Angeles Clippers,LAL,LAC,D. Howard,D. Jordan,D. Howard,LAC,LAL,B. Griffin,/players/g/griffbl01.html,LAL,LAC,D. Jordan,/players/j/jordade01.html,D. Howard,/players/h/howardw01.html,0.0,27.183584139144173,26.545082690693977,0.8430792628267544,0.8647479166971642,614,167,395,104,222,62,1795.7146747513834,1883.7838899417804,0.6905772789496617,0.6244520562108034,290.5721469402368,217.9435191405492,1386.0084833801432,1349.3902591542842
201211030IND,https://www.basketball-reference.com/boxscores/pbp/201211030IND.html,Indiana Pacers,Sacramento Kings,IND,SAC,R. Hibbert,J. Thompson,D. West,IND,SAC,G. Green,/players/g/greenge01.html,IND,SAC,R. Hibbert,/players/h/hibbero01.html,J. Thompson,/players/t/thompja02.html,1.0,23.16002776354208,21.343596959931038,0.8447452862029262,1.1107903821074057,224,68,106,24,118,45,1425.150146535177,1318.7031543401324,0.6414143115597261,0.6048342716783798,253.76702658044303,217.3143310807682,1225.6114381187704,1161.862251900797
201211030WAS,https://www.basketball-reference.com/boxscores/pbp/201211030WAS.html,Washington Wizards,Boston Celtics,WAS,BOS,E. Okafor,K. Garnett,P. Pierce,BOS,WAS,J. Sullinger,/players/s/sullija01.html,BOS,WAS,K. Garnett,/players/g/garneke01.html,E. Okafor,/players/o/okafoem01.html,1.0,23.467131180798322,24.637909852413213,0.8230431951251498,0.8220267750436819,493,791,213,402,281,388,1545.106507643892,1887.5474832675616,0.6648682454296972,0.765388838661872,238.3671682222392,256.3100402968409,1213.6618807141865,1251.7838866303618
201211030BRK,https://www.basketball-reference.com/boxscores/pbp/201211030BRK.html,Brooklyn Nets,Toronto Raptors,BRK,TOR,B. Lopez,J. Valančiūnas,D. Williams,BRK,TOR,K. Humphries,/players/h/humphkr01.html,BRK,TOR,B. Lopez,/players/l/lopezbr01.html,J. Valančiūnas,/players/v/valanjo01.html,1.0,23.701137729951807,18.942055420409705,0.8316596900327193,6.294065338720833,239,1,112,0,128,2,1579.8427029823793,1302.6927414089612,0.6407727326927763,0.5997669959006012,229.05800832992,337.2310587521114,1226.3986592788146,1195.4067291941215
201211030MIA,https://www.basketball-reference.com/boxscores/pbp/201211030MIA.html,Miami Heat,Denver Nuggets,MIA,DEN,C. Bosh,K. Koufos,A. Iguodala,MIA,DEN,M. Chalmers,/players/c/chalmma01.html,DEN,MIA,C. Bosh,/players/b/boshch01.html,K. Koufos,/players/k/koufoko01.html,0.0,25.37331627189172,23.838422569114275,0.8221080679650986,1.4536362908519107,507,35,283,18,224,18,1811.3745765711926,1398.8722434854408,0.6995257666600545,0.6108403218083824,223.3615993337868,253.07992279277371,1305.2984118352358,1223.4056809928852
201211030CHI,https://www.basketball-reference.com/boxscores/pbp/201211030CHI.html,Chicago Bulls,New Orleans Hornets,CHI,NOH,J. Noah,R. Lopez,R. Lopez,CHI,NOH,K. Hinrich,/players/h/hinriki01.html,NOH,CHI,J. Noah,/players/n/noahjo01.html,R. Lopez,/players/l/lopezro01.html,0.0,25.539533954915292,23.9097530171691,0.8420387803276486,0.9472897280374769,267,98,159,48,108,51,1864.7031912152743,1313.1635304389315,0.6582319416171583,0.614134327725039,264.92165904413156,228.15933916341203,1317.0132179603374,1225.0640941535964
201211030HOU,https://www.basketball-reference.com/boxscores/pbp/201211030HOU.html,Houston Rockets,Portland Trail Blazers,HOU,POR,Ö. Aşık,J. Hickson,J. Harden,POR,HOU,W. Matthews,/players/m/matthwe02.html,HOU,POR,J. Hickson,/players/h/hicksjj01.html,Ö. Aşık,/players/a/asikom01.html,0.0,16.370727101004967,23.762634799190284,3.221387234216705,1.0793524661091731,8,66,1,31,7,34,945.8995487124893,1237.1207775381395,0.5993779205737185,0.6175848523310367,249.23217598948588,240.85643591010404,1174.5781254922779,1212.4286874532825
201211030DAL,https://www.basketball-reference.com/boxscores/pbp/201211030DAL.html,Dallas Mavericks,Charlotte Bobcats,DAL,CHA,B. Wright,B. Haywood,M. Kidd-Gilchrist,DAL,CHA,S. Marion,/players/m/mariosh01.html,CHA,DAL,B. Wright,/players/w/wrighbr03.html,B. Haywood,/players/h/haywobr01.html,0.0,23.65760194752754,20.260429547598566,2.267038506605389,0.8491005105479792,14,464,7,156,8,311,1779.468930315573,1464.9491377151041,0.6061093069623377,0.6692423910638979,250.5403016427248,267.5613705020014,1203.9817091522514,1066.8364676120773
201211030MIL,https://www.basketball-reference.com/boxscores/pbp/201211030MIL.html,Milwaukee Bucks,Cleveland Cavaliers,MIL,CLE,S. Dalembert,A. Varejão,M. Ellis,MIL,CLE,B. Jennings,/players/j/jennibr01.html,MIL,CLE,S. Dalembert,/players/d/dalemsa01.html,A. Varejão,/players/v/varejan01.html,1.0,27.57003893808524,23.66972589509338,0.8454494284761884,1.144767342792676,594,60,383,30,212,31,2042.3388532195847,1662.8826202130795,0.7596899824569786,0.6125588537873752,296.02591636141096,225.13246727568685,1406.317669600304,1214.0943493364505
201211030SAS,https://www.basketball-reference.com/boxscores/pbp/201211030SAS.html,San Antonio Spurs,Utah Jazz,SAS,UTA,T. Duncan,A. Jefferson,D. Green,SAS,UTA,T. Parker,/players/p/parketo01.html,SAS,UTA,T. Duncan,/players/d/duncati01.html,A. Jefferson,/players/j/jeffeal01.html,1.0,26.300669967647575,22.164744745410484,0.8310825590829664,0.8358586318544412,604,317,344,129,261,190,2034.0377149471549,1459.622173694617,0.7534200847545157,0.6587843640778672,259.79360225561453,267.41636553847223,1360.9502081166188,1166.4978789750035
201211030LAC,https://www.basketball-reference.com/boxscores/pbp/201211030LAC.html,Los Angeles Clippers,Golden State Warriors,LAC,GSW,D. Jordan,F. Ezeli,K. Thompson,LAC,GSW,C. Paul,/players/p/paulch01.html,GSW,LAC,D. Jordan,/players/j/jordade01.html,F. Ezeli,/players/e/ezelife01.html,0.0,26.648172384978356,25.0,0.8633363027846364,8.333333333333334,167,0,105,0,62,1,1965.2009318480602,1500.0,0.6241952113926015,0.6,217.1828651506244,500.0,1354.915295121816,1200.0
201211040NYK,https://www.basketball-reference.com/boxscores/pbp/201211040NYK.html,New York Knicks,Philadelphia 76ers,NYK,PHI,T. Chandler,L. Allen,J. Holiday,NYK,PHI,R. Felton,/players/f/feltora01.html,PHI,NYK,T. Chandler,/players/c/chandty01.html,L. Allen,/players/a/allenla01.html,0.0,25.832990926732805,14.365377481222344,0.8308219234228569,2.8928561610253993,555,13,322,1,233,13,2013.4898305033441,924.9715647838216,0.6841175699049751,0.5980167379008182,221.0387135267688,275.66984626150384,1330.8828809336387,1154.825081298552
201211040ORL,https://www.basketball-reference.com/boxscores/pbp/201211040ORL.html,Orlando Magic,Phoenix Suns,ORL,PHO,N. Vučević,M. Gortat,J. Dudley,ORL,PHO,G. Davis,/players/d/davisgl01.html,PHO,ORL,N. Vučević,/players/v/vucevni01.html,M. Gortat,/players/g/gortama01.html,0.0,17.79370470759517,23.625360471742287,2.2809500998771437,0.9985771749990231,16,85,3,39,13,47,1283.1371460447192,1654.7424963815656,0.6047427237761078,0.6142095949169286,254.27926836112584,230.77821379417355,1161.22573305595,1218.8833887307644
201211040TOR,https://www.basketball-reference.com/boxscores/pbp/201211040TOR.html,Toronto Raptors,Minnesota Timberwolves,TOR,MIN,J. Valančiūnas,N. Peković,N. Peković,TOR,MIN,A. Bargnani,/players/b/bargnan01.html,MIN,TOR,J. Valančiūnas,/players/v/valanjo01.html,N. Peković,/players/p/pekovni01.html,0.0,16.751423885891377,23.492754585367905,5.4388283245988385,1.4040301278736707,2,42,0,18,2,25,1216.7950196522113,1642.8332169365478,0.5994681298338842,0.6047427242550537,292.3986869434226,210.35978592066863,1190.8515597089806,1209.646036346126
201211040OKC,https://www.basketball-reference.com/boxscores/pbp/201211040OKC.html,Oklahoma City Thunder,Atlanta Hawks,OKC,ATL,S. Ibaka,A. Tolliver,A. Horford,ATL,OKC,A. Horford,/players/h/horfoal01.html,ATL,OKC,A. Tolliver,/players/t/tollian01.html,S. Ibaka,/players/i/ibakase01.html,1.0,24.31593173046441,21.30589061643378,0.8679795627304887,3.4753605284460285,144,7,71,2,73,4,1732.9298002257824,1385.8357748589845,0.6306037198453207,0.6007516667549684,232.31133348060658,231.10022033631265,1249.9667921879302,1195.7659176298232
201211040LAL,https://www.basketball-reference.com/boxscores/pbp/201211040LAL.html,Los Angeles Lakers,Detroit Pistons,LAL,DET,D. Howard,G. Monroe,P. Gasol,LAL,DET,S. Blake,/players/b/blakest01.html,LAL,DET,D. Howard,/players/h/howardw01.html,G. Monroe,/players/m/monrogr01.html,1.0,27.08554916986053,18.651093429398113,0.8421644240692744,1.2220168876438544,614,62,395,16,222,47,1674.2842517834129,1070.5424948796408,0.6901314387293247,0.6120709043716294,254.10046744779999,260.6791581848394,1380.4834474126114,1118.7422797738952
201211050PHI,https://www.basketball-reference.com/boxscores/pbp/201211050PHI.html,Philadelphia 76ers,New York Knicks,PHI,NYK,K. Brown,T. Chandler,T. Young,PHI,NYK,D. Wright,/players/w/wrighdo01.html,PHI,NYK,K. Brown,/players/b/brownkw01.html,T. Chandler,/players/c/chandty01.html,1.0,24.421667962207863,25.84362124657153,0.8413416100253416,0.8338518582540191,184,556,90,323,95,234,1420.1959355755953,2015.8858051533148,0.6276147026112885,0.6840823746385674,228.3417272213776,249.6646608692176,1247.5062048180828,1333.5458937714575
201211050BRK,https://www.basketball-reference.com/boxscores/pbp/201211050BRK.html,Brooklyn Nets,Minnesota Timberwolves,BRK,MIN,B. Lopez,N. Peković,K. Bogans,MIN,BRK,L. Ridnour,/players/r/ridnolu01.html,BRK,MIN,N. Peković,/players/p/pekovni01.html,B. Lopez,/players/l/lopezbr01.html,0.0,23.73976203857624,23.168517286131667,0.8339548559524735,1.3909896865556486,241,44,113,18,129,25,1633.8205800909464,1464.014881425563,0.6404595900339402,0.60602668999999,233.56639689294337,222.26152666784057,1230.9538287639552,1204.375825602213
201211050MIA,https://www.basketball-reference.com/boxscores/pbp/201211050MIA.html,Miami Heat,Phoenix Suns,MIA,PHO,C. Bosh,M. Gortat,C. Bosh,MIA,PHO,M. Chalmers,/players/c/chalmma01.html,MIA,PHO,C. Bosh,/players/b/boshch01.html,M. Gortat,/players/g/gortama01.html,1.0,25.442639184718214,23.411483373386783,0.8223383064979172,0.9931680313269204,508,86,284,39,224,48,1845.5307064251601,1447.1313777029122,0.6991148178624724,0.6154766140830432,236.8035260525636,234.76767005013699,1309.1412317294362,1213.0611626040538
201211050MEM,https://www.basketball-reference.com/boxscores/pbp/201211050MEM.html,Memphis Grizzlies,Utah Jazz,MEM,UTA,M. Gasol,A. Jefferson,M. Williams,MEM,UTA,R. Gay,/players/g/gayru01.html,UTA,MEM,M. Gasol,/players/g/gasolma01.html,A. Jefferson,/players/j/jeffeal01.html,0.0,26.465093054135902,22.116379455216144,0.8426323198480752,0.8364958674573686,301,318,182,129,119,191,1807.2420237709646,1435.1772263629302,0.6715373927915023,0.6585696117472293,226.19072389558715,275.82464162911054,1366.4284804762035,1164.0365743329705
201211050DAL,https://www.basketball-reference.com/boxscores/pbp/201211050DAL.html,Dallas Mavericks,Portland Trail Blazers,DAL,POR,B. Wright,J. Hickson,O. Mayo,DAL,POR,D. Collison,/players/c/collida01.html,DAL,POR,B. Wright,/players/w/wrighbr03.html,J. Hickson,/players/h/hicksjj01.html,1.0,24.047070277858346,23.80757173996664,2.20026861807063,1.078028648974472,15,66,8,32,8,35,1832.490263950149,1290.8481329085255,0.6058070001625454,0.6172408369723394,245.19030505543807,237.10171254500787,1207.104530811466,1216.8861188763613
201211050SAS,https://www.basketball-reference.com/boxscores/pbp/201211050SAS.html,San Antonio Spurs,Indiana Pacers,SAS,IND,T. Duncan,R. Hibbert,T. Duncan,SAS,IND,T. Parker,/players/p/parketo01.html,SAS,IND,T. Duncan,/players/d/duncati01.html,R. Hibbert,/players/h/hibbero01.html,1.0,26.348489545321655,23.230890165430736,0.8318027513902165,0.8445258175115945,605,225,345,107,261,119,2058.8760502411915,1522.6833919431458,0.7530991020621917,0.6410314853536858,275.8096540246221,233.80964331670205,1363.4115127586522,1229.704172354609
201211050SAC,https://www.basketball-reference.com/boxscores/pbp/201211050SAC.html,Sacramento Kings,Golden State Warriors,SAC,GSW,J. Thompson,A. Bogut,D. Cousins,SAC,GSW,T. Evans,/players/e/evansty01.html,SAC,GSW,J. Thompson,/players/t/thompja02.html,A. Bogut,/players/b/bogutan01.html,1.0,21.221568807406854,24.18910000279068,1.1041317905310313,0.8222266962169463,69,329,24,158,45,172,1240.3714742137704,1703.7852735731046,0.6045473200427187,0.6391872652086747,213.61204716895358,216.0498294314557,1157.7695176649586,1240.3981507746084
201211050LAC,https://www.basketball-reference.com/boxscores/pbp/201211050LAC.html,Los Angeles Clippers,Cleveland Cavaliers,LAC,CLE,D. Jordan,A. Varejão,D. Jordan,LAC,CLE,C. Paul,/players/p/paulch01.html,LAC,CLE,D. Jordan,/players/j/jordade01.html,A. Varejão,/players/v/varejan01.html,1.0,26.698689458298286,23.575971857992755,0.8655435782313867,1.1387517657174848,168,61,106,30,62,32,1997.3949179933431,1624.7445591484252,0.6240212758412355,0.6122835240302088,232.8611383505919,231.85235684291257,1357.8227542074526,1211.6091588782865
201211060CHI,https://www.basketball-reference.com/boxscores/pbp/201211060CHI.html,Chicago Bulls,Orlando Magic,CHI,ORL,J. Noah,N. Vučević,C. Boozer,CHI,ORL,K. Hinrich,/players/h/hinriki01.html,CHI,ORL,J. Noah,/players/n/noahjo01.html,N. Vučević,/players/v/vucevni01.html,1.0,25.612078325970007,18.90338488197415,0.8417836684332887,2.1754805972537326,268,17,160,4,108,14,1889.3206612654376,1529.98817873355,0.6580010254596581,0.6060008528238597,272.7130262758598,250.23516994332127,1320.7200156513118,1167.0479591826606
