Game Code,Full Hyperlink,Home,Away,Home Short,Away Short,Home Tipper,Away Tipper,First Scorer,Tip Winning Team,Tip Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Scored Upon Team,Tip Winner,Tip Winner Link,Tip Loser,Tip Loser Link,Tip Winner Scores,Home TS Mu,Away TS Mu,Home TS Sigma,Away TS Sigma,Home Lifetime Appearances,Away Lifetime Appearances,Home Tipper Wins,Away Tipper Wins,Home Tipper Losses,Away Tipper Losses
201610270CHI,https://www.basketball-reference.com/boxscores/pbp/201610270CHI.html,Chicago Bulls,Boston Celtics,CHI,BOS,R. Lopez,A. Johnson,D. Wade,CHI,BOS,T. Gibson,/players/g/gibsota01.html,CHI,BOS,R. Lopez,/players/l/lopezro01.html,A. Johnson,/players/j/johnsam01.html,1.0,22.468957145906547,22.671399651423037,0.8303767640487222,0.8393422615794973,411,177,168,81,243,98
201610270POR,https://www.basketball-reference.com/boxscores/pbp/201610270POR.html,Portland Trail Blazers,Los Angeles Clippers,POR,LAC,M. Plumlee,D. Jordan,C. Paul,POR,LAC,A. Aminu,/players/a/aminual01.html,LAC,POR,M. Plumlee,/players/p/plumlma01.html,D. Jordan,/players/j/jordade01.html,0.0,22.471048822297533,26.599641980805874,0.8586195808540598,0.839071874117518,158,526,64,357,94,173
201610270SAC,https://www.basketball-reference.com/boxscores/pbp/201610270SAC.html,Sacramento Kings,San Antonio Spurs,SAC,SAS,A. Afflalo,P. Gasol,D. Cousins,SAC,SAS,D. Cousins,/players/c/couside01.html,SAC,SAS,A. Afflalo,/players/a/afflaar01.html,P. Gasol,/players/g/gasolpa01.html,1.0,25.0,24.941800013221478,8.333333333333334,0.8235972662329095,0,807,0,435,0,375
201610280TOR,https://www.basketball-reference.com/boxscores/pbp/201610280TOR.html,Toronto Raptors,Cleveland Cavaliers,TOR,CLE,J. Valančiūnas,T. Thompson,K. Irving,CLE,TOR,K. Love,/players/l/loveke01.html,CLE,TOR,T. Thompson,/players/t/thomptr01.html,J. Valančiūnas,/players/v/valanjo01.html,1.0,21.910093991048832,21.491042346106024,0.8258227921094573,0.9631748194018587,287,103,124,36,164,66
201610280BRK,https://www.basketball-reference.com/boxscores/pbp/201610280BRK.html,Brooklyn Nets,Indiana Pacers,BRK,IND,B. Lopez,M. Turner,B. Lopez,IND,BRK,T. Young,/players/y/youngth01.html,BRK,IND,M. Turner,/players/t/turnemy01.html,B. Lopez,/players/l/lopezbr01.html,0.0,25.602869395874812,28.30747736693612,0.8329898846498413,3.794301736790958,448,6,245,4,204,1
201610280DET,https://www.basketball-reference.com/boxscores/pbp/201610280DET.html,Detroit Pistons,Orlando Magic,DET,ORL,A. Drummond,N. Vučević,K. Caldwell-Pope,DET,ORL,I. Smith,/players/s/smithis01.html,DET,ORL,A. Drummond,/players/d/drumman01.html,N. Vučević,/players/v/vucevni01.html,1.0,26.956872213273837,22.139499246931436,0.8566932686167849,0.8250105195594053,257,266,182,108,75,159
201610280OKC,https://www.basketball-reference.com/boxscores/pbp/201610280OKC.html,Oklahoma City Thunder,Phoenix Suns,OKC,PHO,S. Adams,T. Chandler,T. Chandler,PHO,OKC,J. Dudley,/players/d/dudleja01.html,PHO,OKC,T. Chandler,/players/c/chandty01.html,S. Adams,/players/a/adamsst01.html,1.0,27.20719643327838,24.52396650103378,0.8842007872889042,0.819637925384047,169,823,121,469,49,353
201610280MIA,https://www.basketball-reference.com/boxscores/pbp/201610280MIA.html,Miami Heat,Charlotte Hornets,MIA,CHO,H. Whiteside,R. Hibbert,H. Whiteside,CHO,MIA,M. Williams,/players/w/willima02.html,MIA,CHO,R. Hibbert,/players/h/hibbero01.html,H. Whiteside,/players/w/whiteha01.html,0.0,23.740875597884994,21.9131271431353,1.0021615321473711,0.8290736890814412,85,572,43,252,42,320
201610280DAL,https://www.basketball-reference.com/boxscores/pbp/201610280DAL.html,Dallas Mavericks,Houston Rockets,DAL,HOU,A. Bogut,C. Capela,D. Williams,HOU,DAL,T. Ariza,/players/a/arizatr01.html,DAL,HOU,C. Capela,/players/c/capelca01.html,A. Bogut,/players/b/bogutan01.html,0.0,24.795670823222217,25.499496241177606,0.8243848658824726,2.5210899728431224,609,13,311,8,299,4
201610280UTA,https://www.basketball-reference.com/boxscores/pbp/201610280UTA.html,Utah Jazz,Los Angeles Lakers,UTA,LAL,R. Gobert,T. Mozgov,R. Hood,UTA,LAL,B. Diaw,/players/d/diawbo01.html,UTA,LAL,R. Gobert,/players/g/goberru01.html,T. Mozgov,/players/m/mozgoti01.html,1.0,23.86571292735276,22.558868235587916,0.9447009280908379,0.8273932358548363,97,228,49,104,48,125
201610280NOP,https://www.basketball-reference.com/boxscores/pbp/201610280NOP.html,New Orleans Pelicans,Golden State Warriors,NOP,GSW,A. Davis,Z. Pachulia,A. Davis,GSW,NOP,S. Curry,/players/c/curryst01.html,NOP,GSW,Z. Pachulia,/players/p/pachuza01.html,A. Davis,/players/d/davisan02.html,0.0,23.79118526708342,21.096779224761516,0.8369087687007728,0.8565272682340166,203,193,97,70,106,123
201610290PHI,https://www.basketball-reference.com/boxscores/pbp/201610290PHI.html,Philadelphia 76ers,Atlanta Hawks,PHI,ATL,J. Embiid,D. Howard,J. Embiid,PHI,ATL,R. Covington,/players/c/covinro01.html,PHI,ATL,J. Embiid,/players/e/embiijo01.html,D. Howard,/players/h/howardw01.html,1.0,20.53016885596902,26.231747588510558,6.5812877415595565,0.8219061483927658,1,902,0,584,1,322
201610290CHO,https://www.basketball-reference.com/boxscores/pbp/201610290CHO.html,Charlotte Hornets,Boston Celtics,CHO,BOS,C. Zeller,A. Johnson,K. Walker,CHO,BOS,M. Williams,/players/w/willima02.html,CHO,BOS,C. Zeller,/players/z/zelleco01.html,A. Johnson,/players/j/johnsam01.html,1.0,19.507009501229316,22.579201702103546,1.057521279727794,0.8386133642030104,86,178,22,81,64,99
201610290CLE,https://www.basketball-reference.com/boxscores/pbp/201610290CLE.html,Cleveland Cavaliers,Orlando Magic,CLE,ORL,T. Thompson,N. Vučević,S. Ibaka,ORL,CLE,S. Ibaka,/players/i/ibakase01.html,ORL,CLE,N. Vučević,/players/v/vucevni01.html,T. Thompson,/players/t/thomptr01.html,1.0,21.615100159198764,22.097722165667744,0.9594121282340978,0.8260589842714571,104,268,37,108,67,159
201610290NYK,https://www.basketball-reference.com/boxscores/pbp/201610290NYK.html,New York Knicks,Memphis Grizzlies,NYK,MEM,J. Noah,M. Gasol,K. Porziņģis,NYK,MEM,D. Rose,/players/r/rosede01.html,NYK,MEM,J. Noah,/players/n/noahjo01.html,M. Gasol,/players/g/gasolma01.html,1.0,25.543537766870305,25.8299096136234,0.8290428653031369,0.8337526070168731,434,600,265,375,170,227
201610290SAS,https://www.basketball-reference.com/boxscores/pbp/201610290SAS.html,San Antonio Spurs,New Orleans Pelicans,SAS,NOP,P. Gasol,A. Davis,T. Frazier,NOP,SAS,S. Hill,/players/h/hillso01.html,NOP,SAS,A. Davis,/players/d/davisan02.html,P. Gasol,/players/g/gasolpa01.html,1.0,24.889569905075277,23.669411436549648,0.8261414758583493,0.8356707316169035,809,204,435,97,376,106
201610290MIL,https://www.basketball-reference.com/boxscores/pbp/201610290MIL.html,Milwaukee Bucks,Brooklyn Nets,MIL,BRK,M. Plumlee,J. Hamilton,G. Antetokounmpo,MIL,BRK,T. Snell,/players/s/snellto01.html,MIL,BRK,M. Plumlee,/players/p/plumlmi01.html,J. Hamilton,/players/h/hamilju01.html,1.0,21.814235666114104,18.94539796746513,0.9118527948303288,2.9209198991464733,120,9,47,2,74,8
201610290CHI,https://www.basketball-reference.com/boxscores/pbp/201610290CHI.html,Chicago Bulls,Indiana Pacers,CHI,IND,R. Lopez,M. Turner,J. Butler,CHI,IND,T. Gibson,/players/g/gibsota01.html,CHI,IND,R. Lopez,/players/l/lopezro01.html,M. Turner,/players/t/turnemy01.html,1.0,22.559215099162788,29.44582762661508,0.829844932455564,3.504302815224083,412,6,169,5,243,2
201610290DEN,https://www.basketball-reference.com/boxscores/pbp/201610290DEN.html,Denver Nuggets,Portland Trail Blazers,DEN,POR,J. Nurkić,M. Plumlee,M. Plumlee,POR,DEN,C. McCollum,/players/m/mccolcj01.html,DEN,POR,M. Plumlee,/players/p/plumlma01.html,J. Nurkić,/players/n/nurkiju01.html,0.0,22.9775359139631,22.618863723583093,1.5553831973136236,0.8565609767406304,29,160,13,65,16,94
201610290SAC,https://www.basketball-reference.com/boxscores/pbp/201610290SAC.html,Sacramento Kings,Minnesota Timberwolves,SAC,MIN,K. Koufos,K. Towns,D. Cousins,SAC,MIN,D. Cousins,/players/c/couside01.html,SAC,MIN,K. Koufos,/players/k/koufoko01.html,K. Towns,/players/t/townska01.html,1.0,25.923701811493885,22.48177566169183,0.8730839087580273,1.0186272821965598,155,83,97,37,58,48
201610300LAC,https://www.basketball-reference.com/boxscores/pbp/201610300LAC.html,Los Angeles Clippers,Utah Jazz,LAC,UTA,D. Jordan,R. Gobert,C. Paul,LAC,UTA,L. Mbah a Moute,/players/m/mbahalu01.html,LAC,UTA,D. Jordan,/players/j/jordade01.html,R. Gobert,/players/g/goberru01.html,1.0,26.45841881017046,23.961094956685713,0.8375107065653057,0.9420765879962827,527,98,357,50,173,49
201610300DET,https://www.basketball-reference.com/boxscores/pbp/201610300DET.html,Detroit Pistons,Milwaukee Bucks,DET,MIL,A. Drummond,M. Plumlee,G. Antetokounmpo,MIL,DET,M. Dellavedova,/players/d/dellama01.html,MIL,DET,M. Plumlee,/players/p/plumlmi01.html,A. Drummond,/players/d/drumman01.html,1.0,27.00188659435727,21.881377014594378,0.8572136114579623,0.9113380407147768,259,122,183,48,76,74
201610300MIA,https://www.basketball-reference.com/boxscores/pbp/201610300MIA.html,Miami Heat,San Antonio Spurs,MIA,SAS,H. Whiteside,P. Gasol,G. Dragić,MIA,SAS,J. Winslow,/players/w/winslju01.html,MIA,SAS,H. Whiteside,/players/w/whiteha01.html,P. Gasol,/players/g/gasolpa01.html,1.0,23.582921982850102,24.78858444338853,0.9967894317627796,0.8254616758163444,85,809,43,435,42,377
201610300PHO,https://www.basketball-reference.com/boxscores/pbp/201610300PHO.html,Phoenix Suns,Golden State Warriors,PHO,GSW,T. Chandler,Z. Pachulia,S. Curry,PHO,GSW,J. Dudley,/players/d/dudleja01.html,GSW,PHO,T. Chandler,/players/c/chandty01.html,Z. Pachulia,/players/p/pachuza01.html,0.0,24.640641795580986,21.22427241757422,0.8188149164411263,0.8548108138927198,823,193,470,71,353,124
201610300OKC,https://www.basketball-reference.com/boxscores/pbp/201610300OKC.html,Oklahoma City Thunder,Los Angeles Lakers,OKC,LAL,S. Adams,T. Mozgov,S. Adams,OKC,LAL,R. Westbrook,/players/w/westbru01.html,OKC,LAL,S. Adams,/players/a/adamsst01.html,T. Mozgov,/players/m/mozgoti01.html,1.0,27.07161164839772,22.485531956897038,0.8817917518374646,0.8273400657104796,169,229,121,104,49,126
201610300HOU,https://www.basketball-reference.com/boxscores/pbp/201610300HOU.html,Houston Rockets,Dallas Mavericks,HOU,DAL,C. Capela,A. Bogut,D. Williams,DAL,HOU,H. Barnes,/players/b/barneha02.html,DAL,HOU,A. Bogut,/players/b/bogutan01.html,C. Capela,/players/c/capelca01.html,1.0,26.19045579191973,24.72111579760367,2.411937077178475,0.8247454234967686,14,610,9,311,5,299
201610300MEM,https://www.basketball-reference.com/boxscores/pbp/201610300MEM.html,Memphis Grizzlies,Washington Wizards,MEM,WAS,M. Gasol,M. Gortat,M. Gasol,WAS,MEM,M. Morris,/players/m/morrima02.html,MEM,WAS,M. Gortat,/players/g/gortama01.html,M. Gasol,/players/g/gasolma01.html,0.0,25.737956855752035,24.97389947606473,0.8331243911590179,0.8270677915360151,602,395,375,218,228,176
201610310ATL,https://www.basketball-reference.com/boxscores/pbp/201610310ATL.html,Atlanta Hawks,Sacramento Kings,ATL,SAC,D. Howard,K. Koufos,D. Howard,SAC,ATL,D. Cousins,/players/c/couside01.html,ATL,SAC,K. Koufos,/players/k/koufoko01.html,D. Howard,/players/h/howardw01.html,0.0,26.138873519243386,25.982804130477078,0.8235473982671015,0.8728360523817459,904,157,584,98,323,58
201610310BRK,https://www.basketball-reference.com/boxscores/pbp/201610310BRK.html,Brooklyn Nets,Chicago Bulls,BRK,CHI,B. Lopez,R. Lopez,R. Lopez,BRK,CHI,J. Lin,/players/l/linje01.html,CHI,BRK,B. Lopez,/players/l/lopezbr01.html,R. Lopez,/players/l/lopezro01.html,0.0,25.54748248798348,22.70401147641689,0.8341399461414456,0.8295183599839118,448,413,245,170,204,244
201610310TOR,https://www.basketball-reference.com/boxscores/pbp/201610310TOR.html,Toronto Raptors,Denver Nuggets,TOR,DEN,Jonas Valanciunas,Jusuf Nurkic,Jonas Valanciunas,TOR,DEN,,,TOR,DEN,Jonas Valanciunas,/players/v/valanjo01.html,Jusuf Nurkic,/players/n/nurkiju01.html,1.0,21.8186513642212,22.66411875000306,0.8253631669027727,1.5279007851368007,287,29,124,13,164,17
201610310LAC,https://www.basketball-reference.com/boxscores/pbp/201610310LAC.html,Los Angeles Clippers,Phoenix Suns,LAC,PHO,D. Jordan,T. Chandler,B. Knight,PHO,LAC,J. Dudley,/players/d/dudleja01.html,PHO,LAC,T. Chandler,/players/c/chandty01.html,D. Jordan,/players/j/jordade01.html,1.0,26.521625363819275,24.693021252507044,0.8376058284057248,0.8195240936079927,529,825,358,471,174,353
201611010IND,https://www.basketball-reference.com/boxscores/pbp/201611010IND.html,Indiana Pacers,Los Angeles Lakers,IND,LAL,M. Turner,T. Mozgov,D. Russell,LAL,IND,D. Russell,/players/r/russeda01.html,LAL,IND,T. Mozgov,/players/m/mozgoti01.html,M. Turner,/players/t/turnemy01.html,1.0,26.888095937011116,22.441741054918364,3.154540761198046,0.8282768127197478,8,231,5,104,3,126
201611010PHI,https://www.basketball-reference.com/boxscores/pbp/201611010PHI.html,Philadelphia 76ers,Orlando Magic,PHI,ORL,J. Embiid,N. Vučević,S. Rodríguez,ORL,PHI,E. Payton,/players/p/paytoel01.html,PHI,ORL,N. Vučević,/players/v/vucevni01.html,J. Embiid,/players/e/embiijo01.html,0.0,26.425383797648067,22.17937340330683,5.1206767688534836,0.8258168068152179,3,269,1,109,2,159
201611010DET,https://www.basketball-reference.com/boxscores/pbp/201611010DET.html,Detroit Pistons,New York Knicks,DET,NYK,A. Drummond,J. Noah,C. Anthony,DET,NYK,M. Morris,/players/m/morrima03.html,NYK,DET,A. Drummond,/players/d/drumman01.html,J. Noah,/players/n/noahjo01.html,0.0,26.840792216683237,25.634464851033087,0.8550349650529131,0.8285180758372068,259,435,183,266,76,171
201611010MIA,https://www.basketball-reference.com/boxscores/pbp/201611010MIA.html,Miami Heat,Sacramento Kings,MIA,SAC,H. Whiteside,D. Cousins,D. Waiters,MIA,SAC,D. Waiters,/players/w/waitedi01.html,MIA,SAC,H. Whiteside,/players/w/whiteha01.html,D. Cousins,/players/c/couside01.html,1.0,23.72861421834009,22.425108370086182,0.9918081335985505,0.8957985418066065,86,121,44,53,42,69
201611010MIN,https://www.basketball-reference.com/boxscores/pbp/201611010MIN.html,Minnesota Timberwolves,Memphis Grizzlies,MIN,MEM,K. Towns,J. Green,T. Williams,MEM,MIN,J. Martin,/players/m/martija01.html,MEM,MIN,J. Green,/players/g/greenja01.html,K. Towns,/players/t/townska01.html,1.0,22.40151891656762,27.720583649295293,1.0153534736731082,4.120490695006462,85,5,37,3,49,1
201611010NOP,https://www.basketball-reference.com/boxscores/pbp/201611010NOP.html,New Orleans Pelicans,Milwaukee Bucks,NOP,MIL,A. Davis,M. Plumlee,T. Frazier,MIL,NOP,J. Parker,/players/p/parkeja01.html,NOP,MIL,M. Plumlee,/players/p/plumlmi01.html,A. Davis,/players/d/davisan02.html,0.0,23.772716398215394,22.0632601373574,0.8347742031451361,0.9076749208234898,205,123,98,49,107,74
201611010SAS,https://www.basketball-reference.com/boxscores/pbp/201611010SAS.html,San Antonio Spurs,Utah Jazz,SAS,UTA,P. Gasol,R. Gobert,P. Gasol,SAS,UTA,T. Parker,/players/p/parketo01.html,SAS,UTA,P. Gasol,/players/g/gasolpa01.html,R. Gobert,/players/g/goberru01.html,1.0,24.688353384527886,23.881284427265854,0.8248371288918974,0.9400184039906478,810,99,435,50,377,50
201611010POR,https://www.basketball-reference.com/boxscores/pbp/201611010POR.html,Portland Trail Blazers,Golden State Warriors,POR,GSW,M. Plumlee,Z. Pachulia,D. Green,GSW,POR,D. Green,/players/g/greendr01.html,GSW,POR,Z. Pachulia,/players/p/pachuza01.html,M. Plumlee,/players/p/plumlma01.html,1.0,22.71454147007776,21.167234679819494,0.8556268492772662,0.8548620578560067,161,195,66,71,95,124
201611020CHO,https://www.basketball-reference.com/boxscores/pbp/201611020CHO.html,Charlotte Hornets,Philadelphia 76ers,CHO,PHI,C. Zeller,R. Holmes,C. Zeller,CHO,PHI,M. Williams,/players/w/willima02.html,CHO,PHI,C. Zeller,/players/z/zelleco01.html,R. Holmes,/players/h/holmeri01.html,1.0,19.70717140970404,19.400275081373497,1.0499514088566466,6.368020224837085,87,1,23,0,64,2
201611020WAS,https://www.basketball-reference.com/boxscores/pbp/201611020WAS.html,Washington Wizards,Toronto Raptors,WAS,TOR,M. Gortat,J. Valančiūnas,B. Beal,WAS,TOR,M. Morris,/players/m/morrima02.html,WAS,TOR,M. Gortat,/players/g/gortama01.html,J. Valančiūnas,/players/v/valanjo01.html,1.0,25.069820902085734,21.913002559251453,0.8264714030444946,0.8249783935289491,395,288,219,125,176,165
201611020ATL,https://www.basketball-reference.com/boxscores/pbp/201611020ATL.html,Atlanta Hawks,Los Angeles Lakers,ATL,LAL,D. Howard,I. Zubac,D. Howard,ATL,LAL,P. Millsap,/players/m/millspa01.html,ATL,LAL,D. Howard,/players/h/howardw01.html,I. Zubac,/players/z/zubaciv01.html,1.0,26.050643368551814,25.0,0.8231807233214428,8.333333333333334,904,0,584,0,323,1
201611020BRK,https://www.basketball-reference.com/boxscores/pbp/201611020BRK.html,Brooklyn Nets,Detroit Pistons,BRK,DET,B. Lopez,A. Drummond,I. Smith,DET,BRK,T. Harris,/players/h/harrito02.html,DET,BRK,A. Drummond,/players/d/drumman01.html,B. Lopez,/players/l/lopezbr01.html,1.0,25.607025689441183,26.92028697524667,0.8343886405395972,0.8543630572175331,450,261,246,184,205,76
201611020NYK,https://www.basketball-reference.com/boxscores/pbp/201611020NYK.html,New York Knicks,Houston Rockets,NYK,HOU,J. Noah,C. Capela,C. Lee,NYK,HOU,K. Porziņģis,/players/p/porzikr01.html,NYK,HOU,J. Noah,/players/n/noahjo01.html,C. Capela,/players/c/capelca01.html,1.0,25.55977864435246,25.372097782308764,0.8283979155014558,2.3044220141083502,436,14,266,9,171,6
201611020BOS,https://www.basketball-reference.com/boxscores/pbp/201611020BOS.html,Boston Celtics,Chicago Bulls,BOS,CHI,A. Johnson,R. Lopez,T. Gibson,CHI,BOS,T. Gibson,/players/g/gibsota01.html,CHI,BOS,R. Lopez,/players/l/lopezro01.html,A. Johnson,/players/j/johnsam01.html,1.0,22.45287192607886,22.64511974802798,0.8373146631317383,0.8298540608614313,180,415,81,170,100,244
201611020MEM,https://www.basketball-reference.com/boxscores/pbp/201611020MEM.html,Memphis Grizzlies,New Orleans Pelicans,MEM,NOP,M. Gasol,A. Davis,E. Moore,NOP,MEM,T. Frazier,/players/f/fraziti01.html,NOP,MEM,A. Davis,/players/d/davisan02.html,M. Gasol,/players/g/gasolma01.html,1.0,25.640639595404213,23.66394905591303,0.8323927019929178,0.8338062622428765,603,206,375,98,229,107
201611020UTA,https://www.basketball-reference.com/boxscores/pbp/201611020UTA.html,Utah Jazz,Dallas Mavericks,UTA,DAL,R. Gobert,A. Bogut,G. Hill,DAL,UTA,D. Nowitzki,/players/n/nowitdi01.html,UTA,DAL,A. Bogut,/players/b/bogutan01.html,R. Gobert,/players/g/goberru01.html,0.0,23.780173612982626,24.817664063486998,0.9373052414946652,0.8246180033895959,101,611,50,312,51,299
201611020PHO,https://www.basketball-reference.com/boxscores/pbp/201611020PHO.html,Phoenix Suns,Portland Trail Blazers,PHO,POR,T. Chandler,M. Plumlee,J. Dudley,POR,PHO,C. McCollum,/players/m/mccolcj01.html,PHO,POR,M. Plumlee,/players/p/plumlma01.html,T. Chandler,/players/c/chandty01.html,0.0,24.79952677337845,22.602294779958726,0.818862743175478,0.8541986622939635,826,162,472,66,354,95
201611020LAC,https://www.basketball-reference.com/boxscores/pbp/201611020LAC.html,Los Angeles Clippers,Oklahoma City Thunder,LAC,OKC,D. Jordan,S. Adams,V. Oladipo,LAC,OKC,C. Paul,/players/p/paulch01.html,OKC,LAC,D. Jordan,/players/j/jordade01.html,S. Adams,/players/a/adamsst01.html,0.0,26.41041681194299,27.121296667703906,0.836525748567975,0.8817924737766151,529,170,358,122,174,50
201611030ORL,https://www.basketball-reference.com/boxscores/pbp/201611030ORL.html,Orlando Magic,Sacramento Kings,ORL,SAC,N. Vučević,K. Koufos,E. Fournier,SAC,ORL,T. Lawson,/players/l/lawsoty01.html,ORL,SAC,K. Koufos,/players/k/koufoko01.html,N. Vučević,/players/v/vucevni01.html,0.0,22.278153775699394,26.08180108127079,0.826788411658203,0.8713692182706563,270,158,110,99,160,58
201611030CLE,https://www.basketball-reference.com/boxscores/pbp/201611030CLE.html,Cleveland Cavaliers,Boston Celtics,CLE,BOS,T. Thompson,A. Johnson,J. Smith,CLE,BOS,K. Irving,/players/i/irvinky01.html,CLE,BOS,T. Thompson,/players/t/thomptr01.html,A. Johnson,/players/j/johnsam01.html,1.0,21.505245661677236,22.365572017273077,0.9560970559356072,0.8367323463414825,104,180,37,81,67,101
