Game Code,Full Hyperlink,Home,Away,Home Short,Away Short,Home Tipper,Away Tipper,First Scorer,Tip Winning Team,Tip Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Scored Upon Team,Tip Winner,Tip Winner Link,Tip Loser,Tip Loser Link,Tip Winner Scores,Home TS Mu,Away TS Mu,Home TS Sigma,Away TS Sigma,Home Lifetime Appearances,Away Lifetime Appearances,Home Tipper Wins,Away Tipper Wins,Home Tipper Losses,Away Tipper Losses,Home Glicko Mu,Away Glicko Mu,Home Glicko Sigma,Away Glicko Sigma,Home Glicko Phi,Away Glicko Phi,Home Elo,Away Elo
201710180PHO,https://www.basketball-reference.com/boxscores/pbp/201710180PHO.html,Phoenix Suns,Portland Trail Blazers,PHO,POR,T. Chandler,J. Nurkić,J. Jackson,POR,PHO,M. Harkless,/players/h/harklma01.html,PHO,POR,J. Nurkić,/players/n/nurkiju01.html,T. Chandler,/players/c/chandty01.html,0.0,24.845006766156203,22.650299527262288,0.8221692250764647,1.0330268985108162,865,76,495,36,370,42,1411.967088183102,1908.662291028629,0.7578251829814746,0.6217240953173975,236.96874285439614,235.18536168827643,1292.412946402725,1213.185027217306
201710180SAC,https://www.basketball-reference.com/boxscores/pbp/201710180SAC.html,Sacramento Kings,Houston Rockets,SAC,HOU,W. Cauley-Stein,C. Capela,C. Capela,SAC,HOU,S. Labissière,/players/l/labissk01.html,HOU,SAC,W. Cauley-Stein,/players/c/caulewi01.html,C. Capela,/players/c/capelca01.html,0.0,23.129234619420824,22.948137500715383,1.3510455979978702,1.0010576392269217,43,81,19,37,24,45,1331.6497652697894,1649.6964634728095,0.6057972978761028,0.61362611950403,210.99035240148442,225.55015221546418,1204.906303259139,1209.7263679964483
201710190TOR,https://www.basketball-reference.com/boxscores/pbp/201710190TOR.html,Toronto Raptors,Chicago Bulls,TOR,CHI,J. Valančiūnas,R. Lopez,R. Lopez,CHI,TOR,L. Markkanen,/players/m/markkla01.html,CHI,TOR,R. Lopez,/players/l/lopezro01.html,J. Valančiūnas,/players/v/valanjo01.html,1.0,22.93049483683468,24.022455218559337,0.8302585052130641,0.8276912697984232,371,499,169,220,203,278,1565.6237051340804,1839.0348924073803,0.6613620206068972,0.6898330142300669,250.361752922972,226.6207218593737,1236.0304601164187,1282.3545125920034
201710190OKC,https://www.basketball-reference.com/boxscores/pbp/201710190OKC.html,Oklahoma City Thunder,New York Knicks,OKC,NYK,S. Adams,K. Porziņģis,C. Anthony,NYK,OKC,E. Kanter,/players/k/kanteen01.html,OKC,NYK,K. Porziņģis,/players/p/porzikr01.html,S. Adams,/players/a/adamsst01.html,0.0,26.52280656073389,19.749241865418192,0.8458275059269362,1.7525160569803282,253,26,177,7,78,18,1582.5339973197051,1396.2893374154435,0.6379607332356615,0.6088510424705426,230.9088689922549,253.83125789014144,1356.483758848729,1168.2382823945015
201710190LAL,https://www.basketball-reference.com/boxscores/pbp/201710190LAL.html,Los Angeles Lakers,Los Angeles Clippers,LAL,LAC,B. Lopez,D. Jordan,D. Jordan,LAC,LAL,B. Griffin,/players/g/griffbl01.html,LAC,LAL,D. Jordan,/players/j/jordade01.html,B. Lopez,/players/l/lopezbr01.html,1.0,26.161878648050514,26.213336922762675,0.8329728756152223,0.8376020405871437,520,614,294,413,227,203,1796.7955347462876,1830.7162794832432,0.7116233092931571,0.7300758186302566,228.07792602150712,234.4732083855384,1365.0731294629531,1360.7188823587373
201710200CHO,https://www.basketball-reference.com/boxscores/pbp/201710200CHO.html,Charlotte Hornets,Atlanta Hawks,CHO,ATL,D. Howard,D. Dedmon,J. Lamb,CHO,ATL,K. Walker,/players/w/walkeke02.html,CHO,ATL,D. Howard,/players/h/howardw01.html,D. Dedmon,/players/d/dedmode01.html,1.0,26.569217353352624,25.4235447595647,0.8303901817833629,1.0146010840007522,981,82,637,51,347,32,1840.705088168324,1564.2327834349246,0.8268645966177524,0.6244286946869578,255.22871583296214,230.9384292596324,1374.1255854952867,1292.4927135535693
201710200IND,https://www.basketball-reference.com/boxscores/pbp/201710200IND.html,Indiana Pacers,Portland Trail Blazers,IND,POR,D. Sabonis,J. Nurkić,J. Nurkić,POR,IND,M. Harkless,/players/h/harklma01.html,POR,IND,J. Nurkić,/players/n/nurkiju01.html,D. Sabonis,/players/s/sabondo01.html,1.0,25.0,22.824793818392386,8.333333333333334,1.0265794202782026,1,77,0,37,1,42,1500.0,1934.0969969267803,0.6,0.6214890427472699,500.0,244.65417793159264,1200.0,1219.305847883983
201710200MIL,https://www.basketball-reference.com/boxscores/pbp/201710200MIL.html,Milwaukee Bucks,Cleveland Cavaliers,MIL,CLE,T. Maker,K. Love,T. Maker,CLE,MIL,D. Rose,/players/r/rosede01.html,MIL,CLE,K. Love,/players/l/loveke01.html,T. Maker,/players/m/makerth01.html,0.0,20.29080699461706,15.284382691825895,1.3654186655623524,2.292418255672954,41,23,14,3,27,19,1507.6896288797275,1147.2194465607301,0.6056822707146895,0.5975565707767734,212.4715825465808,267.84138872671355,1166.229443311987,1138.9399245403263
201710200PHI,https://www.basketball-reference.com/boxscores/pbp/201710200PHI.html,Philadelphia 76ers,Boston Celtics,PHI,BOS,J. Embiid,A. Horford,K. Irving,PHI,BOS,B. Simmons,/players/s/simmobe01.html,BOS,PHI,J. Embiid,/players/e/embiijo01.html,A. Horford,/players/h/horfoal01.html,0.0,25.27868998463611,23.1276243223267,1.477996383422142,0.8215480736045105,32,242,19,114,13,131,1621.3738260396685,1643.9545913237796,0.6092783877178388,0.6507091287957132,229.77370244242505,235.3835737507599,1239.8833275478244,1221.878790426572
201710200WAS,https://www.basketball-reference.com/boxscores/pbp/201710200WAS.html,Washington Wizards,Detroit Pistons,WAS,DET,M. Gortat,A. Drummond,K. Oubre,DET,WAS,R. Jackson,/players/j/jacksre01.html,WAS,DET,A. Drummond,/players/d/drumman01.html,M. Gortat,/players/g/gortama01.html,0.0,25.53642694966436,27.599704610769628,0.8268018318386658,0.8644036493660922,489,339,277,246,212,92,1771.849721698907,1475.2459296767402,0.6917576775237466,0.6498826858738109,269.03043442388264,233.82340754549907,1335.8608212790396,1425.492890902322
201710200BRK,https://www.basketball-reference.com/boxscores/pbp/201710200BRK.html,Brooklyn Nets,Orlando Magic,BRK,ORL,T. Mozgov,N. Vučević,E. Fournier,BRK,ORL,D. Russell,/players/r/russeda01.html,ORL,BRK,T. Mozgov,/players/m/mozgoti01.html,N. Vučević,/players/v/vucevni01.html,0.0,22.01179734022222,22.34779813344501,0.8214683267256285,0.8283933896015925,280,319,122,132,158,188,1400.8227803348898,1239.5102615117494,0.6911560311569322,0.6701716921752727,232.7249804649506,232.05328109124756,1163.990073943352,1192.2645825032057
201710200MIN,https://www.basketball-reference.com/boxscores/pbp/201710200MIN.html,Minnesota Timberwolves,Utah Jazz,MIN,UTA,K. Towns,R. Gobert,A. Wiggins,UTA,MIN,D. Favors,/players/f/favorde01.html,MIN,UTA,R. Gobert,/players/g/goberru01.html,K. Towns,/players/t/townska01.html,0.0,22.67262953189561,24.63574195234969,0.8620340550504111,0.8395097757671383,165,188,73,100,93,87,1657.3691240221467,1965.6634522422767,0.623930368372766,0.6475964086371215,228.3401514561685,224.12967483670087,1212.8922541047489,1291.2122043120437
201710200DAL,https://www.basketball-reference.com/boxscores/pbp/201710200DAL.html,Dallas Mavericks,Sacramento Kings,DAL,SAC,N. Noel,W. Cauley-Stein,Z. Randolph,SAC,DAL,G. Hill,/players/h/hillge01.html,SAC,DAL,W. Cauley-Stein,/players/c/caulewi01.html,N. Noel,/players/n/noelne01.html,1.0,22.608119603692302,23.351591658258705,0.860118850805696,1.334556159049311,153,45,70,20,83,24,1505.825401031783,1511.2337427548284,0.6286444235287435,0.6069557712085627,225.52118608611045,216.84974208975825,1206.6887055772934,1209.975665116802
201710200NOP,https://www.basketball-reference.com/boxscores/pbp/201710200NOP.html,New Orleans Pelicans,Golden State Warriors,NOP,GSW,A. Davis,Z. Pachulia,K. Thompson,NOP,GSW,J. Holiday,/players/h/holidjr01.html,GSW,NOP,A. Davis,/players/d/davisan02.html,Z. Pachulia,/players/p/pachuza01.html,0.0,24.93086128701212,21.96831851570013,0.8185212002561573,0.8292332061799321,277,276,142,111,135,167,1573.3125577998035,1308.4463816995465,0.6407060437353178,0.6525965081459174,231.4894560023636,240.25758403144326,1307.8865803177882,1178.5408212262332
201710200PHO,https://www.basketball-reference.com/boxscores/pbp/201710200PHO.html,Phoenix Suns,Los Angeles Lakers,PHO,LAL,T. Chandler,B. Lopez,B. Ingram,LAL,PHO,L. Nance,/players/n/nancela02.html,LAL,PHO,B. Lopez,/players/l/lopezbr01.html,T. Chandler,/players/c/chandty01.html,1.0,24.734063152602506,26.07391445348113,0.8214203502172084,0.8324488095145246,866,521,495,294,371,227,1384.4309902060904,1691.217313160133,0.7574031939803803,0.7112702917041743,254.93291920927,222.7119546072858,1286.292125736048,1360.0104700904774
201710210TOR,https://www.basketball-reference.com/boxscores/pbp/201710210TOR.html,Toronto Raptors,Philadelphia 76ers,TOR,PHI,J. Valančiūnas,A. Johnson,A. Johnson,PHI,TOR,R. Covington,/players/c/covinro01.html,PHI,TOR,A. Johnson,/players/j/johnsam01.html,J. Valančiūnas,/players/v/valanjo01.html,1.0,22.85427514776965,21.97604501458087,0.8300665090334491,0.8273920692214071,372,263,169,113,204,150,1505.3730307916105,1813.6098587817773,0.6609164461919271,0.6525604915688813,243.222747894134,305.10105344526727,1231.6931942709691,1171.6390128275339
201710210CHI,https://www.basketball-reference.com/boxscores/pbp/201710210CHI.html,Chicago Bulls,San Antonio Spurs,CHI,SAS,R. Lopez,P. Gasol,R. Lopez,CHI,SAS,J. Grant,/players/g/grantje02.html,CHI,SAS,R. Lopez,/players/l/lopezro01.html,P. Gasol,/players/g/gasolpa01.html,1.0,24.09820897374468,24.781137437271514,0.8275521683316028,0.8237248039498157,499,852,221,459,278,396,1893.2435046150488,1490.0165944294167,0.689343799444682,0.8350796723956946,230.80359888589862,259.83706848007216,1286.691778437453,1292.1812209739626
201710210CLE,https://www.basketball-reference.com/boxscores/pbp/201710210CLE.html,Cleveland Cavaliers,Orlando Magic,CLE,ORL,K. Love,N. Vučević,N. Vučević,ORL,CLE,E. Fournier,/players/f/fournev01.html,ORL,CLE,N. Vučević,/players/v/vucevni01.html,K. Love,/players/l/loveke01.html,1.0,16.314570090026276,22.256428020725174,2.189958872178645,0.8278681074056637,24,321,4,132,20,188,1416.27251522471,1163.2388803981994,0.5987592111088428,0.6697074658591222,257.80431400918525,226.35468707203427,1144.3318466409546,1186.8585755215036
201710210HOU,https://www.basketball-reference.com/boxscores/pbp/201710210HOU.html,Houston Rockets,Dallas Mavericks,HOU,DAL,C. Capela,H. Barnes,H. Barnes,DAL,HOU,Y. Ferrell,/players/f/ferreyo01.html,DAL,HOU,H. Barnes,/players/b/barneha02.html,C. Capela,/players/c/capelca01.html,1.0,22.82568177871216,17.00331287429142,0.996756643769975,5.526468886140218,83,3,37,0,46,2,1447.5787296012647,1221.828805760952,0.6148478389140077,0.5994698843637283,226.90672030809483,287.43471354033875,1204.6570061387852,1191.4032857721772
201710210MEM,https://www.basketball-reference.com/boxscores/pbp/201710210MEM.html,Memphis Grizzlies,Golden State Warriors,MEM,GSW,M. Gasol,Z. Pachulia,A. Harrison,MEM,GSW,M. Conley,/players/c/conlemi01.html,MEM,GSW,M. Gasol,/players/g/gasolma01.html,Z. Pachulia,/players/p/pachuza01.html,1.0,25.066331204552807,21.910544993516265,0.8220520431695254,0.8296088172838355,680,277,418,111,263,168,1583.8618444449787,1249.9074237791722,0.7638288332677273,0.652165163925878,254.4777382537041,236.0835191869812,1297.1565924427762,1175.320773850211
201710210MIA,https://www.basketball-reference.com/boxscores/pbp/201710210MIA.html,Miami Heat,Indiana Pacers,MIA,IND,J. Mickey,D. Sabonis,D. Sabonis,IND,MIA,T. Young,/players/y/youngth01.html,IND,MIA,D. Sabonis,/players/s/sabondo01.html,J. Mickey,/players/m/mickejo01.html,1.0,25.0,18.779144000451172,8.333333333333334,6.274983749059608,1,2,0,0,1,1,1500.0,1408.289226784183,0.6,0.5998124097376832,500.0,406.63123871494486,1200.0,1195.2775478858093
201710210NYK,https://www.basketball-reference.com/boxscores/pbp/201710210NYK.html,New York Knicks,Detroit Pistons,NYK,DET,K. Porziņģis,A. Drummond,A. Drummond,DET,NYK,T. Harris,/players/h/harrito02.html,DET,NYK,A. Drummond,/players/d/drumman01.html,K. Porziņģis,/players/p/porzikr01.html,1.0,20.48720158782996,27.67159269692561,1.7022501919561783,0.8638101853758654,27,340,8,247,19,92,1580.6916869331515,1665.7530549135636,0.6092485831039014,0.650878814691009,237.5733303731303,235.3600378671513,1175.7100818710048,1429.2308563658833
201710210MIL,https://www.basketball-reference.com/boxscores/pbp/201710210MIL.html,Milwaukee Bucks,Portland Trail Blazers,MIL,POR,T. Maker,J. Nurkić,K. Middleton,MIL,POR,G. Antetokounmpo,/players/a/antetgi01.html,MIL,POR,T. Maker,/players/m/makerth01.html,J. Nurkić,/players/n/nurkiju01.html,1.0,19.924452659883226,22.91981200027284,1.3462369217231758,1.02654422855981,41,77,14,38,27,43,1330.235245632977,1975.328099177869,0.6068326557089064,0.6213151245209161,220.8728397792267,253.66520203174042,1160.8375212113588,1224.0282999981737
201710210DEN,https://www.basketball-reference.com/boxscores/pbp/201710210DEN.html,Denver Nuggets,Sacramento Kings,DEN,SAC,P. Millsap,W. Cauley-Stein,J. Jackson,SAC,DEN,J. Jackson,/players/j/jacksju01.html,SAC,DEN,W. Cauley-Stein,/players/c/caulewi01.html,P. Millsap,/players/m/millspa01.html,1.0,21.766656198745505,23.55414989640603,1.166454271893224,1.3192378973687648,53,46,21,21,32,24,1544.2324020471578,1613.1311625377994,0.6146103941631641,0.6067915807367491,241.9648914898025,209.9872461314964,1175.6353433496838,1214.9283633777868
201710210UTA,https://www.basketball-reference.com/boxscores/pbp/201710210UTA.html,Utah Jazz,Oklahoma City Thunder,UTA,OKC,R. Gobert,S. Adams,R. Westbrook,UTA,OKC,D. Favors,/players/f/favorde01.html,OKC,UTA,R. Gobert,/players/g/goberru01.html,S. Adams,/players/a/adamsst01.html,0.0,24.70457877692801,26.34963097907709,0.839389209006112,0.8440515773089925,188,253,101,177,87,79,2012.0943998858704,1422.0519300243918,0.6471846729516533,0.6384311979522438,227.769886382321,226.5691210395464,1295.1038010182706,1349.0119593722256
201710210LAC,https://www.basketball-reference.com/boxscores/pbp/201710210LAC.html,Los Angeles Clippers,Phoenix Suns,LAC,PHO,D. Jordan,T. Chandler,J. Jackson,LAC,PHO,B. Griffin,/players/g/griffbl01.html,PHO,LAC,D. Jordan,/players/j/jordade01.html,T. Chandler,/players/c/chandty01.html,0.0,26.302271823367114,24.66194830169849,0.8369772429673812,0.8214758975288801,614,866,414,495,203,372,1940.970889235328,1326.7083546525498,0.7296811521145905,0.7567626963244459,226.58487134935186,253.41193494361528,1365.781541731213,1282.3373792035097
201710220BRK,https://www.basketball-reference.com/boxscores/pbp/201710220BRK.html,Brooklyn Nets,Atlanta Hawks,BRK,ATL,T. Mozgov,D. Dedmon,E. İlyasova,ATL,BRK,T. Waller-Prince,/players/p/princta02.html,ATL,BRK,D. Dedmon,/players/d/dedmode01.html,T. Mozgov,/players/m/mozgoti01.html,1.0,22.10166143768963,25.31133685030459,0.8210942020979959,1.0101760146272232,282,84,123,51,159,32,1478.1041596497894,1510.8473666025304,0.6906467784818308,0.6240703125700368,227.7912988840778,230.3049400100509,1169.396080925054,1288.6463536836482
201710220OKC,https://www.basketball-reference.com/boxscores/pbp/201710220OKC.html,Oklahoma City Thunder,Minnesota Timberwolves,OKC,MIN,S. Adams,K. Towns,S. Adams,OKC,MIN,A. Roberson,/players/r/roberan03.html,OKC,MIN,S. Adams,/players/a/adamsst01.html,K. Towns,/players/t/townska01.html,1.0,26.239086219909325,22.60008585719771,0.8428675286975842,0.8614579813312533,254,165,177,73,79,94,1405.5486725804074,1610.4390349123364,0.638242221158117,0.6235598235056187,242.94330600722168,229.11110976243725,1343.242324953113,1209.000657398522
201710220LAL,https://www.basketball-reference.com/boxscores/pbp/201710220LAL.html,Los Angeles Lakers,New Orleans Pelicans,LAL,NOP,Brook Lopez,Anthony Davis,E'Twaun Moore,LAL,NOP,,,NOP,LAL,Brook Lopez,/players/l/lopezbr01.html,Anthony Davis,/players/d/davisan02.html,0.0,26.14795888445123,24.987166644547386,0.8322803797414374,0.8190953758609264,521,278,295,143,227,136,1739.720449999005,1628.9488828313777,0.7107553066604613,0.6403022256418471,231.5500944625701,230.24443200680236,1363.9652166230157,1311.1066276938104
201710230DET,https://www.basketball-reference.com/boxscores/pbp/201710230DET.html,Detroit Pistons,Philadelphia 76ers,DET,PHI,A. Drummond,J. Embiid,J. Embiid,PHI,DET,R. Covington,/players/c/covinro01.html,PHI,DET,J. Embiid,/players/e/embiijo01.html,A. Drummond,/players/d/drumman01.html,1.0,27.700566807209892,25.482430819370546,0.8651889981963918,1.4583138164550231,341,34,248,20,93,13,1759.6298778015591,1737.2806010924314,0.6505273736259175,0.6091741998840151,224.98809695791994,218.58772916929703,1431.1164736526916,1244.624453119476
201710230MIA,https://www.basketball-reference.com/boxscores/pbp/201710230MIA.html,Miami Heat,Atlanta Hawks,MIA,ATL,J. Mickey,D. Dedmon,K. Bazemore,ATL,MIA,M. Delaney,/players/d/delanma01.html,ATL,MIA,D. Dedmon,/players/d/dedmode01.html,J. Mickey,/players/m/mickejo01.html,1.0,18.41781741500069,25.393333135273327,6.740296112259332,1.0069495628611975,2,85,0,52,2,32,1201.8910629503216,1614.2164332493319,0.5999434321106631,0.6238296446970151,381.7552253467862,219.0278436344051,1194.9320426360064,1291.9945644981904
201710230HOU,https://www.basketball-reference.com/boxscores/pbp/201710230HOU.html,Houston Rockets,Memphis Grizzlies,HOU,MEM,C. Capela,M. Gasol,M. Gasol,MEM,HOU,J. Martin,/players/m/martija01.html,MEM,HOU,M. Gasol,/players/g/gasolma01.html,C. Capela,/players/c/capelca01.html,1.0,22.671773423777317,25.12140112754614,0.9947783222796712,0.8226202268750248,84,682,37,419,47,263,1289.996147689151,1637.3161693769243,0.6153736368906368,0.7632124610817698,226.36433051499557,256.212890005033,1199.4663622373446,1300.4717370161782
201710230MIL,https://www.basketball-reference.com/boxscores/pbp/201710230MIL.html,Milwaukee Bucks,Charlotte Hornets,MIL,CHO,Thon Maker,Thon Maker,Giannis Antetokounmpo,CHO,MIL,,,MIL,CHO,Thon Maker,/players/m/makerth01.html,Thon Maker,/players/m/makerth01.html,0.0,20.240222819083726,20.240222819083726,1.3271017008507322,1.3271017008507322,42,42,15,16,28,28,1570.6403673620136,1570.6403673620136,0.6091485571582791,0.6091485571582791,237.87928187272567,237.87928187272567,1166.7370131777025,1166.7370131777025
201710230DAL,https://www.basketball-reference.com/boxscores/pbp/201710230DAL.html,Dallas Mavericks,Golden State Warriors,DAL,GSW,H. Barnes,Z. Pachulia,K. Thompson,GSW,DAL,D. Green,/players/g/greendr01.html,GSW,DAL,Z. Pachulia,/players/p/pachuza01.html,H. Barnes,/players/b/barneha02.html,1.0,21.702828303116565,21.8544682942438,4.516715880846304,0.830038258859797,4,279,1,111,3,168,1454.6758871831905,1203.2842013146346,0.5999386444850796,0.6517841838532793,259.2506276201474,238.45795487299026,1196.5939296736178,1172.005629276809
201710230SAS,https://www.basketball-reference.com/boxscores/pbp/201710230SAS.html,San Antonio Spurs,Toronto Raptors,SAS,TOR,P. Gasol,L. Nogueira,L. Aldridge,SAS,TOR,L. Aldridge,/players/a/aldrila01.html,SAS,TOR,P. Gasol,/players/g/gasolpa01.html,L. Nogueira,/players/n/noguelu01.html,1.0,24.68688505554591,19.25592123053146,0.8232196956645499,6.6619747379176,853,1,459,0,396,2,1445.134567787093,1254.2954139083204,0.8343757163014986,0.5998520282946221,269.31759526075984,363.03249674135714,1287.102228118558,1194.984512443821
201710230DEN,https://www.basketball-reference.com/boxscores/pbp/201710230DEN.html,Denver Nuggets,Washington Wizards,DEN,WAS,P. Millsap,M. Gortat,G. Harris,WAS,DEN,O. Porter,/players/p/porteot01.html,DEN,WAS,M. Gortat,/players/g/gortama01.html,P. Millsap,/players/m/millspa01.html,0.0,21.6330139959346,25.47060079810837,1.1583801008212626,0.8269601630967965,54,490,21,277,33,212,1443.4682660804046,1525.433501045658,0.614305022289405,0.6929749371404279,224.26884842559048,258.52767910495305,1171.1984167735368,1332.1228558154783
201710230PHO,https://www.basketball-reference.com/boxscores/pbp/201710230PHO.html,Phoenix Suns,Sacramento Kings,PHO,SAC,T. Chandler,W. Cauley-Stein,B. Hield,PHO,SAC,M. Chriss,/players/c/chrisma01.html,SAC,PHO,T. Chandler,/players/c/chandty01.html,W. Cauley-Stein,/players/c/caulewi01.html,0.0,24.59282024924109,23.724904699776484,0.8216136967184009,1.3058912310151451,867,46,495,22,372,25,1307.9805160228248,1696.1724654226455,0.7564793468469992,0.6065329132323843,273.3812680848288,207.60689224349204,1278.5156683632113,1219.3652899539338
201710240CLE,https://www.basketball-reference.com/boxscores/pbp/201710240CLE.html,Cleveland Cavaliers,Chicago Bulls,CLE,CHI,T. Thompson,R. Lopez,P. Zipser,CHI,CLE,L. Markkanen,/players/m/markkla01.html,CHI,CLE,R. Lopez,/players/l/lopezro01.html,T. Thompson,/players/t/thomptr01.html,1.0,20.64551233820452,24.19333036696113,0.8478561189050488,0.8269623018430357,194,501,66,222,128,278,1651.5538189492852,1930.137053274187,0.6249871593274124,0.6889484987453679,256.4190429602035,241.0440331554748,1122.372830725466,1291.7707712928575
